lemma,cl
cirilica/NOUN,357
cirkus/NOUN,358
citotoksičnost/NOUN,359
civil/NOUN,360
civilist/NOUN,361
civilizacija/NOUN,362
club/NOUN,363
cm/NOUN,364
cona/NOUN,365
copat/NOUN,366
copatek/NOUN,367
cvet/NOUN,368
cvetek/NOUN,369
cvetenje/NOUN,370
cvetje/NOUN,371
cvetlica/NOUN,372
cvetličarna/NOUN,373
cviljenje/NOUN,374
cviček/NOUN,375
cvrčanje/NOUN,376
d/NOUN,377
dajanje/NOUN,378
dajatev/NOUN,379
daljava/NOUN,380
daljica/NOUN,381
dama/NOUN,382
dan/NOUN,383
danost/NOUN,384
dar/NOUN,385
darilce/NOUN,386
darilo/NOUN,387
daritev/NOUN,388
datoteka/NOUN,389
datum/NOUN,390
davek/NOUN,391
davkoplačevalec/NOUN,392
davnina/NOUN,393
debata/NOUN,394
debelost/NOUN,395
debitant/NOUN,396
deblo/NOUN,397
dec/NOUN,398
december/NOUN,399
ded/NOUN,400
dedec/NOUN,401
dedek/NOUN,402
dedič/NOUN,403
dediščina/NOUN,404
definicija/NOUN,405
degeneracija/NOUN,406
dehidracija/NOUN,407
dejanje/NOUN,408
dejavnik/NOUN,409
dejavnost/NOUN,410
dejstvo/NOUN,411
dekagram/NOUN,412
dekan/NOUN,413
dekla/NOUN,414
deklaracija/NOUN,415
dekle/NOUN,416
dekletce/NOUN,417
deklica/NOUN,418
dekret/NOUN,419
del/NOUN,420
delavec/NOUN,421
delavka/NOUN,422
delavnica/NOUN,423
delavnost/NOUN,424
delavstvo/NOUN,425
delec/NOUN,426
delegacija/NOUN,427
delegat/NOUN,428
delež/NOUN,429
delikt/NOUN,430
delirij/NOUN,431
delitev/NOUN,432
delnica/NOUN,433
delničar/NOUN,434
delo/NOUN,435
delodajalec/NOUN,436
delovanje/NOUN,437
delovnik/NOUN,438
delta/NOUN,439
dem/NOUN,440
demokracija/NOUN,441
demokrat/NOUN,442
demokratizacija/NOUN,443
demokratičnost/NOUN,444
denacionalizacija/NOUN,445
denar/NOUN,446
denarnica/NOUN,447
depandansa/NOUN,448
depolarizacija/NOUN,449
depresija/NOUN,450
derbi/NOUN,451
derivat/NOUN,452
dermatitis/NOUN,453
desetina/NOUN,454
desetletje/NOUN,455
deska/NOUN,456
deskanje/NOUN,457
deskar/NOUN,458
desnica/NOUN,459
destilacija/NOUN,460
detajl/NOUN,461
dete/NOUN,462
detektiv/NOUN,463
detektor/NOUN,464
deteljica/NOUN,465
devetletka/NOUN,466
deček/NOUN,467
deščica/NOUN,468
dež/NOUN,469
dežela/NOUN,470
deževje/NOUN,471
deževnik/NOUN,472
dežurstvo/NOUN,473
diagnostika/NOUN,474
diagnoza/NOUN,475
dialektika/NOUN,476
dialog/NOUN,477
diapozitiv/NOUN,478
diareja/NOUN,479
diaspora/NOUN,480
dieta/NOUN,481
dih/NOUN,482
dihalo/NOUN,483
dihanje/NOUN,484
dijak/NOUN,485
dikcija/NOUN,486
diktat/NOUN,487
diktator/NOUN,488
diktatura/NOUN,489
dilema/NOUN,490
dim/NOUN,491
dimenzija/NOUN,492
dimnik/NOUN,493
dinamika/NOUN,494
dinastija/NOUN,495
dioksid/NOUN,496
diploma/NOUN,497
diplomacija/NOUN,498
diplomant/NOUN,499
diplomat/NOUN,500
dir/NOUN,501
direktiva/NOUN,502
direktor/NOUN,503
direktorat/NOUN,504
direktorica/NOUN,505
dirka/NOUN,506
dirkališče/NOUN,507
dirkalnik/NOUN,508
disciplina/NOUN,509
discipliniranje/NOUN,510
disk/NOUN,511
diskriminacija/NOUN,512
diskurz/NOUN,513
display/NOUN,514
divizija/NOUN,515
divjad/NOUN,516
divjak/NOUN,517
divjina/NOUN,518
dizajn/NOUN,519
dišava/NOUN,520
dlaka/NOUN,521
dlan/NOUN,522
dlačica/NOUN,523
dnevnik/NOUN,524
dno/NOUN,525
doba/NOUN,526
dobava/NOUN,527
dobavitelj/NOUN,528
dobitek/NOUN,529
dobitnik/NOUN,530
dobiček/NOUN,531
dobrina/NOUN,532
dobro/NOUN,533
dobrota/NOUN,534
dodajanje/NOUN,535
dodatek/NOUN,536
dodelitev/NOUN,537
doga/NOUN,538
dogajanje/NOUN,539
dogma/NOUN,540
dogodek/NOUN,541
dogodivščina/NOUN,542
dogovor/NOUN,543
dograditev/NOUN,544
dohodek/NOUN,545
dohodnina/NOUN,546
dojemanje/NOUN,547
dojenje/NOUN,548
dojenček/NOUN,549
dokaz/NOUN,550
dokazilo/NOUN,551
dokončanje/NOUN,552
doktor/NOUN,553
doktrina/NOUN,554
dokument/NOUN,555
dokumentacija/NOUN,556
dokup/NOUN,557
dolar/NOUN,558
dolg/NOUN,559
dolgčas/NOUN,560
dolina/NOUN,561
določba/NOUN,562
določilo/NOUN,563
določitev/NOUN,564
dolžina/NOUN,565
dolžnik/NOUN,566
dolžnost/NOUN,567
dom/NOUN,568
domačija/NOUN,569
domačin/NOUN,570
domačinka/NOUN,571
domena/NOUN,572
domišljija/NOUN,573
domneva/NOUN,574
domorodec/NOUN,575
domovanje/NOUN,576
domovina/NOUN,577
don/NOUN,578
donacija/NOUN,579
donos/NOUN,580
donosnost/NOUN,581
doping/NOUN,582
dopisnica/NOUN,583
dopisnik/NOUN,584
dopisništvo/NOUN,585
dopoldan/NOUN,586
dopolnitev/NOUN,587
doprinos/NOUN,588
dopust/NOUN,589
doseg/NOUN,590
doseganje/NOUN,591
dosegljivost/NOUN,592
dosežek/NOUN,593
dostava/NOUN,594
dostojanstvo/NOUN,595
dostop/NOUN,596
dota/NOUN,597
dotik/NOUN,598
dotok/NOUN,599
dovod/NOUN,600
dovolilnica/NOUN,601
dovoljenje/NOUN,602
dož/NOUN,603
doživetje/NOUN,604
doživljanje/NOUN,605
dragocenost/NOUN,606
drama/NOUN,607
dramaturg/NOUN,608
dramaturgija/NOUN,609
dražljaj/NOUN,610
dren/NOUN,611
dres/NOUN,612
drevesce/NOUN,613
drevje/NOUN,614
drevo/NOUN,615
drevored/NOUN,616
drgnjenje/NOUN,617
drhtenje/NOUN,618
driska/NOUN,619
drobec/NOUN,620
drobnogled/NOUN,621
drobovje/NOUN,622
drobtina/NOUN,623
droga/NOUN,624
drsališče/NOUN,625
drsalka/NOUN,626
drugačnost/NOUN,627
društvo/NOUN,628
družabnost/NOUN,629
družba/NOUN,630
družbenik/NOUN,631
druženje/NOUN,632
družina/NOUN,633
družinica/NOUN,634
drvar/NOUN,635
drža/NOUN,636
država/NOUN,637
državljan/NOUN,638
državljanstvo/NOUN,639
državnik/NOUN,640
državnost/NOUN,641
ducat/NOUN,642
duda/NOUN,643
duet/NOUN,644
duh/NOUN,645
duhovitost/NOUN,646
duhovnik/NOUN,647
duhovnost/NOUN,648
duhovščina/NOUN,649
duma/NOUN,650
duša/NOUN,651
dušik/NOUN,652
dvanajstnik/NOUN,653
dvatisočak/NOUN,654
dvd/NOUN,655
dvig/NOUN,656
dvigalo/NOUN,657
dviganje/NOUN,658
dvigovanje/NOUN,659
dvoboj/NOUN,660
dvojec/NOUN,661
dvojica/NOUN,662
dvojček/NOUN,663
dvom/NOUN,664
dvopičje/NOUN,665
dvor/NOUN,666
dvorana/NOUN,667
dvorec/NOUN,668
dvorišče/NOUN,669
dynamic/NOUN,670
džamija/NOUN,671
džip/NOUN,672
džunka/NOUN,673
e/NOUN,674
edicija/NOUN,675
edinka/NOUN,676
ednina/NOUN,677
efekt/NOUN,678
egoizem/NOUN,679
ekcem/NOUN,680
ekipa/NOUN,681
ekologija/NOUN,682
ekonomija/NOUN,683
ekonomika/NOUN,684
ekonomist/NOUN,685
ekonomistka/NOUN,686
ekosistem/NOUN,687
ekran/NOUN,688
eksistenca/NOUN,689
ekskurz/NOUN,690
eksperiment/NOUN,691
ekspert/NOUN,692
ekspertiza/NOUN,693
eksplicitnost/NOUN,694
eksplozija/NOUN,695
eksploziv/NOUN,696
eksponat/NOUN,697
eksponent/NOUN,698
ekspresivnost/NOUN,699
ekstrem/NOUN,700
ekstremizem/NOUN,701
ekvator/NOUN,702
ekvivalenca/NOUN,703
elastika/NOUN,704
elastičnost/NOUN,705
eleganca/NOUN,706
elektrarna/NOUN,707
elektrika/NOUN,708
elektro/NOUN,709
elektroda/NOUN,710
elektron/NOUN,711
element/NOUN,712
elita/NOUN,713
embalaža/NOUN,714
embargo/NOUN,715
emigrant/NOUN,716
eminenca/NOUN,717
emisija/NOUN,718
empatija/NOUN,719
enajstmetrovka/NOUN,720
enačba/NOUN,721
enciklopedija/NOUN,722
encim/NOUN,723
endotelij/NOUN,724
energetika/NOUN,725
energija/NOUN,726
enka/NOUN,727
enostranskost/NOUN,728
enota/NOUN,729
enotnost/NOUN,730
entiteta/NOUN,731
entuziazem/NOUN,732
epilepsija/NOUN,733
era/NOUN,734
erotika/NOUN,735
erupcija/NOUN,736
estrogen/NOUN,737
etapa/NOUN,738
eter/NOUN,739
etika/NOUN,740
etiketa/NOUN,741
etno/NOUN,742
etos/NOUN,743
evalvacija/NOUN,744
evangelij/NOUN,745
evidenca/NOUN,746
evkalipt/NOUN,747
evolucija/NOUN,748
evro/NOUN,749
evroliga/NOUN,750
f/NOUN,751
faca/NOUN,752
facebook/NOUN,753
faks/NOUN,754
faktor/NOUN,755
fakulteta/NOUN,756
fan/NOUN,757
fanatik/NOUN,758
fanfara/NOUN,759
fant/NOUN,760
fantazija/NOUN,761
fantič/NOUN,762
fara/NOUN,763
farma/NOUN,764
farmacija/NOUN,765
fasada/NOUN,766
favela/NOUN,767
favorit/NOUN,768
faza/NOUN,769
fašizem/NOUN,770
februar/NOUN,771
federacija/NOUN,772
feferon/NOUN,773
feministka/NOUN,774
fenomen/NOUN,775
feri/NOUN,776
fermentacija/NOUN,777
festival/NOUN,778
fiat/NOUN,779
fibroblast/NOUN,780
figura/NOUN,781
figurica/NOUN,782
fikcija/NOUN,783
filharmonija/NOUN,784
film/NOUN,785
filozof/NOUN,786
filozofija/NOUN,787
filter/NOUN,788
filtriranje/NOUN,789
finale/NOUN,790
finalistka/NOUN,791
finance/NOUN,792
financer/NOUN,793
financiranje/NOUN,794
finiš/NOUN,795
firma/NOUN,796
firmament/NOUN,797
fitnes/NOUN,798
fizika/NOUN,799
fičko/NOUN,800
flavonoid/NOUN,801
folija/NOUN,802
folk/NOUN,803
folklorist/NOUN,804
fond/NOUN,805
fonetika/NOUN,806
fora/NOUN,807
ford/NOUN,808
forma/NOUN,809
formacija/NOUN,810
format/NOUN,811
formula/NOUN,812
formulacija/NOUN,813
forum/NOUN,814
fosil/NOUN,815
fotelj/NOUN,816
foto/NOUN,817
fotoaparat/NOUN,818
fotograf/NOUN,819
fotografija/NOUN,820
fotografiranje/NOUN,821
fotosinteza/NOUN,822
fragment/NOUN,823
francoščina/NOUN,824
franšiza/NOUN,825
freestyle/NOUN,826
frekvenca/NOUN,827
frend/NOUN,828
freska/NOUN,829
frizer/NOUN,830
frizura/NOUN,831
frka/NOUN,832
fronta/NOUN,833
fundacija/NOUN,834
fundamentalizem/NOUN,835
funkcija/NOUN,836
funkcionar/NOUN,837
funt/NOUN,838
fuzbal/NOUN,839
fužinar/NOUN,840
g/NOUN,841
gaj/NOUN,842
galaksija/NOUN,843
galerija/NOUN,844
garanje/NOUN,845
garaža/NOUN,846
garda/NOUN,847
garderoba/NOUN,848
gasilec/NOUN,849
gavda/NOUN,850
gaza/NOUN,851
gašenje/NOUN,852
gb/NOUN,853
gen/NOUN,854
generacija/NOUN,855
general/NOUN,856
generalmajor/NOUN,857
generalštab/NOUN,858
genij/NOUN,859
geolog/NOUN,860
geotrikotnik/NOUN,861
geslo/NOUN,862
gestapo/NOUN,863
geto/NOUN,864
ghz/NOUN,865
gib/NOUN,866
gibanica/NOUN,867
gibanje/NOUN,868
gibljivost/NOUN,869
gigant/NOUN,870
gimnastičarka/NOUN,871
gimnazija/NOUN,872
ginekolog/NOUN,873
gladina/NOUN,874
glagol/NOUN,875
glas/NOUN,876
glasba/NOUN,877
glasbenik/NOUN,878
glasilka/NOUN,879
glasilo/NOUN,880
glasnik/NOUN,881
glasovalec/NOUN,882
glasovanje/NOUN,883
glasovnica/NOUN,884
glava/NOUN,885
glavar/NOUN,886
glavica/NOUN,887
glavnik/NOUN,888
glavnina/NOUN,889
glavobol/NOUN,890
gledalec/NOUN,891
gledališče/NOUN,892
gledanje/NOUN,893
gledišče/NOUN,894
gleženj/NOUN,895
glikozid/NOUN,896
glista/NOUN,897
glivica/NOUN,898
globel/NOUN,899
globina/NOUN,900
globus/NOUN,901
gluhota/NOUN,902
glukoza/NOUN,903
gnev/NOUN,904
gnezdenje/NOUN,905
gnezdo/NOUN,906
gneča/NOUN,907
gnitje/NOUN,908
gnoj/NOUN,909
gnojenje/NOUN,910
gnojevka/NOUN,911
gnojilo/NOUN,912
goba/NOUN,913
gobec/NOUN,914
gobica/NOUN,915
god/NOUN,916
godba/NOUN,917
godec/NOUN,918
gojenec/NOUN,919
gojenje/NOUN,920
gojitelj/NOUN,921
gol/NOUN,922
golaž/NOUN,923
golf/NOUN,924
golfist/NOUN,925
golob/NOUN,926
golobica/NOUN,927
golota/NOUN,928
gomolj/NOUN,929
gon/NOUN,930
gonilnik/NOUN,931
gonilo/NOUN,932
gonja/NOUN,933
gora/NOUN,934
gorenje/NOUN,935
gorečnik/NOUN,936
gorica/NOUN,937
gorivo/NOUN,938
gorovje/NOUN,939
gorčica/NOUN,940
goska/NOUN,941
gospa/NOUN,942
gospod/NOUN,943
gospodar/NOUN,944
gospodarjenje/NOUN,945
gospodarstvenik/NOUN,946
gospodarstvo/NOUN,947
gospodinja/NOUN,948
gospodinjstvo/NOUN,949
gospodična/NOUN,950
gospostvo/NOUN,951
gost/NOUN,952
gostilna/NOUN,953
gostinec/NOUN,954
gostitelj/NOUN,955
gostišče/NOUN,956
gostja/NOUN,957
gostota/NOUN,958
gostovanje/NOUN,959
gotovina/NOUN,960
gotovost/NOUN,961
goved/NOUN,962
govedina/NOUN,963
govor/NOUN,964
govorec/NOUN,965
govorica/NOUN,966
govorilnica/NOUN,967
govorjenje/NOUN,968
govornik/NOUN,969
gozd/NOUN,970
gozdar/NOUN,971
gozdarstvo/NOUN,972
goščava/NOUN,973
gprs/NOUN,974
gps/NOUN,975
grad/NOUN,976
gradbišče/NOUN,977
graditev/NOUN,978
gradivo/NOUN,979
gradišče/NOUN,980
gradnja/NOUN,981
graf/NOUN,982
grafik/NOUN,983
grafika/NOUN,984
grafikon/NOUN,985
grafit/NOUN,986
gral/NOUN,987
gram/NOUN,988
gramoz/NOUN,989
grand/NOUN,990
graničar/NOUN,991
graščak/NOUN,992
graščina/NOUN,993
grb/NOUN,994
grba/NOUN,995
greben/NOUN,996
gredica/NOUN,997
greh/NOUN,998
grenkoba/NOUN,999
grenčica/NOUN,1000
gretje/NOUN,1001
gripa/NOUN,1002
grič/NOUN,1003
grižljaj/NOUN,1004
grlo/NOUN,1005
grm/NOUN,1006
grmič/NOUN,1007
grmovje/NOUN,1008
grmovnica/NOUN,1009
grob/NOUN,1010
grobišče/NOUN,1011
grobnica/NOUN,1012
grofica/NOUN,1013
grofič/NOUN,1014
groteska/NOUN,1015
groza/NOUN,1016
grozdje/NOUN,1017
grozljivka/NOUN,1018
grožnja/NOUN,1019
gruda/NOUN,1020
grunge/NOUN,1021
gruča/NOUN,1022
guba/NOUN,1023
gubica/NOUN,1024
guma/NOUN,1025
gumb/NOUN,1026
guverner/NOUN,1027
h/NOUN,1028
hala/NOUN,1029
halja/NOUN,1030
haloga/NOUN,1031
hangar/NOUN,1032
harmonija/NOUN,1033
harmonika/NOUN,1034
harpuna/NOUN,1035
hektar/NOUN,1036
helikopter/NOUN,1037
herbicid/NOUN,1038
heroin/NOUN,1039
hiba/NOUN,1040
hidrat/NOUN,1041
hidroksid/NOUN,1042
higiena/NOUN,1043
himna/NOUN,1044
hindujec/NOUN,1045
hip/NOUN,1046
hipodrom/NOUN,1047
hipoklorit/NOUN,1048
hipoteka/NOUN,1049
hipoteza/NOUN,1050
hit/NOUN,1051
hitrost/NOUN,1052
hiša/NOUN,1053
hišica/NOUN,1054
hladilnik/NOUN,1055
hlajenje/NOUN,1056
hlapec/NOUN,1057
hlače/NOUN,1058
hlebec/NOUN,1059
hlebček/NOUN,1060
hlev/NOUN,1061
hobi/NOUN,1062
hod/NOUN,1063
hodnik/NOUN,1064
hoja/NOUN,1065
hokej/NOUN,1066
hokejist/NOUN,1067
holding/NOUN,1068
holesterol/NOUN,1069
holizem/NOUN,1070
holokavst/NOUN,1071
honorar/NOUN,1072
hop/NOUN,1073
hormon/NOUN,1074
hotel/NOUN,1075
hotenje/NOUN,1076
hrabrost/NOUN,1077
hrana/NOUN,1078
hranilnica/NOUN,1079
hranilo/NOUN,1080
hranjenje/NOUN,1081
hrbet/NOUN,1082
hrbtenica/NOUN,1083
hren/NOUN,1084
hrib/NOUN,1085
hrošč/NOUN,1086
hrup/NOUN,1087
hruška/NOUN,1088
hrvaščina/NOUN,1089
html/NOUN,1090
http/NOUN,1091
hudič/NOUN,1092
hujšanje/NOUN,1093
humor/NOUN,1094
humorist/NOUN,1095
humornost/NOUN,1096
hvala/NOUN,1097
hčerka/NOUN,1098
hčerkica/NOUN,1099
hči/NOUN,1100
ideja/NOUN,1101
identiteta/NOUN,1102
ideologija/NOUN,1103
idila/NOUN,1104
idiom/NOUN,1105
idol/NOUN,1106
igla/NOUN,1107
iglica/NOUN,1108
igra/NOUN,1109
igralec/NOUN,1110
igralka/NOUN,1111
igralnica/NOUN,1112
igralo/NOUN,1113
igralstvo/NOUN,1114
igranje/NOUN,1115
igračka/NOUN,1116
igrica/NOUN,1117
igrišče/NOUN,1118
ikona/NOUN,1119
ikonografija/NOUN,1120
ikonostas/NOUN,1121
ikra/NOUN,1122
ilegalec/NOUN,1123
ilirizem/NOUN,1124
ilovica/NOUN,1125
ilustracija/NOUN,1126
ilustrator/NOUN,1127
iluzija/NOUN,1128
ime/NOUN,1129
imenik/NOUN,1130
imenovalec/NOUN,1131
imenovanje/NOUN,1132
imetnik/NOUN,1133
imigrant/NOUN,1134
imperij/NOUN,1135
implementacija/NOUN,1136
impresionist/NOUN,1137
improvizacija/NOUN,1138
impulz/NOUN,1139
imuniteta/NOUN,1140
inačica/NOUN,1141
incident/NOUN,1142
indeks/NOUN,1143
individualist/NOUN,1144
individuum/NOUN,1145
industrializacija/NOUN,1146
industrija/NOUN,1147
infarkt/NOUN,1148
inflacija/NOUN,1149
informacija/NOUN,1150
informiranje/NOUN,1151
infrastruktura/NOUN,1152
ingver/NOUN,1153
injekcija/NOUN,1154
inkubator/NOUN,1155
inkvizicija/NOUN,1156
inovativnost/NOUN,1157
instanca/NOUN,1158
institucija/NOUN,1159
institut/NOUN,1160
instrument/NOUN,1161
instrumentalizacija/NOUN,1162
integracija/NOUN,1163
integrator/NOUN,1164
integriteta/NOUN,1165
intelektualec/NOUN,1166
inteligenca/NOUN,1167
intendant/NOUN,1168
intenzivnost/NOUN,1169
interes/NOUN,1170
internet/NOUN,1171
interpelacija/NOUN,1172
interpret/NOUN,1173
interpretacija/NOUN,1174
interval/NOUN,1175
intervencija/NOUN,1176
intervju/NOUN,1177
invalid/NOUN,1178
invalidnost/NOUN,1179
investicija/NOUN,1180
investitor/NOUN,1181
inzulin/NOUN,1182
inšpekcija/NOUN,1183
inšpektor/NOUN,1184
inšpektorat/NOUN,1185
inšpektorica/NOUN,1186
inštalacija/NOUN,1187
inštitut/NOUN,1188
inštruktor/NOUN,1189
inštrument/NOUN,1190
ion/NOUN,1191
ip/NOUN,1192
ironija/NOUN,1193
iskalnik/NOUN,1194
iskanje/NOUN,1195
iskra/NOUN,1196
iskrenost/NOUN,1197
