lemma,cl
contoh/NOUN,590
contohnya/NOUN,591
control/NOUN,592
corak/NOUN,593
corong/NOUN,594
county/NOUN,595
crown/NOUN,596
cuaca/NOUN,597
cucu/NOUN,598
cukai/NOUN,599
cuplikan/NOUN,600
curah/NOUN,601
cuti/NOUN,602
cycle/NOUN,603
d/NOUN,604
dada/NOUN,605
daerah/NOUN,606
daftar/NOUN,607
dagang/NOUN,608
daging/NOUN,609
dagu/NOUN,610
dahulu/NOUN,611
dakwah/NOUN,612
dakwahnya/NOUN,613
dalam/NOUN,614
dalih/NOUN,615
damai/NOUN,616
damar/NOUN,617
dampak/NOUN,618
dana/NOUN,619
danau/NOUN,620
dangdut/NOUN,621
dansa/NOUN,622
dapur/NOUN,623
darah/NOUN,624
darat/NOUN,625
daratan/NOUN,626
daripada/NOUN,627
dasar/NOUN,628
dasawarsa/NOUN,629
data/NOUN,630
database/NOUN,631
datang/NOUN,632
datar/NOUN,633
dataran/NOUN,634
datuk/NOUN,635
datum/NOUN,636
daun/NOUN,637
daur/NOUN,638
daya/NOUN,639
dayung/NOUN,640
debat/NOUN,641
debitur/NOUN,642
debu/NOUN,643
debut/NOUN,644
dedaunan/NOUN,645
dedicated/NOUN,646
dedikasi/NOUN,647
definisi/NOUN,648
defisiensi/NOUN,649
defisit/NOUN,650
deformasi/NOUN,651
degradasi/NOUN,652
dehidrasi/NOUN,653
dekade/NOUN,654
deklarasi/NOUN,655
dekomposisi/NOUN,656
dekorasi/NOUN,657
delta/NOUN,658
demam/NOUN,659
demo/NOUN,660
demokrasi/NOUN,661
demokratisasi/NOUN,662
demonstrasi/NOUN,663
dendam/NOUN,664
denga/NOUN,665
denominasi/NOUN,666
denyut/NOUN,667
depan/NOUN,668
departemen/NOUN,669
depresi/NOUN,670
derajat/NOUN,671
deret/NOUN,672
deretan/NOUN,673
desa/NOUN,674
desain/NOUN,675
desainer/NOUN,676
desember/NOUN,677
deskripsi/NOUN,678
detail/NOUN,679
detasemen/NOUN,680
determinasi/NOUN,681
detik/NOUN,682
dewa/NOUN,683
dewan/NOUN,684
dewasa/NOUN,685
dewi/NOUN,686
diagnosa/NOUN,687
diagonal/NOUN,688
diagram/NOUN,689
dialek/NOUN,690
dialog/NOUN,691
diam/NOUN,692
diameter/NOUN,693
diangkat/NOUN,694
diare/NOUN,695
didaerah/NOUN,696
didunia/NOUN,697
diesel/NOUN,698
digantikan/NOUN,699
dikecamatan/NOUN,700
dikirim/NOUN,701
diktator/NOUN,702
dilema/NOUN,703
dimasa/NOUN,704
dimensi/NOUN,705
dinamika/NOUN,706
dinar/NOUN,707
dinas/NOUN,708
dinasti/NOUN,709
dinding/NOUN,710
dingin/NOUN,711
dini/NOUN,712
dinosaurus/NOUN,713
dinyana/NOUN,714
dioksida/NOUN,715
diploma/NOUN,716
diplomasi/NOUN,717
diplomat/NOUN,718
diplomatik/NOUN,719
direktorat/NOUN,720
direktur/NOUN,721
diri/NOUN,722
dirilis/NOUN,723
disain/NOUN,724
disc/NOUN,725
disease/NOUN,726
disertasi/NOUN,727
disertasinya/NOUN,728
disimpan/NOUN,729
disinfektan/NOUN,730
disini/NOUN,731
disiplin/NOUN,732
diska/NOUN,733
diskriminasi/NOUN,734
diskusi/NOUN,735
dislokasi/NOUN,736
distilasi/NOUN,737
distribusi/NOUN,738
distributor/NOUN,739
distrik/NOUN,740
ditempat/NOUN,741
ditutupi/NOUN,742
diuretik/NOUN,743
diversifikasi/NOUN,744
divisi/NOUN,745
diwilayah/NOUN,746
diyakini/NOUN,747
dll/NOUN,748
do/NOUN,749
doa/NOUN,750
dojo/NOUN,751
dokter/NOUN,752
doktor/NOUN,753
doktrin/NOUN,754
dokumen/NOUN,755
dokumenter/NOUN,756
dolar/NOUN,757
domain/NOUN,758
domba/NOUN,759
domestik/NOUN,760
dominan/NOUN,761
dompet/NOUN,762
dorong/NOUN,763
dorongan/NOUN,764
dosa/NOUN,765
dosen/NOUN,766
dosis/NOUN,767
dosisnya/NOUN,768
dpl/NOUN,769
drainase/NOUN,770
drama/NOUN,771
drive/NOUN,772
driver/NOUN,773
drs/NOUN,774
drum/NOUN,775
drummer/NOUN,776
dsb/NOUN,777
duet/NOUN,778
dugaan/NOUN,779
duha/NOUN,780
duka/NOUN,781
dukuh/NOUN,782
dukungan/NOUN,783
dulu/NOUN,784
dunia/NOUN,785
duo/NOUN,786
duplex/NOUN,787
durasi/NOUN,788
duri/NOUN,789
durian/NOUN,790
duryodana/NOUN,791
dusta/NOUN,792
dusun/NOUN,793
duta/NOUN,794
duyung/NOUN,795
dvd/NOUN,796
dwihuruf/NOUN,797
département/NOUN,798
e/NOUN,799
edisi/NOUN,800
edition/NOUN,801
editor/NOUN,802
efek/NOUN,803
efektifitas/NOUN,804
ego/NOUN,805
ejaan/NOUN,806
ejaannya/NOUN,807
ejakulasi/NOUN,808
ejekan/NOUN,809
ek/NOUN,810
ekologi/NOUN,811
ekonom/NOUN,812
ekonomi/NOUN,813
ekor/NOUN,814
ekosistem/NOUN,815
eksekusi/NOUN,816
eksemplar/NOUN,817
ekspansi/NOUN,818
ekspedisi/NOUN,819
eksperimen/NOUN,820
eksploitasi/NOUN,821
ekspor/NOUN,822
ekstensi/NOUN,823
ekstra/NOUN,824
ekstrem/NOUN,825
elang/NOUN,826
elektrik/NOUN,827
elektris/NOUN,828
elektroda/NOUN,829
elektromagnetik/NOUN,830
elektron/NOUN,831
elektronegativitas/NOUN,832
elektronegativitasnya/NOUN,833
elektronik/NOUN,834
elektronika/NOUN,835
elemen/NOUN,836
elit/NOUN,837
emas/NOUN,838
emir/NOUN,839
emosi/NOUN,840
emosional/NOUN,841
empedu/NOUN,842
empirisme/NOUN,843
enau/NOUN,844
end/NOUN,845
energi/NOUN,846
enkripsi/NOUN,847
entitas/NOUN,848
environment/NOUN,849
enzim/NOUN,850
episenter/NOUN,851
episode/NOUN,852
era/NOUN,853
erosi/NOUN,854
erotik/NOUN,855
erupsi/NOUN,856
es/NOUN,857
esai/NOUN,858
estafet/NOUN,859
ester/NOUN,860
estetika/NOUN,861
estrogen/NOUN,862
etik/NOUN,863
etika/NOUN,864
etimologi/NOUN,865
etnis/NOUN,866
etnografi/NOUN,867
etnoreligius/NOUN,868
euforia/NOUN,869
evaluasi/NOUN,870
event/NOUN,871
evolusi/NOUN,872
extra/NOUN,873
facebook/NOUN,874
fagosit/NOUN,875
faisal/NOUN,876
fajar/NOUN,877
faksi/NOUN,878
fakta/NOUN,879
faktor/NOUN,880
fakultas/NOUN,881
falconer/NOUN,882
fangire/NOUN,883
fans/NOUN,884
fantasi/NOUN,885
farmakologi/NOUN,886
farmasi/NOUN,887
fase/NOUN,888
fasilitas/NOUN,889
fasilitator/NOUN,890
fasisme/NOUN,891
fatah/NOUN,892
fatwa/NOUN,893
fauna/NOUN,894
federal/NOUN,895
fenomena/NOUN,896
fermentasi/NOUN,897
fertilisasi/NOUN,898
festival/NOUN,899
fifa/NOUN,900
figur/NOUN,901
fikosianin/NOUN,902
fiksi/NOUN,903
filamen/NOUN,904
film/NOUN,905
filosofi/NOUN,906
filosofis/NOUN,907
filsafat/NOUN,908
filsuf/NOUN,909
filter/NOUN,910
filum/NOUN,911
final/NOUN,912
finalis/NOUN,913
firman/NOUN,914
fisik/NOUN,915
fisika/NOUN,916
fisikawan/NOUN,917
fitur/NOUN,918
flare/NOUN,919
flat/NOUN,920
fleksibilitas/NOUN,921
flora/NOUN,922
fluida/NOUN,923
flux/NOUN,924
fokus/NOUN,925
fonetik/NOUN,926
fonologi/NOUN,927
font/NOUN,928
formasi/NOUN,929
format/NOUN,930
formula/NOUN,931
formulasi/NOUN,932
forum/NOUN,933
fosfor/NOUN,934
fosil/NOUN,935
foto/NOUN,936
fotografi/NOUN,937
foton/NOUN,938
fragmen/NOUN,939
fraksi/NOUN,940
frasa/NOUN,941
frekuensi/NOUN,942
front/NOUN,943
frustasi/NOUN,944
fundamentalis/NOUN,945
fungi/NOUN,946
fungsi/NOUN,947
fungsionalitas/NOUN,948
funk/NOUN,949
furnitur/NOUN,950
gabungan/NOUN,951
gabus/NOUN,952
gadai/NOUN,953
gadis/NOUN,954
gagasan/NOUN,955
gairah/NOUN,956
gajah/NOUN,957
gaji/NOUN,958
galaksi/NOUN,959
galangan/NOUN,960
galat/NOUN,961
gambar/NOUN,962
gambaran/NOUN,963
gambut/NOUN,964
game/NOUN,965
gampong/NOUN,966
ganda/NOUN,967
gandar/NOUN,968
gang/NOUN,969
gangguan/NOUN,970
gangster/NOUN,971
ganja/NOUN,972
ganti/NOUN,973
gara/NOUN,974
garam/NOUN,975
garda/NOUN,976
garis/NOUN,977
gas/NOUN,978
gasing/NOUN,979
gawang/NOUN,980
gay/NOUN,981
gaya/NOUN,982
gedung/NOUN,983
gejala/NOUN,984
gelandang/NOUN,985
gelanggang/NOUN,986
gelar/NOUN,987
gelas/NOUN,988
gelatin/NOUN,989
gelombang/NOUN,990
gembala/NOUN,991
gemeente/NOUN,992
gempa/NOUN,993
gen/NOUN,994
gencatan/NOUN,995
gendang/NOUN,996
gendarmerie/NOUN,997
generasi/NOUN,998
generik/NOUN,999
genetik/NOUN,1000
genggam/NOUN,1001
genius/NOUN,1002
genre/NOUN,1003
genta/NOUN,1004
genus/NOUN,1005
geografi/NOUN,1006
geografis/NOUN,1007
geolog/NOUN,1008
geologi/NOUN,1009
geometri/NOUN,1010
geopolitik/NOUN,1011
gerai/NOUN,1012
gerak/NOUN,1013
gerakan/NOUN,1014
gerbang/NOUN,1015
gerbong/NOUN,1016
gereja/NOUN,1017
gerik/NOUN,1018
gerilya/NOUN,1019
getah/NOUN,1020
getaran/NOUN,1021
gibraltar/NOUN,1022
gigi/NOUN,1023
gigitan/NOUN,1024
gila/NOUN,1025
giliran/NOUN,1026
ginjal/NOUN,1027
gipsi/NOUN,1028
gitar/NOUN,1029
gitaris/NOUN,1030
gizi/NOUN,1031
globalisasi/NOUN,1032
gm/NOUN,1033
go/NOUN,1034
gol/NOUN,1035
golongan/NOUN,1036
gorengan/NOUN,1037
goresan/NOUN,1038
gotong/NOUN,1039
grafik/NOUN,1040
grafis/NOUN,1041
grafiti/NOUN,1042
gram/NOUN,1043
group/NOUN,1044
grup/NOUN,1045
gua/NOUN,1046
gubernur/NOUN,1047
guci/NOUN,1048
gudang/NOUN,1049
gugur/NOUN,1050
gugus/NOUN,1051
gula/NOUN,1052
gulden/NOUN,1053
guna/NOUN,1054
guncangan/NOUN,1055
gundukan/NOUN,1056
gunung/NOUN,1057
gurkha/NOUN,1058
guru/NOUN,1059
gurun/NOUN,1060
h/NOUN,1061
ha/NOUN,1062
habitat/NOUN,1063
hadapan/NOUN,1064
hadiah/NOUN,1065
hadir/NOUN,1066
hadis/NOUN,1067
haid/NOUN,1068
hajat/NOUN,1069
haji/NOUN,1070
hak/NOUN,1071
hakikat/NOUN,1072
hakim/NOUN,1073
hal/NOUN,1074
halaman/NOUN,1075
halusinasi/NOUN,1076
ham/NOUN,1077
hama/NOUN,1078
hamba/NOUN,1079
hambatan/NOUN,1080
han/NOUN,1081
hantu/NOUN,1082
hara/NOUN,1083
harakiri/NOUN,1084
harap/NOUN,1085
harapan/NOUN,1086
hardware/NOUN,1087
harga/NOUN,1088
hari/NOUN,1089
harimau/NOUN,1090
harmoni/NOUN,1091
harmonium/NOUN,1092
harta/NOUN,1093
hash/NOUN,1094
hasil/NOUN,1095
hasutan/NOUN,1096
hate/NOUN,1097
hati/NOUN,1098
hauzah/NOUN,1099
hawa/NOUN,1100
hayat/NOUN,1101
hegemoni/NOUN,1102
hektar/NOUN,1103
hektare/NOUN,1104
helaian/NOUN,1105
helikopter/NOUN,1106
helm/NOUN,1107
hengkangnya/NOUN,1108
henti/NOUN,1109
herbal/NOUN,1110
hering/NOUN,1111
hesiodos/NOUN,1112
hewan/NOUN,1113
hiasan/NOUN,1114
hibrida/NOUN,1115
hiburan/NOUN,1116
hidangan/NOUN,1117
hidroksil/NOUN,1118
hidrosol/NOUN,1119
hidung/NOUN,1120
hidup/NOUN,1121
hierarki/NOUN,1122
himne/NOUN,1123
himpunan/NOUN,1124
hindu/NOUN,1125
hip/NOUN,1126
hipertensi/NOUN,1127
hitam/NOUN,1128
hits/NOUN,1129
hitungan/NOUN,1130
hobbit/NOUN,1131
hobi/NOUN,1132
hogwarts/NOUN,1133
home/NOUN,1134
homepage/NOUN,1135
homoseksualitas/NOUN,1136
hormat/NOUN,1137
hormon/NOUN,1138
horor/NOUN,1139
hortikultura/NOUN,1140
host/NOUN,1141
hotel/NOUN,1142
hotspot/NOUN,1143
hub/NOUN,1144
hubungan/NOUN,1145
hujan/NOUN,1146
hukum/NOUN,1147
hukuman/NOUN,1148
humaniora/NOUN,1149
humus/NOUN,1150
huruf/NOUN,1151
hutan/NOUN,1152
hutang/NOUN,1153
hypnosis/NOUN,1154
i/NOUN,1155
iain/NOUN,1156
ibadah/NOUN,1157
ibu/NOUN,1158
ibukota/NOUN,1159
ide/NOUN,1160
identitas/NOUN,1161
ideologi/NOUN,1162
idol/NOUN,1163
idola/NOUN,1164
igo/NOUN,1165
ijazah/NOUN,1166
ikan/NOUN,1167
ikat/NOUN,1168
ikatan/NOUN,1169
ikhlas/NOUN,1170
iklan/NOUN,1171
iklim/NOUN,1172
ikon/NOUN,1173
ikut/NOUN,1174
ilahi/NOUN,1175
ilmiah/NOUN,1176
ilmu/NOUN,1177
ilmuan/NOUN,1178
ilmuwan/NOUN,1179
ilustrasi/NOUN,1180
im/NOUN,1181
image/NOUN,1182
imajinasi/NOUN,1183
imam/NOUN,1184
iman/NOUN,1185
imbalan/NOUN,1186
imigran/NOUN,1187
imperiumnya/NOUN,1188
impian/NOUN,1189
implementasi/NOUN,1190
impor/NOUN,1191
impuls/NOUN,1192
imun/NOUN,1193
inang/NOUN,1194
inci/NOUN,1195
indeks/NOUN,1196
independen/NOUN,1197
indian/NOUN,1198
indikasi/NOUN,1199
individu/NOUN,1200
indonesia/NOUN,1201
indragiri/NOUN,1202
induk/NOUN,1203
induksi/NOUN,1204
industri/NOUN,1205
industrialis/NOUN,1206
infak/NOUN,1207
infalibilitas/NOUN,1208
infanteri/NOUN,1209
infeksi/NOUN,1210
inflamasi/NOUN,1211
inflasi/NOUN,1212
info/NOUN,1213
informal/NOUN,1214
informasi/NOUN,1215
information/NOUN,1216
infra/NOUN,1217
infrastruktur/NOUN,1218
ingatan/NOUN,1219
inggris/NOUN,1220
inisiasi/NOUN,1221
inisiatif/NOUN,1222
injil/NOUN,1223
inkubasi/NOUN,1224
inovasi/NOUN,1225
input/NOUN,1226
insang/NOUN,1227
insiden/NOUN,1228
insinyur/NOUN,1229
inspeksi/NOUN,1230
instalasi/NOUN,1231
instan/NOUN,1232
instansi/NOUN,1233
institusi/NOUN,1234
institut/NOUN,1235
instruksi/NOUN,1236
instrumen/NOUN,1237
