lemma,cl
brijest/NOUN,354
brisanje/NOUN,355
britanac/NOUN,356
briškula/NOUN,357
brk/NOUN,358
brod/NOUN,359
brodica/NOUN,360
brodogradilište/NOUN,361
brodogradnja/NOUN,362
brodolom/NOUN,363
brodovlasnik/NOUN,364
broj/NOUN,365
brojenje/NOUN,366
brojilo/NOUN,367
brojka/NOUN,368
brojnost/NOUN,369
browser/NOUN,370
brošura/NOUN,371
brtvljenje/NOUN,372
brucoš/NOUN,373
brz/NOUN,374
brzina/NOUN,375
brzinu/NOUN,376
bubanj/NOUN,377
bubnjar/NOUN,378
bubreg/NOUN,379
budala/NOUN,380
budnica/NOUN,381
budućnost/NOUN,382
budučnost/NOUN,383
budžet/NOUN,384
buha/NOUN,385
bujica/NOUN,386
buka/NOUN,387
buktinja/NOUN,388
bunker/NOUN,389
bura/NOUN,390
burza/NOUN,391
buržoazija/NOUN,392
bus/NOUN,393
bušenje/NOUN,394
c/NOUN,395
c./NOUN,396
cache/NOUN,397
car/NOUN,398
carica/NOUN,399
carina/NOUN,400
carinik/NOUN,401
caritas/NOUN,402
carstvo/NOUN,403
cb/NOUN,404
ccd/NOUN,405
ccm/NOUN,406
cd/NOUN,407
cent/NOUN,408
centar/NOUN,409
centimetar/NOUN,410
centrifuga/NOUN,411
ceremonija/NOUN,412
certifikacija/NOUN,413
certifikat/NOUN,414
cesta/NOUN,415
cestarina/NOUN,416
chat/NOUN,417
cigareta/NOUN,418
cigla/NOUN,419
cijel/NOUN,420
cijelost/NOUN,421
cijena/NOUN,422
cijev/NOUN,423
ciklus/NOUN,424
cilindar/NOUN,425
cilj/NOUN,426
cio/NOUN,427
cipela/NOUN,428
cirkulacija/NOUN,429
cirkus/NOUN,430
citostatik/NOUN,431
civil/NOUN,432
civilizacija/NOUN,433
cjelina/NOUN,434
cjenik/NOUN,435
cjepivo/NOUN,436
cm/NOUN,437
col/NOUN,438
country/NOUN,439
crijevo/NOUN,440
crkva/NOUN,441
crkvica/NOUN,442
crpka/NOUN,443
crta/NOUN,444
crtež/NOUN,445
crv/NOUN,446
crvenilo/NOUN,447
cura/NOUN,448
cvijet/NOUN,449
cvijeće/NOUN,450
d.d./NOUN,451
d.o.o./NOUN,452
dadilja/NOUN,453
dalekovod/NOUN,454
daljina/NOUN,455
dalmacija/NOUN,456
dama/NOUN,457
dan/NOUN,458
dar/NOUN,459
das/NOUN,460
daska/NOUN,461
datotek/NOUN,462
datoteka/NOUN,463
datum/NOUN,464
davanje/NOUN,465
davatelj/NOUN,466
davati/NOUN,467
daća/NOUN,468
dažbina/NOUN,469
debakl/NOUN,470
debata/NOUN,471
debljina/NOUN,472
deblo/NOUN,473
decenija/NOUN,474
decentralizacija/NOUN,475
defektolog/NOUN,476
deficit/NOUN,477
definicija/NOUN,478
definiranje/NOUN,479
deformacija/NOUN,480
defragmentacija/NOUN,481
degradacija/NOUN,482
degradiranje/NOUN,483
deklaracija/NOUN,484
delegacija/NOUN,485
delegat/NOUN,486
delicija/NOUN,487
delnica/NOUN,488
delta/NOUN,489
demagog/NOUN,490
demarkacija/NOUN,491
demokracija/NOUN,492
demokrat/NOUN,493
demokratizacija/NOUN,494
demonstracija/NOUN,495
demonstrant/NOUN,496
deontologija/NOUN,497
deponiranje/NOUN,498
depozit/NOUN,499
deprecijacija/NOUN,500
depresija/NOUN,501
derbi/NOUN,502
derivat/NOUN,503
desetak/NOUN,504
desetina/NOUN,505
desetljeće/NOUN,506
desktop/NOUN,507
desnica/NOUN,508
destabilizacija/NOUN,509
destinacija/NOUN,510
destrukcija/NOUN,511
detalj/NOUN,512
detekcija/NOUN,513
detonator/NOUN,514
devedesete/NOUN,515
developer/NOUN,516
devetorica/NOUN,517
devijacija/NOUN,518
deviza/NOUN,519
dečko/NOUN,520
diferencijacija/NOUN,521
dignitet/NOUN,522
dijagnoza/NOUN,523
dijagonala/NOUN,524
dijalekt/NOUN,525
dijalog/NOUN,526
dijamant/NOUN,527
dijaspora/NOUN,528
dijeljenje/NOUN,529
dijeta/NOUN,530
dijete/NOUN,531
diktator/NOUN,532
diktatura/NOUN,533
dilema/NOUN,534
dim/NOUN,535
dimenzija/NOUN,536
dimnjak/NOUN,537
dinamika/NOUN,538
dinar/NOUN,539
dinastija/NOUN,540
dinja/NOUN,541
dio/NOUN,542
dioba/NOUN,543
dioda/NOUN,544
dioksid/NOUN,545
dionica/NOUN,546
dioničar/NOUN,547
diploma/NOUN,548
diplomac/NOUN,549
diplomacija/NOUN,550
diplomat/NOUN,551
direktor/NOUN,552
direktorat/NOUN,553
direktorica/NOUN,554
direktorij/NOUN,555
dirigent/NOUN,556
disak/NOUN,557
disanje/NOUN,558
disciplina/NOUN,559
disco/NOUN,560
disident/NOUN,561
disk/NOUN,562
diskriminacija/NOUN,563
diskusija/NOUN,564
displej/NOUN,565
dispozicija/NOUN,566
distribucija/NOUN,567
distributer/NOUN,568
div/NOUN,569
dividenda/NOUN,570
divljač/NOUN,571
dizajan/NOUN,572
dizajn/NOUN,573
dizajner/NOUN,574
dizajnerica/NOUN,575
dizajniranje/NOUN,576
dizalica/NOUN,577
dizanje/NOUN,578
dizač/NOUN,579
dizelaš/NOUN,580
dj/NOUN,581
djeca/NOUN,582
djed/NOUN,583
djelatnica/NOUN,584
djelatnik/NOUN,585
djelatnost/NOUN,586
djelić/NOUN,587
djelo/NOUN,588
djelokrug/NOUN,589
djelotvornost/NOUN,590
djelovanje/NOUN,591
djetinjstvo/NOUN,592
djevojka/NOUN,593
djevojčica/NOUN,594
dječak/NOUN,595
dječica/NOUN,596
dlakavost/NOUN,597
dlan/NOUN,598
dnevnik/NOUN,599
dnk/NOUN,600
dno/NOUN,601
dob/NOUN,602
doba/NOUN,603
dobar/NOUN,604
dobavljanje/NOUN,605
dobavljač/NOUN,606
dobit/NOUN,607
dobitnik/NOUN,608
dobivanje/NOUN,609
dobro/NOUN,610
dobrobit/NOUN,611
dobrodošlica/NOUN,612
dobrota/NOUN,613
dobrovoljac/NOUN,614
dodatak/NOUN,615
dodavanje/NOUN,616
dodir/NOUN,617
dodjela/NOUN,618
dodjeljivanje/NOUN,619
događaj/NOUN,620
događanje/NOUN,621
dogodovština/NOUN,622
dogovor/NOUN,623
dogradnja/NOUN,624
dogradonačelnik/NOUN,625
dohodak/NOUN,626
dohvat/NOUN,627
dojam/NOUN,628
dojava/NOUN,629
dojenje/NOUN,630
dojenčad/NOUN,631
dojka/NOUN,632
dojmljiv/NOUN,633
dokaz/NOUN,634
dokazivanje/NOUN,635
doktor/NOUN,636
doktorat/NOUN,637
doktrina/NOUN,638
dokument/NOUN,639
dokumentacija/NOUN,640
dokumentiranje/NOUN,641
dolar/NOUN,642
dolazak/NOUN,643
dolina/NOUN,644
dom/NOUN,645
domaćica/NOUN,646
domaćin/NOUN,647
domaćinstvo/NOUN,648
domena/NOUN,649
domet/NOUN,650
dominacija/NOUN,651
domjenak/NOUN,652
domobran/NOUN,653
domovina/NOUN,654
don/NOUN,655
donacija/NOUN,656
donator/NOUN,657
donošenje/NOUN,658
donožje/NOUN,659
dopis/NOUN,660
dopisnica/NOUN,661
dopisnik/NOUN,662
dopredsjednik/NOUN,663
doprinos/NOUN,664
dopuna/NOUN,665
dorada/NOUN,666
doručak/NOUN,667
dos/NOUN,668
doseg/NOUN,669
doskočica/NOUN,670
dostava/NOUN,671
dostignuće/NOUN,672
dostojanstvo/NOUN,673
dovod/NOUN,674
dovođenje/NOUN,675
dovršenje/NOUN,676
dovršetak/NOUN,677
download/NOUN,678
doza/NOUN,679
doznaka/NOUN,680
dozvola/NOUN,681
dočasnik/NOUN,682
doček/NOUN,683
doživljaj/NOUN,684
dr./NOUN,685
drag/NOUN,686
dragovoljac/NOUN,687
dragovoljci/NOUN,688
dragulj/NOUN,689
drama/NOUN,690
dramatizacija/NOUN,691
dramatičar/NOUN,692
draža/NOUN,693
dražba/NOUN,694
dren/NOUN,695
drenje/NOUN,696
dres/NOUN,697
drift/NOUN,698
driver/NOUN,699
droga/NOUN,700
drug/NOUN,701
društvenost/NOUN,702
društvo/NOUN,703
družba/NOUN,704
druženje/NOUN,705
družina/NOUN,706
drvce/NOUN,707
drveće/NOUN,708
drvo/NOUN,709
držanje/NOUN,710
država/NOUN,711
državica/NOUN,712
državljanin/NOUN,713
državljanstvo/NOUN,714
državnost/NOUN,715
držač/NOUN,716
dubina/NOUN,717
dubioza/NOUN,718
dublin/NOUN,719
dubrava/NOUN,720
dubrovnik/NOUN,721
duda/NOUN,722
dug/NOUN,723
dugovanje/NOUN,724
dugovječnost/NOUN,725
duh/NOUN,726
duhan/NOUN,727
duhovnost/NOUN,728
duljina/NOUN,729
duo/NOUN,730
dupin/NOUN,731
dućan/NOUN,732
duša/NOUN,733
dužina/NOUN,734
dužnik/NOUN,735
dužnosnica/NOUN,736
dužnosnik/NOUN,737
dužnost/NOUN,738
dvanaestorica/NOUN,739
dvd/NOUN,740
dvoboj/NOUN,741
dvojac/NOUN,742
dvojba/NOUN,743
dvojica/NOUN,744
dvopotez/NOUN,745
dvor/NOUN,746
dvorac/NOUN,747
dvorana/NOUN,748
dvorište/NOUN,749
džamija/NOUN,750
džem/NOUN,751
džep/NOUN,752
e-mail/NOUN,753
e-pošta/NOUN,754
e./NOUN,755
ebola/NOUN,756
edukacija/NOUN,757
efekt/NOUN,758
efikasnost/NOUN,759
egipćanin/NOUN,760
ego/NOUN,761
egzil/NOUN,762
egzistencija/NOUN,763
egzodus/NOUN,764
ekipa/NOUN,765
ekolog/NOUN,766
ekologija/NOUN,767
ekonom/NOUN,768
ekonomija/NOUN,769
ekonomika/NOUN,770
ekonomist/NOUN,771
ekonomistica/NOUN,772
ekosustav/NOUN,773
ekotip/NOUN,774
ekran/NOUN,775
ekshumacija/NOUN,776
eksklava/NOUN,777
ekspanzija/NOUN,778
eksperiment/NOUN,779
eksperimentiranje/NOUN,780
ekspert/NOUN,781
eksploatacija/NOUN,782
eksplozija/NOUN,783
eksploziv/NOUN,784
eksponat/NOUN,785
ekstenzija/NOUN,786
ekstrakcija/NOUN,787
ekstrem/NOUN,788
ekstremist/NOUN,789
ekvivalent/NOUN,790
elastičnost/NOUN,791
elegancija/NOUN,792
elektrana/NOUN,793
električar/NOUN,794
elektromotor/NOUN,795
elektronika/NOUN,796
element/NOUN,797
eliminacija/NOUN,798
eliminiranje/NOUN,799
elita/NOUN,800
emancipacija/NOUN,801
embargo/NOUN,802
emigracija/NOUN,803
emigrant/NOUN,804
emisija/NOUN,805
emitiranje/NOUN,806
emocija/NOUN,807
empatija/NOUN,808
enciklopedija/NOUN,809
energetika/NOUN,810
energija/NOUN,811
engine/NOUN,812
enklava/NOUN,813
entitet/NOUN,814
entuzijast/NOUN,815
entuzijazam/NOUN,816
enzim/NOUN,817
eon/NOUN,818
ep/NOUN,819
epidemija/NOUN,820
epilog/NOUN,821
epizoda/NOUN,822
era/NOUN,823
ergela/NOUN,824
erozija/NOUN,825
eskadrila/NOUN,826
eskalacija/NOUN,827
estetika/NOUN,828
estradiol/NOUN,829
estrogen/NOUN,830
etapa/NOUN,831
etaža/NOUN,832
eter/NOUN,833
etika/NOUN,834
etiketa/NOUN,835
euforija/NOUN,836
euharistija/NOUN,837
eura/NOUN,838
euro/NOUN,839
euroregija/NOUN,840
eurozona/NOUN,841
evakuacija/NOUN,842
evidencija/NOUN,843
evolucija/NOUN,844
ezan/NOUN,845
faca/NOUN,846
facelifting/NOUN,847
faks/NOUN,848
faktor/NOUN,849
fakultet/NOUN,850
fantastika/NOUN,851
fantasy/NOUN,852
faraon/NOUN,853
farma/NOUN,854
farmaceut/NOUN,855
farmakologija/NOUN,856
fasada/NOUN,857
fauna/NOUN,858
favorit/NOUN,859
faza/NOUN,860
fašist/NOUN,861
federacija/NOUN,862
federalizam/NOUN,863
feljton/NOUN,864
fenomen/NOUN,865
ferrari/NOUN,866
fertilizacija/NOUN,867
fest/NOUN,868
festival/NOUN,869
feudalizam/NOUN,870
fešta/NOUN,871
figura/NOUN,872
filharmonija/NOUN,873
film/NOUN,874
filmaš/NOUN,875
filozof/NOUN,876
filozofija/NOUN,877
filtar/NOUN,878
filter/NOUN,879
filtriranje/NOUN,880
finale/NOUN,881
finalist/NOUN,882
financija/NOUN,883
financije/NOUN,884
financijer/NOUN,885
financiranje/NOUN,886
firma/NOUN,887
fitness/NOUN,888
fiziologija/NOUN,889
flauta/NOUN,890
fleksibilnost/NOUN,891
flora/NOUN,892
fobija/NOUN,893
fojba/NOUN,894
fokus/NOUN,895
fokusiranje/NOUN,896
folk/NOUN,897
folklor/NOUN,898
fond/NOUN,899
fondacija/NOUN,900
font/NOUN,901
fontana/NOUN,902
fora/NOUN,903
forma/NOUN,904
formacija/NOUN,905
format/NOUN,906
formiranje/NOUN,907
formula/NOUN,908
formulacija/NOUN,909
formular/NOUN,910
forsiranje/NOUN,911
forum/NOUN,912
fotoaparat/NOUN,913
fotograf/NOUN,914
fotografija/NOUN,915
fotografiranje/NOUN,916
fotosinteza/NOUN,917
fra/NOUN,918
fragment/NOUN,919
frakcija/NOUN,920
franjevac/NOUN,921
fraza/NOUN,922
freska/NOUN,923
friz/NOUN,924
frizura/NOUN,925
frka/NOUN,926
fronta/NOUN,927
frontmen/NOUN,928
frustracija/NOUN,929
fundamentalizam/NOUN,930
funk/NOUN,931
funkcija/NOUN,932
funkcionalizam/NOUN,933
funkcionalnost/NOUN,934
funkcioniranje/NOUN,935
funta/NOUN,936
futur/NOUN,937
g./NOUN,938
galam/NOUN,939
galeb/NOUN,940
galerija/NOUN,941
gamad/NOUN,942
garancija/NOUN,943
garaža/NOUN,944
garda/NOUN,945
gardist/NOUN,946
gas/NOUN,947
gastritis/NOUN,948
gastroenterolog/NOUN,949
gat/NOUN,950
gaza/NOUN,951
gazela/NOUN,952
gazište/NOUN,953
gaće/NOUN,954
gađanje/NOUN,955
gb/NOUN,956
gen/NOUN,957
generacija/NOUN,958
general/NOUN,959
general-pukovnik/NOUN,960
generator/NOUN,961
genetika/NOUN,962
genija/NOUN,963
genotip/NOUN,964
geolog/NOUN,965
geometrija/NOUN,966
geopolitika/NOUN,967
gesta/NOUN,968
ghz/NOUN,969
gigabajt/NOUN,970
giht/NOUN,971
gimnastika/NOUN,972
gimnastičarka/NOUN,973
gimnazija/NOUN,974
ginekolog/NOUN,975
gitara/NOUN,976
gitarist/NOUN,977
glad/NOUN,978
glamur/NOUN,979
glas/NOUN,980
glasač/NOUN,981
glasina/NOUN,982
glasnik/NOUN,983
glasnogovornica/NOUN,984
glasnogovornik/NOUN,985
glasovanje/NOUN,986
glasovir/NOUN,987
glava/NOUN,988
glavica/NOUN,989
glavnina/NOUN,990
glavobolja/NOUN,991
glazba/NOUN,992
glazbenik/NOUN,993
gledanje/NOUN,994
gledanost/NOUN,995
gledatelj/NOUN,996
gledište/NOUN,997
glina/NOUN,998
gliser/NOUN,999
gljiva/NOUN,1000
globalizacija/NOUN,1001
globus/NOUN,1002
glukoza/NOUN,1003
glumac/NOUN,1004
glumica/NOUN,1005
glupost/NOUN,1006
gluten/NOUN,1007
gnjev/NOUN,1008
gnojivo/NOUN,1009
go/NOUN,1010
god./NOUN,1011
godina/NOUN,1012
godišnjak/NOUN,1013
godišnjica/NOUN,1014
godište/NOUN,1015
gol/NOUN,1016
golem/NOUN,1017
golf/NOUN,1018
golgeter/NOUN,1019
gomila/NOUN,1020
gomilanje/NOUN,1021
gonjenje/NOUN,1022
gonoreja/NOUN,1023
gorenje/NOUN,1024
gorivo/NOUN,1025
gospa/NOUN,1026
gospoda/NOUN,1027
gospodar/NOUN,1028
gospodarstvenik/NOUN,1029
gospodarstvo/NOUN,1030
gospodin/NOUN,1031
gospođa/NOUN,1032
gost/NOUN,1033
gostionica/NOUN,1034
gostioničar/NOUN,1035
gostoljubivost/NOUN,1036
gostovanje/NOUN,1037
gotovina/NOUN,1038
govor/NOUN,1039
govornica/NOUN,1040
govornik/NOUN,1041
gošća/NOUN,1042
gps/NOUN,1043
grad/NOUN,1044
gradilište/NOUN,1045
graditeljstvo/NOUN,1046
gradiv/NOUN,1047
gradić/NOUN,1048
gradnja/NOUN,1049
gradonačelnica/NOUN,1050
gradonačelnik/NOUN,1051
graf/NOUN,1052
grafem/NOUN,1053
grafika/NOUN,1054
grafikon/NOUN,1055
grah/NOUN,1056
gral/NOUN,1057
gram/NOUN,1058
grana/NOUN,1059
granata/NOUN,1060
granica/NOUN,1061
graničar/NOUN,1062
građanin/NOUN,1063
građevina/NOUN,1064
građevinar/NOUN,1065
grašak/NOUN,1066
grb/NOUN,1067
greda/NOUN,1068
greška/NOUN,1069
grickalica/NOUN,1070
grickanje/NOUN,1071
grijanje/NOUN,1072
grijeh/NOUN,1073
gripa/NOUN,1074
grižnja/NOUN,1075
grlo/NOUN,1076
grm/NOUN,1077
grmlje/NOUN,1078
grob/NOUN,1079
groblje/NOUN,1080
grobnica/NOUN,1081
grom/NOUN,1082
groznica/NOUN,1083
grožđe/NOUN,1084
grud/NOUN,1085
gruda/NOUN,1086
grudi/NOUN,1087
grupa/NOUN,1088
grupacija/NOUN,1089
grč/NOUN,1090
gubitak/NOUN,1091
guma/NOUN,1092
gumb/NOUN,1093
guru/NOUN,1094
guverner/NOUN,1095
guza/NOUN,1096
gužva/NOUN,1097
h/NOUN,1098
halal/NOUN,1099
haljina/NOUN,1100
hardver/NOUN,1101
harmonija/NOUN,1102
harmonika/NOUN,1103
hat-tricka/NOUN,1104
hektar/NOUN,1105
helenizacija/NOUN,1106
helenizam/NOUN,1107
hemoglobin/NOUN,1108
hepatitis/NOUN,1109
herbicid/NOUN,1110
heroin/NOUN,1111
heroj/NOUN,1112
hibrid/NOUN,1113
hidroelektrana/NOUN,1114
hijerarhija/NOUN,1115
himna/NOUN,1116
hip/NOUN,1117
hip-hop/NOUN,1118
hiperglikemija/NOUN,1119
hipermarket/NOUN,1120
hipnoza/NOUN,1121
hipoglikemija/NOUN,1122
hipoteka/NOUN,1123
hipotireoza/NOUN,1124
hir/NOUN,1125
hit/NOUN,1126
hiv/NOUN,1127
hladnjak/NOUN,1128
hladnjača/NOUN,1129
hobotnica/NOUN,1130
hodanje/NOUN,1131
hodnik/NOUN,1132
hodočasnik/NOUN,1133
hodočašće/NOUN,1134
hokej/NOUN,1135
hokejaš/NOUN,1136
holding/NOUN,1137
homeopatija/NOUN,1138
honorar/NOUN,1139
hop/NOUN,1140
hormon/NOUN,1141
horoskop/NOUN,1142
hosting/NOUN,1143
hotel/NOUN,1144
hrabrost/NOUN,1145
hram/NOUN,1146
hrana/NOUN,1147
hrast/NOUN,1148
hrpa/NOUN,1149
hrskavica/NOUN,1150
hrvanje/NOUN,1151
hrvat/NOUN,1152
hrvač/NOUN,1153
hrđa/NOUN,1154
huligan/NOUN,1155
humanizam/NOUN,1156
humor/NOUN,1157
hvala/NOUN,1158
hvatanje/NOUN,1159
hz/NOUN,1160
ideal/NOUN,1161
ideja/NOUN,1162
identifikacija/NOUN,1163
identifikator/NOUN,1164
identitet/NOUN,1165
ideologija/NOUN,1166
idiot/NOUN,1167
idol/NOUN,1168
igla/NOUN,1169
igra/NOUN,1170
igralište/NOUN,1171
igranje/NOUN,1172
igraonica/NOUN,1173
igrač/NOUN,1174
igračica/NOUN,1175
igračka/NOUN,1176
igrica/NOUN,1177
ikona/NOUN,1178
ikonografija/NOUN,1179
ilustracija/NOUN,1180
iluzija/NOUN,1181
imaginacija/NOUN,1182
imam/NOUN,1183
imanje/NOUN,1184
imaš/NOUN,1185
ime/NOUN,1186
imenovanje/NOUN,1187
imidž/NOUN,1188
imigracija/NOUN,1189
imigrant/NOUN,1190
imitacija/NOUN,1191
imovina/NOUN,1192
