lemma,cl
analogie/NOUN,286
anastomoză/NOUN,287
anatemă/NOUN,288
anatomie/NOUN,289
anchetator/NOUN,290
anchetă/NOUN,291
anecdotă/NOUN,292
anemie/NOUN,293
anestezic/NOUN,294
anestezist/NOUN,295
anevrism/NOUN,296
anexă/NOUN,297
angajament/NOUN,298
angajare/NOUN,299
angajat/NOUN,300
angajator/NOUN,301
anghilă/NOUN,302
angină/NOUN,303
angiografie/NOUN,304
angioplastie/NOUN,305
anglia/NOUN,306
anihilare/NOUN,307
animal/NOUN,308
animator/NOUN,309
anion/NOUN,310
aniversare/NOUN,311
anomalie/NOUN,312
anormalitate/NOUN,313
anotimp/NOUN,314
ansamblu/NOUN,315
antagonism/NOUN,316
antagonist/NOUN,317
antantă/NOUN,318
antecedent/NOUN,319
antenă/NOUN,320
antet/NOUN,321
antibiotic/NOUN,322
anticariat/NOUN,323
antichitate/NOUN,324
anticoagulant/NOUN,325
anticorp/NOUN,326
antifon/NOUN,327
antigen/NOUN,328
antihipertensiv/NOUN,329
antiinflamator/NOUN,330
antipod/NOUN,331
antiseptic/NOUN,332
antiteză/NOUN,333
antologie/NOUN,334
antrenament/NOUN,335
antrenare/NOUN,336
antrenor/NOUN,337
anuar/NOUN,338
anulare/NOUN,339
anunț/NOUN,340
anus/NOUN,341
anvelopă/NOUN,342
anxietate/NOUN,343
aortă/NOUN,344
aparat/NOUN,345
aparență/NOUN,346
apariție/NOUN,347
apartament/NOUN,348
apartenență/NOUN,349
apel/NOUN,350
apelativ/NOUN,351
apendice/NOUN,352
apendicită/NOUN,353
apetit/NOUN,354
aplauze/NOUN,355
aplicare/NOUN,356
aplicație/NOUN,357
apocalips/NOUN,358
apologie/NOUN,359
aport/NOUN,360
apostat/NOUN,361
apostol/NOUN,362
apoziție/NOUN,363
apreciat/NOUN,364
apreciere/NOUN,365
aprilie/NOUN,366
aproape/NOUN,367
aprobare/NOUN,368
aprofundare/NOUN,369
apropiat/NOUN,370
apropiere/NOUN,371
aprovizionare/NOUN,372
aproximare/NOUN,373
aproximație/NOUN,374
aptitudine/NOUN,375
apucare/NOUN,376
apus/NOUN,377
apă/NOUN,378
apărare/NOUN,379
apăsare/NOUN,380
aquis/NOUN,381
arab/NOUN,382
aragaz/NOUN,383
aramă/NOUN,384
aranjament/NOUN,385
arat/NOUN,386
arată/NOUN,387
arbitru/NOUN,388
arbor/NOUN,389
arbore/NOUN,390
arc/NOUN,391
arcaș/NOUN,392
arcă/NOUN,393
ardei/NOUN,394
ardelean/NOUN,395
ardere/NOUN,396
arendaș/NOUN,397
arenă/NOUN,398
areopagit/NOUN,399
arest/NOUN,400
arestare/NOUN,401
argilă/NOUN,402
argint/NOUN,403
argintar/NOUN,404
argintu/NOUN,405
argument/NOUN,406
argumentație/NOUN,407
arhanghel/NOUN,408
arheolog/NOUN,409
arhidiacon/NOUN,410
arhiepiscop/NOUN,411
arhiereu/NOUN,412
arhitect/NOUN,413
arhitectură/NOUN,414
arhivă/NOUN,415
arhondar/NOUN,416
arie/NOUN,417
arin/NOUN,418
arină/NOUN,419
aripei/NOUN,420
aripioară/NOUN,421
aripă/NOUN,422
aristocrație/NOUN,423
aritmetică/NOUN,424
aritmie/NOUN,425
armadă/NOUN,426
armament/NOUN,427
armator/NOUN,428
armată/NOUN,429
armaș/NOUN,430
armean/NOUN,431
armistițiu/NOUN,432
armonie/NOUN,433
armonizare/NOUN,434
armă/NOUN,435
armăsar/NOUN,436
arnăut/NOUN,437
aromân/NOUN,438
ars/NOUN,439
arsen/NOUN,440
arsenal/NOUN,441
arsură/NOUN,442
art./NOUN,443
arteriolă/NOUN,444
arteră/NOUN,445
articol/NOUN,446
articulare/NOUN,447
articulație/NOUN,448
artificiu/NOUN,449
artilerist/NOUN,450
artist/NOUN,451
artistă/NOUN,452
artizan/NOUN,453
artrită/NOUN,454
artă/NOUN,455
aruncare/NOUN,456
arătare/NOUN,457
arătură/NOUN,458
arțar/NOUN,459
as/NOUN,460
asalt/NOUN,461
asamblare/NOUN,462
asanare/NOUN,463
asasinare/NOUN,464
ascendență/NOUN,465
ascultare/NOUN,466
ascultător/NOUN,467
ascunzătoare/NOUN,468
asediu/NOUN,469
asemănare/NOUN,470
aservire/NOUN,471
aserțiune/NOUN,472
asigurare/NOUN,473
asigurător/NOUN,474
asimilare/NOUN,475
asin/NOUN,476
asistent/NOUN,477
asistentă/NOUN,478
asistență/NOUN,479
asociație/NOUN,480
asociere/NOUN,481
aspect/NOUN,482
aspirație/NOUN,483
asprime/NOUN,484
aspru/NOUN,485
ast/NOUN,486
astenie/NOUN,487
astm/NOUN,488
astronom/NOUN,489
astronomie/NOUN,490
astru/NOUN,491
at/NOUN,492
atac/NOUN,493
atacant/NOUN,494
atelier/NOUN,495
ateneu/NOUN,496
atenian/NOUN,497
atentat/NOUN,498
atenuare/NOUN,499
atenție/NOUN,500
atenționare/NOUN,501
ateromatoză/NOUN,502
ateroscleroză/NOUN,503
atestare/NOUN,504
atingere/NOUN,505
atitudine/NOUN,506
atlas/NOUN,507
atlaz/NOUN,508
atletism/NOUN,509
atmosferă/NOUN,510
atom/NOUN,511
atp-ază/NOUN,512
atracție/NOUN,513
atragere/NOUN,514
atribuire/NOUN,515
atribut/NOUN,516
atribuție/NOUN,517
atriu/NOUN,518
atrocitate/NOUN,519
audiență/NOUN,520
audit/NOUN,521
audiție/NOUN,522
august/NOUN,523
aur/NOUN,524
aureolă/NOUN,525
auroră/NOUN,526
austru/NOUN,527
autenticitate/NOUN,528
autentificare/NOUN,529
autoare/NOUN,530
autobuz/NOUN,531
autocamion/NOUN,532
autocar/NOUN,533
autocontrol/NOUN,534
automobil/NOUN,535
autonomie/NOUN,536
autopsie/NOUN,537
autor/NOUN,538
autoritate/NOUN,539
autorizare/NOUN,540
autorizație/NOUN,541
autostradă/NOUN,542
autoturism/NOUN,543
autovehicul/NOUN,544
auz/NOUN,545
avangardă/NOUN,546
avans/NOUN,547
avansare/NOUN,548
avantaj/NOUN,549
avarie/NOUN,550
avea/NOUN,551
aventură/NOUN,552
avere/NOUN,553
aversiune/NOUN,554
avertisment/NOUN,555
avertizare/NOUN,556
aviator/NOUN,557
aviație/NOUN,558
avion/NOUN,559
aviz/NOUN,560
avocat/NOUN,561
avocatură/NOUN,562
avort/NOUN,563
avut/NOUN,564
avuție/NOUN,565
avânt/NOUN,566
ax/NOUN,567
axiomă/NOUN,568
axă/NOUN,569
azil/NOUN,570
azimă/NOUN,571
azot/NOUN,572
așchie/NOUN,573
așezare/NOUN,574
așezământ/NOUN,575
așteptare/NOUN,576
așternut/NOUN,577
ață/NOUN,578
b/NOUN,579
b./NOUN,580
babilon/NOUN,581
babă/NOUN,582
bac/NOUN,583
bacalaureat/NOUN,584
baci/NOUN,585
bacterie/NOUN,586
bacșiș/NOUN,587
bagaj/NOUN,588
baghetă/NOUN,589
baie/NOUN,590
baionetă/NOUN,591
bal/NOUN,592
baladă/NOUN,593
balaur/NOUN,594
balenă/NOUN,595
balerin/NOUN,596
balerină/NOUN,597
balet/NOUN,598
balon/NOUN,599
baltă/NOUN,600
balustradă/NOUN,601
bambus/NOUN,602
ban/NOUN,603
banalitate/NOUN,604
banc/NOUN,605
bancher/NOUN,606
banchet/NOUN,607
banchetă/NOUN,608
bancă/NOUN,609
banderolă/NOUN,610
bandit/NOUN,611
bandă/NOUN,612
bar/NOUN,613
baracă/NOUN,614
baraj/NOUN,615
barbar/NOUN,616
barbă/NOUN,617
barcă/NOUN,618
bard/NOUN,619
barieră/NOUN,620
bariu/NOUN,621
baron/NOUN,622
bară/NOUN,623
bas/NOUN,624
basarab/NOUN,625
baschet/NOUN,626
basm/NOUN,627
basma/NOUN,628
bastion/NOUN,629
baston/NOUN,630
batalion/NOUN,631
bate/NOUN,632
baterie/NOUN,633
batic/NOUN,634
batistă/NOUN,635
batjoc/NOUN,636
batjocură/NOUN,637
baton/NOUN,638
bazar/NOUN,639
bazin/NOUN,640
bazinet/NOUN,641
bază/NOUN,642
baș/NOUN,643
baștină/NOUN,644
bbc/NOUN,645
bd./NOUN,646
be/NOUN,647
beat/NOUN,648
beatitudine/NOUN,649
bebeluș/NOUN,650
bec/NOUN,651
beci/NOUN,652
bejenar/NOUN,653
bel/NOUN,654
belciug/NOUN,655
belșug/NOUN,656
beneficiar/NOUN,657
beneficiară/NOUN,658
beneficiu/NOUN,659
benjamin/NOUN,660
benzină/NOUN,661
benzinărie/NOUN,662
berbec/NOUN,663
bere/NOUN,664
beret/NOUN,665
beserica/NOUN,666
beserică/NOUN,667
beta/NOUN,668
beton/NOUN,669
beznă/NOUN,670
beție/NOUN,671
bețiv/NOUN,672
bețișor/NOUN,673
bias/NOUN,674
bibliotecar/NOUN,675
bibliotecă/NOUN,676
bicarbonat/NOUN,677
bici/NOUN,678
bijuterie/NOUN,679
bilanț/NOUN,680
bilet/NOUN,681
bilețel/NOUN,682
biliard/NOUN,683
bilirubină/NOUN,684
bilă/NOUN,685
bine/NOUN,686
binecuvântare/NOUN,687
binefacere/NOUN,688
binele/NOUN,689
binom/NOUN,690
biograf/NOUN,691
biologie/NOUN,692
biomasă/NOUN,693
bioproteză/NOUN,694
biosferă/NOUN,695
biosinteză/NOUN,696
biotehnologie/NOUN,697
biotransformare/NOUN,698
bir/NOUN,699
birocrație/NOUN,700
birou/NOUN,701
biruință/NOUN,702
biruitor/NOUN,703
biserica/NOUN,704
bisericuță/NOUN,705
biserică/NOUN,706
bit/NOUN,707
bivol/NOUN,708
bizantină/NOUN,709
blagoslovire/NOUN,710
blană/NOUN,711
blestem/NOUN,712
bloc/NOUN,713
blocant/NOUN,714
blocare/NOUN,715
blues/NOUN,716
blândețe/NOUN,717
boabă/NOUN,718
boală/NOUN,719
bob/NOUN,720
bobiță/NOUN,721
boboc/NOUN,722
bocanc/NOUN,723
boemie/NOUN,724
boerime/NOUN,725
bogat/NOUN,726
bogătaș/NOUN,727
bogăție/NOUN,728
boiar/NOUN,729
boier/NOUN,730
boierie/NOUN,731
boierime/NOUN,732
boiernaș/NOUN,733
bojdeucă/NOUN,734
bol/NOUN,735
bolnav/NOUN,736
bolnavă/NOUN,737
bolovan/NOUN,738
boltă/NOUN,739
bolșevic/NOUN,740
bombardament/NOUN,741
bombardare/NOUN,742
bombă/NOUN,743
bon/NOUN,744
bond/NOUN,745
bord/NOUN,746
bordei/NOUN,747
bordură/NOUN,748
bornă/NOUN,749
borză/NOUN,750
boston/NOUN,751
bot/NOUN,752
botanică/NOUN,753
botez/NOUN,754
bou/NOUN,755
bour/NOUN,756
bovină/NOUN,757
box/NOUN,758
boxer/NOUN,759
boxă/NOUN,760
brac/NOUN,761
brad/NOUN,762
brand/NOUN,763
branhie/NOUN,764
braniște/NOUN,765
brazdă/NOUN,766
brazilian/NOUN,767
braț/NOUN,768
breaslă/NOUN,769
breslaș/NOUN,770
brevet/NOUN,771
brigadier/NOUN,772
britanic/NOUN,773
broască/NOUN,774
broderie/NOUN,775
broker/NOUN,776
brom/NOUN,777
bronz/NOUN,778
broscuță/NOUN,779
brotac/NOUN,780
browser/NOUN,781
broșură/NOUN,782
brumă/NOUN,783
brutalitate/NOUN,784
brânză/NOUN,785
brâu/NOUN,786
brățară/NOUN,787
bubuitură/NOUN,788
bubă/NOUN,789
bucată/NOUN,790
buchet/NOUN,791
bucium/NOUN,792
bucluc/NOUN,793
buclă/NOUN,794
bucurie/NOUN,795
bucătar/NOUN,796
bucătărie/NOUN,797
budă/NOUN,798
bufet/NOUN,799
bufnitură/NOUN,800
bufniță/NOUN,801
bugeac/NOUN,802
buget/NOUN,803
bujor/NOUN,804
bulevard/NOUN,805
bulgar/NOUN,806
bulă/NOUN,807
bun/NOUN,808
buncăr/NOUN,809
bunic/NOUN,810
bunăstare/NOUN,811
bunătate/NOUN,812
bunăvoință/NOUN,813
burete/NOUN,814
burghezie/NOUN,815
buric/NOUN,816
bursier/NOUN,817
bursă/NOUN,818
burtă/NOUN,819
buruiană/NOUN,820
business/NOUN,821
bust/NOUN,822
busuioc/NOUN,823
bute/NOUN,824
butoi/NOUN,825
buton/NOUN,826
butuc/NOUN,827
buzunar/NOUN,828
buză/NOUN,829
buștean/NOUN,830
bypass/NOUN,831
bârfă/NOUN,832
bârnă/NOUN,833
bâtă/NOUN,834
bădiță/NOUN,835
băiat/NOUN,836
băiețel/NOUN,837
băl/NOUN,838
băltoacă/NOUN,839
bănuială/NOUN,840
bănățean/NOUN,841
bărbat/NOUN,842
bărbie/NOUN,843
bărbier/NOUN,844
bărbătesc/NOUN,845
bărbăție/NOUN,846
bătaie/NOUN,847
bătrân/NOUN,848
bătrânețe/NOUN,849
bătrână/NOUN,850
bătut/NOUN,851
bătălie/NOUN,852
băut/NOUN,853
băutură/NOUN,854
băț/NOUN,855
c/NOUN,856
c./NOUN,857
c.f.r./NOUN,858
ca/NOUN,859
cabalină/NOUN,860
cabală/NOUN,861
cabană/NOUN,862
cabinet/NOUN,863
cabină/NOUN,864
cablu/NOUN,865
cadastru/NOUN,866
cadavru/NOUN,867
cadență/NOUN,868
cadet/NOUN,869
cadiu/NOUN,870
cadou/NOUN,871
cadru/NOUN,872
cadră/NOUN,873
cadână/NOUN,874
cadă/NOUN,875
cafea/NOUN,876
caftan/NOUN,877
caiet/NOUN,878
caimacam/NOUN,879
caimacan/NOUN,880
cal/NOUN,881
calafat/NOUN,882
calamitate/NOUN,883
calc/NOUN,884
calcar/NOUN,885
calcedon/NOUN,886
calcificare/NOUN,887
calciu/NOUN,888
calcul/NOUN,889
calculare/NOUN,890
calculatoare/NOUN,891
calculator/NOUN,892
cald/NOUN,893
cale/NOUN,894
calendar/NOUN,895
calfă/NOUN,896
calibru/NOUN,897
calic/NOUN,898
calificare/NOUN,899
calitate/NOUN,900
calm/NOUN,901
calvar/NOUN,902
calvin/NOUN,903
cală/NOUN,904
camarad/NOUN,905
cameră/NOUN,906
camfor/NOUN,907
camion/NOUN,908
camionetă/NOUN,909
camp/NOUN,910
campanie/NOUN,911
camping/NOUN,912
campioană/NOUN,913
campion/NOUN,914
campionat/NOUN,915
campus/NOUN,916
canal/NOUN,917
canalizare/NOUN,918
cancelar/NOUN,919
cancelarie/NOUN,920
cancer/NOUN,921
candelă/NOUN,922
candidat/NOUN,923
candidatură/NOUN,924
candidoză/NOUN,925
cangrenă/NOUN,926
cangur/NOUN,927
canon/NOUN,928
canonic/NOUN,929
canonier/NOUN,930
canonizare/NOUN,931
canotaj/NOUN,932
cantină/NOUN,933
cantitate/NOUN,934
canton/NOUN,935
cantonament/NOUN,936
canulă/NOUN,937
cană/NOUN,938
cap/NOUN,939
capac/NOUN,940
capacitate/NOUN,941
capcană/NOUN,942
capelă/NOUN,943
capital/NOUN,944
capitalist/NOUN,945
capitală/NOUN,946
capitol/NOUN,947
capodoperă/NOUN,948
capotă/NOUN,949
capriciu/NOUN,950
capricorn/NOUN,951
caprină/NOUN,952
capră/NOUN,953
capsulă/NOUN,954
capsă/NOUN,955
captare/NOUN,956
captivitate/NOUN,957
capturare/NOUN,958
captură/NOUN,959
capuchehaie/NOUN,960
capăt/NOUN,961
car/NOUN,962
caracter/NOUN,963
caracteristică/NOUN,964
caras/NOUN,965
caravană/NOUN,966
carbohidrat/NOUN,967
carbon/NOUN,968
carbonat/NOUN,969
carcasă/NOUN,970
carcinom/NOUN,971
card/NOUN,972
cardinal/NOUN,973
cardiolog/NOUN,974
cardiologie/NOUN,975
cardiopatie/NOUN,976
care/NOUN,977
carență/NOUN,978
caricatură/NOUN,979
carieră/NOUN,980
carnagiu/NOUN,981
carnaval/NOUN,982
carnavalesc/NOUN,983
carne/NOUN,984
carnet/NOUN,985
carosabil/NOUN,986
carte/NOUN,987
cartier/NOUN,988
cartilaj/NOUN,989
cartof/NOUN,990
carton/NOUN,991
cartuș/NOUN,992
cartă/NOUN,993
casa/NOUN,994
casație/NOUN,995
cascador/NOUN,996
cascadă/NOUN,997
casetă/NOUN,998
casier/NOUN,999
casierie/NOUN,1000
castan/NOUN,1001
castel/NOUN,1002
castitate/NOUN,1003
castor/NOUN,1004
castron/NOUN,1005
castru/NOUN,1006
casă/NOUN,1007
catabolism/NOUN,1008
catalog/NOUN,1009
catapeteasmă/NOUN,1010
catastif/NOUN,1011
catastrofă/NOUN,1012
catedrală/NOUN,1013
catedră/NOUN,1014
categorie/NOUN,1015
catehism/NOUN,1016
cateter/NOUN,1017
cateterism/NOUN,1018
cateterizare/NOUN,1019
catifea/NOUN,1020
cation/NOUN,1021
catod/NOUN,1022
catolic/NOUN,1023
catrință/NOUN,1024
cauciuc/NOUN,1025
cauzalitate/NOUN,1026
cauză/NOUN,1027
cavaler/NOUN,1028
cavalerie/NOUN,1029
cavitate/NOUN,1030
caz/NOUN,1031
cazac/NOUN,1032
cazan/NOUN,1033
cazare/NOUN,1034
cazarmă/NOUN,1035
cazier/NOUN,1036
cazuistică/NOUN,1037
caș/NOUN,1038
cașcaval/NOUN,1039
cd/NOUN,1040
ce/NOUN,1041
ceai/NOUN,1042
ceapă/NOUN,1043
ceartă/NOUN,1044
ceară/NOUN,1045
cearșaf/NOUN,1046
ceas/NOUN,1047
ceasornic/NOUN,1048
ceată/NOUN,1049
ceașcă/NOUN,1050
ceață/NOUN,1051
cec/NOUN,1052
cedare/NOUN,1053
cedru/NOUN,1054
cefalee/NOUN,1055
celebrare/NOUN,1056
celebritate/NOUN,1057
celuloză/NOUN,1058
celulă/NOUN,1059
celălalt/NOUN,1060
cenaclu/NOUN,1061
cent/NOUN,1062
centimetru/NOUN,1063
centrală/NOUN,1064
centru/NOUN,1065
centură/NOUN,1066
cenușiu/NOUN,1067
cenușă/NOUN,1068
cenzură/NOUN,1069
cer/NOUN,1070
cerb/NOUN,1071
cerc/NOUN,1072
cercetare/NOUN,1073
cercetător/NOUN,1074
cerdac/NOUN,1075
cereală/NOUN,1076
ceremonial/NOUN,1077
ceremonie/NOUN,1078
cerere/NOUN,1079
cerință/NOUN,1080
ceriu/NOUN,1081
cerneală/NOUN,1082
certificare/NOUN,1083
certificat/NOUN,1084
certitudine/NOUN,1085
certă/NOUN,1086
cerșetor/NOUN,1087
cesiune/NOUN,1088
cetate/NOUN,1089
ceteră/NOUN,1090
cetină/NOUN,1091
cetitor/NOUN,1092
cetățean/NOUN,1093
cetățenie/NOUN,1094
cetățuie/NOUN,1095
cezar/NOUN,1096
cfr/NOUN,1097
charter/NOUN,1098
cheag/NOUN,1099
chef/NOUN,1100
chei/NOUN,1101
cheie/NOUN,1102
chelner/NOUN,1103
cheltuială/NOUN,1104
chemare/NOUN,1105
chenar/NOUN,1106
chestie/NOUN,1107
chestionar/NOUN,1108
chestiune/NOUN,1109
chibzuială/NOUN,1110
chilie/NOUN,1111
chimie/NOUN,1112
chimioterapie/NOUN,1113
chin/NOUN,1114
chindie/NOUN,1115
chioșc/NOUN,1116
chip/NOUN,1117
chiparos/NOUN,1118
chir/NOUN,1119
chiriaș/NOUN,1120
chirie/NOUN,1121
chirurg/NOUN,1122
chirurgie/NOUN,1123
chitară/NOUN,1124
chivernisire/NOUN,1125
chivernisitor/NOUN,1126
ciclon/NOUN,1127
ciclu/NOUN,1128
cicoare/NOUN,1129
cifră/NOUN,1130
cilindru/NOUN,1131
cimbru/NOUN,1132
cimitir/NOUN,1133
cimpoi/NOUN,1134
cin/NOUN,1135
cine/NOUN,1136
cineast/NOUN,1137
cinema/NOUN,1138
cinematograf/NOUN,1139
cinetică/NOUN,1140
cingătoare/NOUN,1141
cinism/NOUN,1142
cinste/NOUN,1143
cinsti/NOUN,1144
cinstit/NOUN,1145
cinstitor/NOUN,1146
cină/NOUN,1147
cioară/NOUN,1148
ciob/NOUN,1149
cioban/NOUN,1150
ciobănaș/NOUN,1151
cioc/NOUN,1152
ciocan/NOUN,1153
ciocnire/NOUN,1154
ciocoi/NOUN,1155
ciocolată/NOUN,1156
ciocârlie/NOUN,1157
ciolan/NOUN,1158
cioplit/NOUN,1159
cioplitor/NOUN,1160
ciorap/NOUN,1161
ciorbă/NOUN,1162
cipriot/NOUN,1163
circ/NOUN,1164
circuit/NOUN,1165
circulație/NOUN,1166
circumscripție/NOUN,1167
circumstanță/NOUN,1168
cireadă/NOUN,1169
cireașă/NOUN,1170
ciripit/NOUN,1171
ciroză/NOUN,1172
citat/NOUN,1173
citire/NOUN,1174
citit/NOUN,1175
cititor/NOUN,1176
citokină/NOUN,1177
ciumă/NOUN,1178
ciupercă/NOUN,1179
ciută/NOUN,1180
civil/NOUN,1181
civilizație/NOUN,1182
cizmă/NOUN,1183
cișmea/NOUN,1184
clacă/NOUN,1185
claie/NOUN,1186
clarificare/NOUN,1187
claritate/NOUN,1188
clasament/NOUN,1189
clasare/NOUN,1190
clasic/NOUN,1191
clasicism/NOUN,1192
clasificare/NOUN,1193
clasă/NOUN,1194
clauză/NOUN,1195
claviculă/NOUN,1196
clearance/NOUN,1197
clei/NOUN,1198
clepsidră/NOUN,1199
clește/NOUN,1200
clic/NOUN,1201
client/NOUN,1202
clientă/NOUN,1203
climat/NOUN,1204
climă/NOUN,1205
clinchet/NOUN,1206
clinică/NOUN,1207
clip/NOUN,1208
clipă/NOUN,1209
clivaj/NOUN,1210
clonț/NOUN,1211
clopot/NOUN,1212
clopotniță/NOUN,1213
