typický/ADJ,renesančný/ADJ,panovník/NOUN
Jazdkartovo/ADJ,osemnácťročné/ADJ,panovanie/NOUN
vtedajšieho/ADJ,pápežského/ADJ,štátu/NOUN
Ďalším/ADJ,typickým/ADJ,znakom/NOUN
útržkovitá/ADJ,vetná/ADJ,skladba/NOUN
haagského/ADJ,rozhodcovského/ADJ,súdu/NOUN
londýnskej/ADJ,exilovej/ADJ,vlády/NOUN
pražských/ADJ,nemeckých/ADJ,spisovateľov/NOUN
prvej/ADJ,svetovej/ADJ,vojny/NOUN
Spojených/ADJ,štátov/NOUN,amerických/ADJ
americké/ADJ,štátne/ADJ,občianstvo/NOUN
kratšie/ADJ,prozaické/ADJ,diela/NOUN
tamojšiu/ADJ,rímsku/ADJ,správu/NOUN
Americká/ADJ,okupačná/ADJ,zóna/NOUN
najstaršieho/ADJ,Hormizdovho/ADJ,syna/NOUN
Prvej/ADJ,svetovej/ADJ,vojny/NOUN
výpravný/ADJ,trojdielny/ADJ,román/NOUN
základným/ADJ,energetickým/ADJ,zdrojom/NOUN
okolitého/ADJ,pozorovateľného/ADJ,vesmíru/NOUN
kráľov/ADJ,zreteľný/ADJ,príklon/NOUN
vysokú/ADJ,chudú/ADJ,postavu/NOUN
sedemdesiattisícovým/ADJ,perzským/ADJ,kontingentom/NOUN
hrubý/ADJ,mníšsky/ADJ,habit/NOUN
významným/ADJ,vojenským/ADJ,faktorom/NOUN
ojedinelá/ADJ,historická/ADJ,udalosť/NOUN
večnej/ADJ,iracionálnej/ADJ,nenávisti/NOUN
prestížnu/ADJ,Pulitzerovu/ADJ,cenu/NOUN
Snyderovym/ADJ,literárnym/ADJ,vzorom/NOUN
normálnou/ADJ,televíznou/ADJ,kamerou/NOUN
vlastný/ADJ,elektronický/ADJ,generátor/NOUN
nevýrazný/ADJ,studený/ADJ,front/NOUN
fínskeho/ADJ,národného/ADJ,eposu/NOUN
vojenských/ADJ,banských/ADJ,oddielov/NOUN
Ďalšie/ADJ,negatívne/ADJ,hodnotenie/NOUN
novej/ADJ,správnej/ADJ,štruktúry/NOUN
terezínskom/ADJ,koncentračnom/ADJ,tábore/NOUN
český/ADJ,literárny/ADJ,časopis/NOUN
strojopisová/ADJ,samizdatová/ADJ,verzia/NOUN
Vysokej/ADJ,škole/NOUN,pedagogickej/ADJ
najvýznamnejších/ADJ,starovekých/ADJ,dramatikov/NOUN
Francúzska/ADJ,okupačná/ADJ,zóna/NOUN
Francúzska/ADJ,okupačná/ADJ,zóna/NOUN
aténského/ADJ,vojenského/ADJ,posla/NOUN
významnej/ADJ,rímskej/ADJ,rodine/NOUN
významných/ADJ,antiochijských/ADJ,teológov/NOUN
štruktúrny/ADJ,jazykový/ADJ,útvar/NOUN
plnohodnotnému/ADJ,jazykovému/ADJ,útvaru/NOUN
Viedenský/ADJ,cisársky/ADJ,dvor/NOUN
výkonný/ADJ,generálny/ADJ,partner/NOUN
najvýznamnejšie/ADJ,známe/ADJ,zníženie/NOUN
prvého/ADJ,volebného/ADJ,obdobia/NOUN
silnú/ADJ,stúpajúcu/ADJ,tendenciu/NOUN
ďalší/ADJ,prudký/ADJ,rast/NOUN
opustených/ADJ,priemyselných/ADJ,zón/NOUN
prvého/ADJ,volebného/ADJ,obdobia/NOUN
hosťovských/ADJ,pracovných/ADJ,víz/NOUN
Ďalším/ADJ,významným/ADJ,prorokom/NOUN
takzvanú/ADJ,Cestovnú/ADJ,mapu/NOUN
Medzinárodný/ADJ,trestný/ADJ,tribunál/NOUN
americkej/ADJ,zahraničnej/ADJ,politiky/NOUN
ďalším/ADJ,možným/ADJ,útokom/NOUN
hlavných/ADJ,bojových/ADJ,operácii/NOUN
hlavných/ADJ,vojenských/ADJ,operácií/NOUN
ďalší/ADJ,uhorskí/ADJ,králi/NOUN
Slovenského/ADJ,učeného/ADJ,tovarišstva/NOUN
pozoruhodným/ADJ,architektonickým/ADJ,súborom/NOUN
mestskú/ADJ,pamiatkovú/ADJ,rezerváciu/NOUN
skutočnej/ADJ,fyzickej/ADJ,podstaty/NOUN
Silné/ADJ,gama/ADJ,lúče/NOUN
veľkým/ADJ,vzdušným/ADJ,dažďom/NOUN
úspešnej/ADJ,technickej/ADJ,kontrole/NOUN
slovenský/ADJ,technický/ADJ,preukaz/NOUN
horúca/ADJ,žeravá/ADJ,guľa/NOUN
zemské/ADJ,magnetické/ADJ,pole/NOUN
stratené/ADJ,maloázijské/ADJ,oblasti/NOUN
dnešnej/ADJ,zemskej/ADJ,kôry/NOUN
pomocné/ADJ,slovanské/ADJ,oddiely/NOUN
hlavné/ADJ,vojenské/ADJ,sily/NOUN
morského/ADJ,potravinového/ADJ,reťazca/NOUN
veľkou/ADJ,chrbtovou/ADJ,plutvou/NOUN
celkovej/ADJ,svetovej/ADJ,populácie/NOUN
Najväčšie/ADJ,zaznamenané/ADJ,stádo/NOUN
hlasný/ADJ,mľaskavý/ADJ,zvuk/NOUN
určitý/ADJ,nepriaznivý/ADJ,efekt/NOUN
ostatných/ADJ,kultúrnych/ADJ,plodín/NOUN
mäkkým/ADJ,škrobovitým/ADJ,jadrom/NOUN
mäkké/ADJ,škrobové/ADJ,jadro/NOUN
zaznamenaného/ADJ,výrazného/ADJ,nárastu/NOUN
priamu/ADJ,ľudskú/ADJ,spotrebu/NOUN
lokálnych/ADJ,stredoamerických/ADJ,odrôd/NOUN
európskych/ADJ,kultúrnych/ADJ,odrôd/NOUN
vedúcimi/ADJ,bezpečnostnými/ADJ,pracovníkmi/NOUN
najväčším/ADJ,zdravotným/ADJ,rizikom/NOUN
maltskej/ADJ,zahraničnej/ADJ,politiky/NOUN
druhým/ADJ,úradným/ADJ,jazykom/NOUN
jediné/ADJ,veľké/ADJ,mesto/NOUN
hlavných/ADJ,politických/ADJ,strán/NOUN
veľkým/ADJ,začiatočným/ADJ,písmenom/NOUN
jediným/ADJ,prirodzeným/ADJ,satelitom/NOUN
mnohých/ADJ,vedeckých/ADJ,debát/NOUN
veľkých/ADJ,impaktných/ADJ,kráterov/NOUN
Ďalším/ADJ,dôležitým/ADJ,zdrojom/NOUN
automatická/ADJ,sovietska/ADJ,sonda/NOUN
Prvým/ADJ,umelým/ADJ,satelitom/NOUN
automatický/ADJ,orbitálny/ADJ,satelit/NOUN
medziplanetárnej/ADJ,kozmickej/ADJ,lode/NOUN
okamžité/ADJ,diaľkové/ADJ,ovládanie/NOUN
potravinových/ADJ,distribučných/ADJ,kanálov/NOUN
Prvé/ADJ,úspešné/ADJ,meranie/NOUN
vedeckú/ADJ,epidemiologickú/ADJ,infraštruktúru/NOUN
vlastné/ADJ,epidemiologické/ADJ,štúdie/NOUN
Svetovej/ADJ,zdravotníckej/ADJ,organizácie/NOUN
kozmické/ADJ,mikrovlnné/ADJ,pozadie/NOUN
kozmického/ADJ,mikrovlnného/ADJ,pozadia/NOUN
kozmického/ADJ,mikrovlnného/ADJ,žiarenia/NOUN
takzvanej/ADJ,temnej/ADJ,energie/NOUN
skalárna/ADJ,kozmologická/ADJ,konštanta/NOUN
Druhá/ADJ,svetová/ADJ,vojna/NOUN
prvej/ADJ,svetovej/ADJ,vojny/NOUN
druhej/ADJ,svetovej/ADJ,vojne/NOUN
striktnej/ADJ,fínskej/ADJ,neutralite/NOUN
určité/ADJ,nesmelé/ADJ,pokusy/NOUN
švédskej/ADJ,železnej/ADJ,rudy/NOUN
agresívneho/ADJ,Sovietskeho/ADJ,zväzu/NOUN
druhej/ADJ,svetovej/ADJ,vojne/NOUN
okolitých/ADJ,podzemných/ADJ,vôd/NOUN
druhej/ADJ,svetovej/ADJ,vojny/NOUN
Španielska/ADJ,občianska/ADJ,vojna/NOUN
Novým/ADJ,ľudovým/ADJ,komisárom/NOUN
zajatých/ADJ,britských/ADJ,námorníkov/NOUN
nórskych/ADJ,výsostných/ADJ,vôd/NOUN
Ideálne/ADJ,časové/ADJ,pásma/NOUN
prudké/ADJ,obranné/ADJ,boje/NOUN
nekrytú/ADJ,dunajskú/ADJ,hranicu/NOUN
Herakleiovu/ADJ,vlajkovú/ADJ,loď/NOUN
klasickej/ADJ,všeobecnej/ADJ,relativity/NOUN
Nultý/ADJ,termodynamický/ADJ,zákon/NOUN
Nultý/ADJ,termodynamický/ADJ,zákon/NOUN
náročnejších/ADJ,husľových/ADJ,techník/NOUN
dramatického/ADJ,gravitačného/ADJ,zrútenia/NOUN
modernej/ADJ,štatistickej/ADJ,fyziky/NOUN
prvé/ADJ,astronomické/ADJ,objavy/NOUN
ďalšom/ADJ,vedeckom/ADJ,bádaní/NOUN
dôležité/ADJ,astronomické/ADJ,objavy/NOUN
Kopernikovej/ADJ,heliocentrickej/ADJ,sústavy/NOUN
klasickú/ADJ,husitskú/ADJ,taktiku/NOUN
Velázquezova/ADJ,ovdovená/ADJ,manželka/NOUN
Iňigov/ADJ,ďalší/ADJ,život/NOUN
prísneho/ADJ,kartuziánskeho/ADJ,kláštora/NOUN
celého/ADJ,dovtedajšieho/ADJ,života/NOUN
dramatickej/ADJ,duchovnej/ADJ,skúsenosti/NOUN
krátkej/ADJ,plánovanej/ADJ,zastávky/NOUN
veľké/ADJ,duchovné/ADJ,cvičenia/NOUN
Ignácovi/ADJ,mladí/ADJ,druhovia/NOUN
severotalianskych/ADJ,univerzitných/ADJ,mestách/NOUN
viacerým/ADJ,významným/ADJ,osobnostiam/NOUN
celej/ADJ,západnej/ADJ,kultúry/NOUN
rozsiahleho/ADJ,jezuitského/ADJ,školstva/NOUN
novú/ADJ,križiacku/ADJ,armádu/NOUN
Štátne/ADJ,chlapčenské/ADJ,gymnázium/NOUN
titulárneho/ADJ,biskupa/NOUN,ombijského/ADJ
tradičný/ADJ,taliansky/ADJ,zvyk/NOUN
Rotujúce/ADJ,čierne/ADJ,diery/NOUN
majoritným/ADJ,katolíckym/ADJ,obyvateľstvom/NOUN
starodávne/ADJ,zaužívané/ADJ,usporiadanie/NOUN
Najdôležitejšími/ADJ,písomnými/ADJ,dokumentami/NOUN
Ďalšie/ADJ,dôležité/ADJ,encykliky/NOUN
Ruskej/ADJ,ortodoxnej/ADJ,cirkvi/NOUN
pápežov/ADJ,osobný/ADJ,sekretár/NOUN
rímskeho/ADJ,antického/ADJ,štátu/NOUN
stredovekú/ADJ,byzantskú/ADJ,ríšu/NOUN
plnohodnotné/ADJ,operačné/ADJ,systémy/NOUN
vyvolané/ADJ,Hawkingovo/ADJ,žiarenie/NOUN
dnešných/ADJ,operačných/ADJ,systémov/NOUN
isté/ADJ,bezpečnostné/ADJ,problémy/NOUN
vhodné/ADJ,chemické/ADJ,vlastnosti/NOUN
hlavných/ADJ,francúzskych/ADJ,síl/NOUN
jednotnej/ADJ,Rímskej/ADJ,ríše/NOUN
Šafárikovo/ADJ,národné/ADJ,povedomie/NOUN
ročnom/ADJ,vychovávateľskom/ADJ,pôsobení/NOUN
Šafárikovej/ADJ,básnickej/ADJ,činnosti/NOUN
masívne/ADJ,čierne/ADJ,diery/NOUN
slovanskú/ADJ,právnu/ADJ,terminológiu/NOUN
Šafárikovým/ADJ,krátkym/ADJ,predhovorom/NOUN
Štefánikovými/ADJ,obľúbenými/ADJ,profesormi/NOUN
neočakávané/ADJ,prudké/ADJ,zvýšenie/NOUN
pravidelné/ADJ,pondelkové/ADJ,úvodníky/NOUN
ústredného/ADJ,reprezentatívneho/ADJ,orgánu/NOUN
Hlavná/ADJ,osmanská/ADJ,armáda/NOUN
osmanská/ADJ,vojnová/ADJ,pokladňa/NOUN
Justiánov/ADJ,mladší/ADJ,brat/NOUN
Úspešná/ADJ,zahraničná/ADJ,politika/NOUN
dôležitý/ADJ,strategický/ADJ,význam/NOUN
Ďalšou/ADJ,dôležitou/ADJ,vlastnosťou/NOUN
Nové/ADJ,zabudované/ADJ,moduly/NOUN
malé/ADJ,anonymné/ADJ,funkcie/NOUN
Najväčšími/ADJ,francúzskymi/ADJ,riekami/NOUN
nízkym/ADJ,implementačným/ADJ,nákladom/NOUN
súčasných/ADJ,komerčných/ADJ,hier/NOUN
cisárovým/ADJ,potenciálnym/ADJ,nepriateľom/NOUN
bratislavského/ADJ,hradného/ADJ,panstva/NOUN
rozličné/ADJ,technické/ADJ,štandardy/NOUN
prázdnej/ADJ,vodnej/ADJ,nádrže/NOUN
Tretí/ADJ,termodynamický/ADJ,zákon/NOUN
protimonofyzitská/ADJ,náboženská/ADJ,politika/NOUN
najťažších/ADJ,perzských/ADJ,porážok/NOUN
Justiniovej/ADJ,duševnej/ADJ,choroby/NOUN
ťaživej/ADJ,obchodnej/ADJ,dane/NOUN
sýtený/ADJ,nealkoholický/ADJ,nápoj/NOUN
Druhý/ADJ,termodynamický/ADJ,zákon/NOUN
pomocná/ADJ,historická/ADJ,veda/NOUN
posledný/ADJ,mocenský/ADJ,rozmach/NOUN
ťažkých/ADJ,geometrických/ADJ,problémov/NOUN
rôznych/ADJ,matematických/ADJ,problémov/NOUN
Prvá/ADJ,písomná/ADJ,zmienka/NOUN
osobitných/ADJ,zasklených/ADJ,policiach/NOUN
krásnych/ADJ,vzletných/ADJ,výkladov/NOUN
Hotová/ADJ,čierna/ADJ,mora/NOUN
fatálneho/ADJ,politického/ADJ,omylu/NOUN
neznámu/ADJ,magnetickú/ADJ,silu/NOUN
žlté/ADJ,pouličné/ADJ,osvetlenie/NOUN
Tenká/ADJ,červená/ADJ,čiara/NOUN
tvrdých/ADJ,hranatých/ADJ,škridlách/NOUN
mamine/ADJ,nesplnené/ADJ,sny/NOUN
Krátkometrážny/ADJ,hraný/ADJ,film/NOUN
chladného/ADJ,klimatizovaného/ADJ,vzduchu/NOUN
Obrovský/ADJ,vysvietený/ADJ,lunapark/NOUN
záverečné/ADJ,ročníkové/ADJ,testy/NOUN
mamino/ADJ,zlostné/ADJ,vzdychnutie/NOUN
jedinú/ADJ,slušnú/ADJ,obrátku/NOUN
nočnému/ADJ,astronomickému/ADJ,klubu/NOUN
čudných/ADJ,tropických/ADJ,rastlín/NOUN
úspešného/ADJ,televízneho/ADJ,seriálu/NOUN
ústredná/ADJ,panovnícka/ADJ,moc/NOUN
staršiu/ADJ,reformu/NOUN,monastickú/ADJ
veľkou/ADJ,morálnou/ADJ,autoritou/NOUN
Spomínaní/ADJ,clunyjskí/ADJ,opáti/NOUN
mimoriadnymi/ADJ,osobnostnými/ADJ,kvalitami/NOUN
benediktínskeho/ADJ,mníšskeho/ADJ,života/NOUN
ríšskeho/ADJ,cirkevného/ADJ,systému/NOUN
najbližšími/ADJ,pápežovými/ADJ,spolupracovníkmi/NOUN
uhorskú/ADJ,vnútropolitickú/ADJ,situáciu/NOUN
jednotný/ADJ,právny/ADJ,systém/NOUN
rímskych/ADJ,reformných/ADJ,kruhov/NOUN
Ranoarpádovské/ADJ,právne/ADJ,pamiatky/NOUN
vlastnému/ADJ,ordinačnému/ADJ,právu/NOUN
prvom/ADJ,Kolomanovom/ADJ,zákonníku/NOUN
ostrihomskí/ADJ,synodálni/ADJ,otcovia/NOUN
druhej/ADJ,kolomanovskej/ADJ,synody/NOUN
sledovaných/ADJ,právnych/ADJ,normách/NOUN
uhorskej/ADJ,cirkevnej/ADJ,organizácie/NOUN
spontánneho/ADJ,ľudového/ADJ,uctievania/NOUN
popisovaným/ADJ,výnimočným/ADJ,postavením/NOUN
sparné/ADJ,pražské/ADJ,popoludnie/NOUN
prvostupňového/ADJ,odvolacieho/ADJ,súdu/NOUN
iracionálnom/ADJ,dôkaznom/ADJ,prostriedku/NOUN
stredovekom/ADJ,súdnom/ADJ,konaní/NOUN
sledovaných/ADJ,cirkevnoprávnych/ADJ,zbierkach/NOUN
archaických/ADJ,právnych/ADJ,zvyklostí/NOUN
samostatné/ADJ,obšírnejšie/ADJ,spracovanie/NOUN
sledovaných/ADJ,cirkevnoprávnych/ADJ,zbierkach/NOUN
ranoarpádovských/ADJ,právnych/ADJ,normách/NOUN
povinnú/ADJ,nedeľnú/ADJ,návštevu/NOUN
uhorského/ADJ,cirkevného/ADJ,kalendára/NOUN
celom/ADJ,kresťanskom/ADJ,svete/NOUN
Kántrové/ADJ,pôstne/ADJ,dni/NOUN
Najväčším/ADJ,pôstnym/ADJ,obdobím/NOUN
sledovaných/ADJ,kánonickoprávnych/ADJ,zbierkach/NOUN
príbuzným/ADJ,kultovým/ADJ,predpisom/NOUN
Posledný/ADJ,szabolcsský/ADJ,kánon/NOUN
prvý/ADJ,uhorský/ADJ,kráľ/NOUN
Fulbertovom/ADJ,ideovom/ADJ,vplyve/NOUN
ostatného/ADJ,uhorského/ADJ,mníšstva/NOUN
uhorské/ADJ,právne/ADJ,normy/NOUN
dobovým/ADJ,kánonickým/ADJ,právom/NOUN
uhorské/ADJ,ranoarpádovské/ADJ,zákonodarstvo/NOUN
Sledované/ADJ,cirkevnoprávne/ADJ,zbierky/NOUN
ranoarpádovského/ADJ,cirkevnoprávneho/ADJ,zákonodarstva/NOUN
reformné/ADJ,kánonické/ADJ,právo/NOUN
príslušné/ADJ,právne/ADJ,normy/NOUN
starej/ADJ,východnej/ADJ,podobe/NOUN
konkrétne/ADJ,domáce/ADJ,podmienky/NOUN
vlastnej/ADJ,intelektuálnej/ADJ,menejcennosti/NOUN
slovenskej/ADJ,kultúrnej/ADJ,histórie/NOUN
novú/ADJ,spodnú/ADJ,bielizeň/NOUN
Ďalším/ADJ,charakteristickým/ADJ,znakom/NOUN
známy/ADJ,český/ADJ,novinár/NOUN
netradičnú/ADJ,grafickú/ADJ,podobu/NOUN
Jediným/ADJ,uznávaným/ADJ,zmyslom/NOUN
ozajstný/ADJ,ľúbostný/ADJ,vzťah/NOUN
českých/ADJ,emigrovaných/ADJ,protestantov/NOUN
vlastný/ADJ,spisovný/ADJ,jazyk/NOUN
silné/ADJ,politické/ADJ,cítenie/NOUN
druhý/ADJ,februárový/ADJ,týždeň/NOUN
teplého/ADJ,letného/ADJ,počasia/NOUN
Celý/ADJ,ďalší/ADJ,týždeň/NOUN
výbornými/ADJ,izolačnými/ADJ,schopnosťami/NOUN
plnom/ADJ,dennom/ADJ,svetle/NOUN
druhá/ADJ,Zlatá/ADJ,krajina/NOUN
vkusných/ADJ,papierových/ADJ,balíčkov/NOUN
biele/ADJ,drevené/ADJ,obloženie/NOUN
nezreteľnú/ADJ,Goldsteinovu/ADJ,postavu/NOUN
jediný/ADJ,ozajstný/ADJ,život/NOUN
príjemný/ADJ,letný/ADJ,vzduch/NOUN
konečné/ADJ,Goldsteinovo/ADJ,posolstvo/NOUN
lesklého/ADJ,bieleho/ADJ,porcelánu/NOUN
veľké/ADJ,špinavé/ADJ,prsty/NOUN
Kiplingovho/ADJ,básnického/ADJ,diela/NOUN
všadeprítomnú/ADJ,televíznu/ADJ,obrazovku/NOUN
prvej/ADJ,významnej/ADJ,práce/NOUN
staré/ADJ,handrové/ADJ,rohožky/NOUN
hrubé/ADJ,negroidné/ADJ,pery/NOUN
odporný/ADJ,kyslastý/ADJ,zápach/NOUN
Winstonovu/ADJ,belasú/ADJ,kombinézu/NOUN
Celý/ADJ,ďalší/ADJ,týždeň/NOUN
Druhá/ADJ,Doležalova/ADJ,inovácia/NOUN
nespočítateľným/ADJ,spoločenským/ADJ,výletom/NOUN
Spytovaní/ADJ,náhodní/ADJ,chodci/NOUN
mohutnej/ADJ,mahagónovej/ADJ,postele/NOUN
zvláštna/ADJ,horúčkovitá/ADJ,atmosféra/NOUN
Obsiahly/ADJ,vlastivedný/ADJ,úvod/NOUN
Známe/ADJ,uskromňovacie/ADJ,heslo/NOUN
matkine/ADJ,ustráchané/ADJ,oči/NOUN
vtedajšieho/ADJ,spisovného/ADJ,jazyka/NOUN
Najväčšiu/ADJ,životnú/ADJ,záľubu/NOUN
zbytočnými/ADJ,významovými/ADJ,odtieňmi/NOUN
Celá/ADJ,myšlienková/ADJ,klíma/NOUN
predsedajúci/ADJ,zborový/ADJ,farár/NOUN
predsedajúci/ADJ,zborový/ADJ,farár/NOUN
kresťanskom/ADJ,morálnom/ADJ,základe/NOUN
dnešnej/ADJ,kresťanskej/ADJ,obci/NOUN
Súčasné/ADJ,ľudské/ADJ,poznanie/NOUN
významných/ADJ,svetových/ADJ,vedcov/NOUN
Detský/ADJ,biblický/ADJ,tábor/NOUN
veľkej/ADJ,finančnej/ADJ,štedrosti/NOUN
Nešporné/ADJ,služby/NOUN,Božie/ADJ
vážne/ADJ,osobné/ADJ,dôvody/NOUN
kresťanskej/ADJ,country/ADJ,skupiny/NOUN
jednoduché/ADJ,kuchynské/ADJ,práce/NOUN
výročný/ADJ,zborový/ADJ,konvent/NOUN
Európskej/ADJ,menovej/ADJ,únie/NOUN
Zodpovedná/ADJ,makroekonomická/ADJ,politika/NOUN
hrubom/ADJ,domácom/ADJ,produkte/NOUN
tvrdého/ADJ,rozpočtového/ADJ,obmedzenia/NOUN
jednotlivé/ADJ,samosprávne/ADJ,orgány/NOUN
nekrytými/ADJ,rozpočtovými/ADJ,dôsledkami/NOUN
strednodobého/ADJ,rozpočtového/ADJ,výhľadu/NOUN
najznámejších/ADJ,slovenských/ADJ,bánk/NOUN
schválenej/ADJ,licenčnej/ADJ,politiky/NOUN
železničnej/ADJ,osobnej/ADJ,doprave/NOUN
verejnej/ADJ,autobusovej/ADJ,doprave/NOUN
tvrdé/ADJ,rozpočtové/ADJ,obmedzenie/NOUN
nový/ADJ,transparentný/ADJ,systém/NOUN
Spoločnej/ADJ,poľnohospodárskej/ADJ,politiky/NOUN
poľnohospodárskeho/ADJ,pôdneho/ADJ,fondu/NOUN
štátnu/ADJ,akciovú/ADJ,spoločnosť/NOUN
vyšších/ADJ,územných/ADJ,celkov/NOUN
komplexnej/ADJ,regionálnej/ADJ,politiky/NOUN
miestnej/ADJ,bytovej/ADJ,politiky/NOUN
Integrovaná/ADJ,územná/ADJ,ochrana/NOUN
cezhraničných/ADJ,chránených/ADJ,území/NOUN
legitímnych/ADJ,trhových/ADJ,nástrojov/NOUN
environmentálnych/ADJ,podnikateľských/ADJ,aktivít/NOUN
povinného/ADJ,kapitalizačného/ADJ,piliera/NOUN
moderného/ADJ,sociálneho/ADJ,systému/NOUN
povinnú/ADJ,školskú/ADJ,dochádzku/NOUN
kvalitných/ADJ,ľudských/ADJ,zdrojov/NOUN
ústredných/ADJ,štátnych/ADJ,orgánoch/NOUN
adekvátneho/ADJ,mzdového/ADJ,ohodnotenia/NOUN
základných/ADJ,zdravotníckych/ADJ,zákonov/NOUN
rýchlej/ADJ,zdravotnej/ADJ,pomoci/NOUN
tvrdé/ADJ,rozpočtové/ADJ,obmedzenie/NOUN
štátnych/ADJ,zdravotných/ADJ,ústavov/NOUN
prírodných/ADJ,liečebných/ADJ,kúpeľoch/NOUN
prírodných/ADJ,minerálnych/ADJ,vodách/NOUN
prírodných/ADJ,liečivých/ADJ,zdrojoch/NOUN
štátnu/ADJ,maturitnú/ADJ,skúšku/NOUN
štátnej/ADJ,školskej/ADJ,inšpekcie/NOUN
kvalitného/ADJ,vysokoškolského/ADJ,vzdelávania/NOUN
významných/ADJ,športových/ADJ,podujatí/NOUN
nový/ADJ,mediálny/ADJ,zákon/NOUN
príslušnými/ADJ,medzinárodnými/ADJ,dohovormi/NOUN
Slovenský/ADJ,filmový/ADJ,ústav/NOUN
slovenských/ADJ,filmových/ADJ,klubov/NOUN
Tradičnú/ADJ,retrospektívnu/ADJ,sekciu/NOUN
násilných/ADJ,trestných/ADJ,činov/NOUN
moderný/ADJ,trestný/ADJ,proces/NOUN
existujúcich/ADJ,funkčných/ADJ,miest/NOUN
nových/ADJ,právnych/ADJ,predpisov/NOUN
precíznejšiu/ADJ,personálnu/ADJ,prácu/NOUN
integrovaného/ADJ,záchranného/ADJ,systému/NOUN
globálnom/ADJ,bezpečnostnom/ADJ,prostredí/NOUN
národného/ADJ,obranného/ADJ,plánovania/NOUN
európskeho/ADJ,obranného/ADJ,priemyslu/NOUN
slovenskej/ADJ,zahraničnej/ADJ,politiky/NOUN
ostatnými/ADJ,ústrednými/ADJ,orgánmi/NOUN
medzinárodných/ADJ,mierových/ADJ,operáciách/NOUN
kvalitnej/ADJ,personálnej/ADJ,politiky/NOUN
Margin/ADJ,predčasný/ADJ,odchod/NOUN
hlasité/ADJ,zvukové/ADJ,efekty/NOUN
prvá/ADJ,krásna/ADJ,tvár/NOUN
kryté/ADJ,nákladné/ADJ,auto/NOUN
druhá/ADJ,krásna/ADJ,tvár/NOUN
tenká/ADJ,dosková/ADJ,podlaha/NOUN
anglickej/ADJ,vojenskej/ADJ,misii/NOUN
biele/ADJ,svadobné/ADJ,šaty/NOUN
rôznymi/ADJ,bratislavskými/ADJ,krčmami/NOUN
Gimov/ADJ,obrovský/ADJ,penis/NOUN
Husté/ADJ,čierne/ADJ,vlasy/NOUN
obrovský/ADJ,národnozáchovný/ADJ,význam/NOUN
zelenom/ADJ,vojenskom/ADJ,kabáte/NOUN
ospanlivé/ADJ,nočné/ADJ,strašidlá/NOUN
husté/ADJ,šedivé/ADJ,vlasy/NOUN
doktorov/ADJ,známy/ADJ,hlas/NOUN
dávna/ADJ,myšlienková/ADJ,asociácia/NOUN
dobových/ADJ,talianskych/ADJ,spevákov/NOUN
tenká/ADJ,strieborná/ADJ,retiazka/NOUN
tenká/ADJ,strieborná/ADJ,retiazka/NOUN
drobnú/ADJ,kartónovú/ADJ,škatuľku/NOUN
Nepočetní/ADJ,mladí/ADJ,muži/NOUN
Sonine/ADJ,domnelé/ADJ,nedostatky/NOUN
poslednom/ADJ,prázdninovom/ADJ,stretnutí/NOUN
dlhý/ADJ,čierny/ADJ,kabát/NOUN
