important/ADJ,contrapartida/NOUN,econòmica/ADJ
primera/ADJ,emissora/NOUN,municipal/ADJ
noves/ADJ,tecnologies/NOUN,digitals/ADJ
presumptes/ADJ,abusos/NOUN,sexuals/ADJ
gran/ADJ,fita/NOUN,professional/ADJ
rutina/NOUN,periodística/ADJ,tradicional/ADJ
presumptes/ADJ,abusos/NOUN,sexuals/ADJ
prova/NOUN,pericial/ADJ,forense/ADJ
segona/ADJ,marca/NOUN,bancària/ADJ
espais/NOUN,agrícoles/ADJ,importants/ADJ
gran/ADJ,extensió/NOUN,agrícola/ADJ
anella/NOUN,verda/ADJ,metropolitana/ADJ
estació/NOUN,central/ADJ,soterrada/ADJ
simple/ADJ,corresponsal/NOUN,nord-americà/ADJ
primera/ADJ,agència/NOUN,prussiana/ADJ
respectives/ADJ,cases/NOUN,centrals/ADJ
senzilla/ADJ,societat/NOUN,anònima/ADJ
greu/ADJ,traumatisme/NOUN,cranial/ADJ
simple/ADJ,cartell/NOUN,electoral/ADJ
espai/NOUN,comunicatiu/ADJ,català/ADJ
servei/NOUN,públic/ADJ,audiovisual/ADJ
primer/ADJ,ministre/NOUN,japonès/ADJ
nous/ADJ,textos/NOUN,teatrals/ADJ
teatre/NOUN,català/ADJ,contemporani/ADJ
segona/ADJ,sessió/NOUN,plenària/ADJ
societat/NOUN,civil/ADJ,mundial/ADJ
partits/NOUN,polítics/ADJ,catalans/ADJ
metres/NOUN,quadrats/ADJ,construïbles/ADJ
experiència/NOUN,urbanística/ADJ,inèdita/ADJ
dens/ADJ,casc/NOUN,antic/ADJ
quarta/ADJ,falta/NOUN,personal/ADJ
primera/ADJ,mitja/ADJ,hora/NOUN
primera/ADJ,obra/NOUN,teatral/ADJ
primer/ADJ,text/NOUN,teatral/ADJ
fantàstica/ADJ,tercera/ADJ,edició/NOUN
llargs/ADJ,recitatius/NOUN,secs/ADJ
mesures/NOUN,correctores/ADJ,necessàries/ADJ
noves/ADJ,superfícies/NOUN,portuàries/ADJ
puntuals/ADJ,ingressos/NOUN,hospitalaris/ADJ
segon/ADJ,dia/NOUN,consecutiu/ADJ
segon/ADJ,nen/NOUN,palestí/ADJ
recents/ADJ,eleccions/NOUN,municipals/ADJ
espot/NOUN,institucional/ADJ,solidari/ADJ
pròxims/ADJ,compromisos/NOUN,previstos/ADJ
correcte/ADJ,nivell/NOUN,salarial/ADJ
condicions/NOUN,laborals/ADJ,bàsiques/ADJ
jove/ADJ,artista/NOUN,lleidatà/ADJ
possible/ADJ,especulació/NOUN,urbanística/ADJ
proper/ADJ,curs/NOUN,escolar/ADJ
anomenada/ADJ,zona/NOUN,occidental/ADJ
creixent/ADJ,mobilitat/NOUN,universitària/ADJ
últimes/ADJ,eleccions/NOUN,generals/ADJ
formulacions/NOUN,matemàtiques/ADJ,corresponents/ADJ
món/NOUN,universitari/ADJ,català/ADJ
servei/NOUN,secret/ADJ,iranià/ADJ
diari/NOUN,moderat/ADJ,iranià/ADJ
anteriors/ADJ,dirigents/NOUN,socialistes/ADJ
pròximes/ADJ,eleccions/NOUN,generals/ADJ
nou/ADJ,secretari/NOUN,general/ADJ
gran/ADJ,obra/NOUN,feta/ADJ
reunió/NOUN,ministerial/ADJ,europea/ADJ
enorme/ADJ,clamor/NOUN,popular/ADJ
verdader/ADJ,míting/NOUN,electoral/ADJ
primera/ADJ,tripulació/NOUN,nord-americana/ADJ
nombrosos/ADJ,excessos/NOUN,verbals/ADJ
única/ADJ,manera/NOUN,possible/ADJ
línies/NOUN,polítiques/ADJ,respectives/ADJ
importants/ADJ,empreses/NOUN,gestores/ADJ
entitat/NOUN,bancària/ADJ,tarragonina/ADJ
qüestions/NOUN,pastorals/ADJ,internes/ADJ
inesperat/ADJ,dany/NOUN,col·lateral/ADJ
activitats/NOUN,lúdiques/ADJ,diverses/ADJ
incipient/ADJ,contrareforma/NOUN,educativa/ADJ
nous/ADJ,falsos/ADJ,damnificats/NOUN
primer/ADJ,lehendakari/NOUN,basc/ADJ
antiga/ADJ,formació/NOUN,política/ADJ
gran/ADJ,tremolor/NOUN,interior/ADJ
salari/NOUN,brut/ADJ,anual/ADJ
pròxima/ADJ,convergència/NOUN,europea/ADJ
darrers/ADJ,resultats/NOUN,econòmics/ADJ
primera/ADJ,vaga/NOUN,general/ADJ
quarta/ADJ,víctima/NOUN,mortal/ADJ
autoritats/NOUN,sanitàries/ADJ,gallegues/ADJ
personal/NOUN,femení/ADJ,necessari/ADJ
cinquè/ADJ,mes/NOUN,consecutiu/ADJ
capital/NOUN,social/ADJ,superior/ADJ
petit/ADJ,aparell/NOUN,perforador/ADJ
desè/ADJ,representant/NOUN,empresarial/ADJ
gran/ADJ,esforç/NOUN,inversor/ADJ
necessari/ADJ,suport/NOUN,polític/ADJ
clar/ADJ,component/NOUN,tècnic/ADJ
partides/NOUN,pressupostàries/ADJ,municipals/ADJ
actuals/ADJ,mecanismes/NOUN,participatius/ADJ
recursos/NOUN,multimèdia/ADJ,adequats/ADJ
llenguatge/NOUN,mariner/ADJ,català/ADJ
prova/NOUN,cal·ligràfica/ADJ,practicada/ADJ
món/NOUN,cooperatiu/ADJ,agrari/ADJ
grans/ADJ,arquitectes/NOUN,catalans/ADJ
circuits/NOUN,comercials/ADJ,habituals/ADJ
sol/ADJ,estil/NOUN,musical/ADJ
treball/NOUN,musical/ADJ,guardonat/ADJ
teixit/NOUN,empresarial/ADJ,català/ADJ
teixit/NOUN,empresarial/ADJ,català/ADJ
assemblea/NOUN,general/ADJ,ordinària/ADJ
important/ADJ,impacte/NOUN,negatiu/ADJ
grans/ADJ,superfícies/NOUN,comercials/ADJ
grans/ADJ,blocs/NOUN,temàtics/ADJ
comunitat/NOUN,científica/ADJ,internacional/ADJ
alt/ADJ,nivell/NOUN,institucional/ADJ
principals/ADJ,ports/NOUN,turístics/ADJ
principals/ADJ,dirigents/NOUN,empresarials/ADJ
millors/ADJ,propostes/NOUN,arquitectòniques/ADJ
recurs/NOUN,contenciós/ADJ,administratiu/ADJ
forta/ADJ,radiació/NOUN,solar/ADJ
publicacions/NOUN,culturals/ADJ,catalanes/ADJ
publicacions/NOUN,periòdiques/ADJ,culturals/ADJ
millor/ADJ,intervenció/NOUN,arquitectònica/ADJ
propietaris/NOUN,particulars/ADJ,afectats/ADJ
petita/ADJ,companyia/NOUN,discogràfica/ADJ
tele/NOUN,pública/ADJ,estatal/ADJ
nous/ADJ,sistemes/NOUN,informàtics/ADJ
teatre/NOUN,polític/ADJ,modern/ADJ
actual/ADJ,teatre/NOUN,català/ADJ
sol/ADJ,partit/NOUN,verd/ADJ
última/ADJ,protesta/NOUN,agrària/ADJ
darrera/ADJ,desfilada/NOUN,militar/ADJ
nous/ADJ,sectors/NOUN,emergents/ADJ
discrets/ADJ,aplaudiments/NOUN,finals/ADJ
fascinant/ADJ,exercici/NOUN,conceptual/ADJ
desplaçaments/NOUN,patrimonials/ADJ,denunciats/ADJ
volum/NOUN,econòmic/ADJ,global/ADJ
import/NOUN,total/ADJ,anual/ADJ
capital/NOUN,social/ADJ,necessari/ADJ
autoritat/NOUN,monetària/ADJ,espanyola/ADJ
autoritat/NOUN,financera/ADJ,espanyola/ADJ
grup/NOUN,financer/ADJ,català/ADJ
autoritat/NOUN,monetària/ADJ,espanyola/ADJ
primer/ADJ,dia/NOUN,laborable/ADJ
màxima/ADJ,institució/NOUN,aranesa/ADJ
petit/ADJ,museu/NOUN,arqueològic/ADJ
lliçó/NOUN,magistral/ADJ,inaugural/ADJ
ordre/NOUN,democràtic/ADJ,vigent/ADJ
militars/NOUN,colpistes/ADJ,argentins/ADJ
opinió/NOUN,pública/ADJ,espanyola/ADJ
debat/NOUN,polític/ADJ,basc/ADJ
noves/ADJ,relacions/NOUN,laborals/ADJ
noves/ADJ,activitats/NOUN,econòmiques/ADJ
principals/ADJ,paquets/NOUN,accionarials/ADJ
segon/ADJ,any/NOUN,consecutiu/ADJ
primer/ADJ,ministre/NOUN,italià/ADJ
patètica/ADJ,primera/ADJ,part/NOUN
facultats/NOUN,mentals/ADJ,afectades/ADJ
fort/ADJ,estrès/NOUN,emocional/ADJ
coordinador/NOUN,nacional/ADJ,sortint/ADJ
primer/ADJ,mercat/NOUN,europeu/ADJ
primera/ADJ,denúncia/NOUN,parlamentària/ADJ
popular/ADJ,pintor/NOUN,tarragoní/ADJ
autoritats/NOUN,esportives/ADJ,brasileres/ADJ
joves/ADJ,artistes/NOUN,flamencs/ADJ
art/NOUN,flamenc/ADJ,actual/ADJ
nou/ADJ,projecte/NOUN,musical/ADJ
temes/NOUN,tradicionals/ADJ,catalans/ADJ
cançons/NOUN,tradicionals/ADJ,reinventades/ADJ
creixement/NOUN,natural/ADJ,positiu/ADJ
fort/ADJ,corrent/NOUN,immigratori/ADJ
universitats/NOUN,públiques/ADJ,catalanes/ADJ
moviment/NOUN,okupa/ADJ,terrassenc/ADJ
gran/ADJ,preparació/NOUN,tècnica/ADJ
trànsit/NOUN,aeri/ADJ,europeu/ADJ
espai/NOUN,aeri/ADJ,europeu/ADJ
últim/ADJ,ple/NOUN,municipal/ADJ
primer/ADJ,alcalde/NOUN,democràtic/ADJ
perforació/NOUN,intestinal/ADJ,greu/ADJ
pròximes/ADJ,eleccions/NOUN,municipals/ADJ
enorme/ADJ,canonada/NOUN,nuada/ADJ
partit/NOUN,polític/ADJ,adherit/ADJ
submarí/NOUN,nuclear/ADJ,britànic/ADJ
salari/NOUN,mínim/ADJ,interprofessional/ADJ
límit/NOUN,econòmic/ADJ,establert/ADJ
estructura/NOUN,empresarial/ADJ,consolidada/ADJ
màxims/ADJ,representants/NOUN,polítics/ADJ
implacable/ADJ,oposició/NOUN,popular/ADJ
cabals/NOUN,mínims/ADJ,ecològics/ADJ
diari/NOUN,oficial/ADJ,europeu/ADJ
escassa/ADJ,capacitat/NOUN,legislativa/ADJ
últim/ADJ,gran/ADJ,incendi/NOUN
superfície/NOUN,total/ADJ,arrasada/ADJ
món/NOUN,socioeconòmic/ADJ,català/ADJ
horari/NOUN,comercial/ADJ,català/ADJ
gran/ADJ,profeta/NOUN,dene/ADJ
valors/NOUN,tradicionals/ADJ,dene/ADJ
nou/ADJ,espai/NOUN,públic/ADJ
màxima/ADJ,autoritat/NOUN,gibraltarenya/ADJ
antic/ADJ,model/NOUN,abreujat/ADJ
superfície/NOUN,total/ADJ,construïda/ADJ
biblioteques/NOUN,públiques/ADJ,catalanes/ADJ
gran/ADJ,voluntat/NOUN,moral/ADJ
gran/ADJ,estil/NOUN,literari/ADJ
millor/ADJ,tradició/NOUN,alemanya/ADJ
gran/ADJ,audàcia/NOUN,compositiva/ADJ
empresa/NOUN,tabaquera/ADJ,francoespanyola/ADJ
petita/ADJ,població/NOUN,prioratina/ADJ
gran/ADJ,superfície/NOUN,comercial/ADJ
principals/ADJ,empreses/NOUN,espanyoles/ADJ
central/NOUN,obrera/ADJ,dissident/ADJ
tercer/ADJ,dia/NOUN,consecutiu/ADJ
constant/ADJ,servei/NOUN,regular/ADJ
campanya/NOUN,electoral/ADJ,gallega/ADJ
possible/ADJ,frau/NOUN,electoral/ADJ
espai/NOUN,aeri/ADJ,europeu/ADJ
màxim/ADJ,símbol/NOUN,internacional/ADJ
propi/ADJ,govern/NOUN,espanyol/ADJ
política/NOUN,exterior/ADJ,europea/ADJ
primer/ADJ,cartell/NOUN,preelectoral/ADJ
recent/ADJ,acord/NOUN,hispanoitalià/ADJ
indústria/NOUN,turística/ADJ,espanyola/ADJ
única/ADJ,comunitat/NOUN,autònoma/ADJ
principal/ADJ,país/NOUN,emissor/ADJ
forta/ADJ,empenta/NOUN,britànica/ADJ
dèficit/NOUN,comercial/ADJ,espanyol/ADJ
aviació/NOUN,civil/ADJ,internacional/ADJ
productes/NOUN,belgues/ADJ,estudiats/ADJ
principals/ADJ,analistes/NOUN,espanyols/ADJ
nous/ADJ,valors/NOUN,musicals/ADJ
pròximes/ADJ,eleccions/NOUN,municipals/ADJ
sector/NOUN,agrícola/ADJ,europeu/ADJ
sector/NOUN,agrari/ADJ,català/ADJ
propera/ADJ,ampliació/NOUN,prevista/ADJ
grans/ADJ,espais/NOUN,medievals/ADJ
nous/ADJ,helicòpters/NOUN,bombarders/ADJ
últims/ADJ,esculls/NOUN,legals/ADJ
propis/ADJ,censos/NOUN,promocionals/ADJ
primer/ADJ,banc/NOUN,europeu/ADJ
institució/NOUN,financera/ADJ,alemanya/ADJ
antigues/ADJ,galeries/NOUN,comercials/ADJ
grup/NOUN,inversor/ADJ,català/ADJ
fons/NOUN,immobiliari/ADJ,nord-americà/ADJ
cadena/NOUN,hotelera/ADJ,internacional/ADJ
alt/ADJ,contingut/NOUN,tòxic/ADJ
plàcida/ADJ,localitat/NOUN,luxemburguesa/ADJ
pròpia/ADJ,comunitat/NOUN,nacional/ADJ
benefici/NOUN,consolidat/ADJ,net/ADJ
negoci/NOUN,elèctric/ADJ,internacional/ADJ
casinos/NOUN,virtuals/ADJ,existents/ADJ
processos/NOUN,electorals/ADJ,segurs/ADJ
sistemes/NOUN,informàtics/ADJ,complexos/ADJ
darrer/ADJ,ple/NOUN,municipal/ADJ
vacuna/NOUN,experimental/ADJ,antisida/ADJ
càrrega/NOUN,viral/ADJ,indetectable/ADJ
adequada/ADJ,coordinació/NOUN,interna/ADJ
gran/ADJ,assignatura/NOUN,pendent/ADJ
nova/ADJ,línia/NOUN,inacabada/ADJ
màxima/ADJ,ocupació/NOUN,turística/ADJ
antics/ADJ,pavellons/NOUN,militars/ADJ
encefalopatia/NOUN,espongiforme/ADJ,bovina/ADJ
adequat/ADJ,control/NOUN,polític/ADJ
centre/NOUN,turístic/ADJ,caribeny/ADJ
principal/ADJ,índex/NOUN,espanyol/ADJ
firma/NOUN,automobilística/ADJ,sud-coreana/ADJ
grup/NOUN,farmacèutic/ADJ,català/ADJ
nou/ADJ,conseller/NOUN,delegat/ADJ
anomenada/ADJ,segona/ADJ,generació/NOUN
nova/ADJ,estació/NOUN,soterrada/ADJ
primera/ADJ,compareixença/NOUN,oficial/ADJ
primer/ADJ,ministre/NOUN,francès/ADJ
discos/NOUN,compactes/ADJ,musicals/ADJ
grans/ADJ,superfícies/NOUN,comercials/ADJ
colla/NOUN,castellera/ADJ,comarcal/ADJ
oferta/NOUN,cultural/ADJ,adequada/ADJ
nova/ADJ,exposició/NOUN,itinerant/ADJ
impressionant/ADJ,resposta/NOUN,solidària/ADJ
lletres/NOUN,catalanes/ADJ,actuals/ADJ
gran/ADJ,quiosc/NOUN,modernista/ADJ
premi/NOUN,nobel/ADJ,portuguès/ADJ
tercer/ADJ,any/NOUN,consecutiu/ADJ
Vigilància/NOUN,agrària/ADJ,privada/ADJ
gran/ADJ,potència/NOUN,formal/ADJ
cost/NOUN,econòmic/ADJ,important/ADJ
portes/NOUN,automàtiques/ADJ,elèctriques/ADJ
noves/ADJ,cabines/NOUN,panoràmiques/ADJ
suposada/ADJ,gran/ADJ,atracció/NOUN
vols/NOUN,xàrter/ADJ,especials/ADJ
zones/NOUN,turístiques/ADJ,tradicionals/ADJ
política/NOUN,energètica/ADJ,pròpia/ADJ
primer/ADJ,accident/NOUN,mortal/ADJ
segon/ADJ,accident/NOUN,mortal/ADJ
tercer/ADJ,sinistre/NOUN,registrat/ADJ
major/ADJ,eficiència/NOUN,tècnica/ADJ
menor/ADJ,impacte/NOUN,ambiental/ADJ
edificacions/NOUN,ibèriques/ADJ,posteriors/ADJ
àrea/NOUN,geogràfica/ADJ,catalana/ADJ
primera/ADJ,cultura/NOUN,històrica/ADJ
grans/ADJ,centrals/NOUN,nuclears/ADJ
segona/ADJ,guerra/NOUN,púnica/ADJ
primer/ADJ,desembarcament/NOUN,romà/ADJ
ferri/ADJ,control/NOUN,antifiltració/ADJ
únics/ADJ,cementiris/NOUN,parroquials/ADJ
model/NOUN,energètic/ADJ,contaminant/ADJ
comerç/NOUN,energètic/ADJ,transfronterer/ADJ
política/NOUN,comercial/ADJ,clara/ADJ
popular/ADJ,grup/NOUN,català/ADJ
propi/ADJ,mètode/NOUN,pedagògic/ADJ
nou/ADJ,ordre/NOUN,internacional/ADJ
grans/ADJ,superfícies/NOUN,comercials/ADJ
beneficis/NOUN,nets/ADJ,atribuïts/ADJ
espai/NOUN,municipal/ADJ,integral/ADJ
millors/ADJ,índexs/NOUN,mundials/ADJ
servei/NOUN,sanitari/ADJ,públic/ADJ
mercats/NOUN,financers/ADJ,espanyols/ADJ
nova/ADJ,parada/NOUN,intermèdia/ADJ
transport/NOUN,públic/ADJ,adequat/ADJ
nou/ADJ,accés/NOUN,intermedi/ADJ
món/NOUN,coral/ADJ,basc/ADJ
nombrosos/ADJ,festivals/NOUN,internacionals/ADJ
ritme/NOUN,escènic/ADJ,trepidant/ADJ
benefici/NOUN,net/ADJ,conjunt/ADJ
operador/NOUN,postal/ADJ,privat/ADJ
grans/ADJ,sitges/NOUN,medievals/ADJ
luxosa/ADJ,domus/NOUN,romana/ADJ
nou/ADJ,equipament/NOUN,mèdic/ADJ
nova/ADJ,acció/NOUN,informativa/ADJ
trista/ADJ,jerarquia/NOUN,vaticana/ADJ
cristianisme/NOUN,jeràrquic/ADJ,romà/ADJ
espai/NOUN,central/ADJ,econòmic/ADJ
espai/NOUN,administratiu/ADJ,futur/ADJ
bon/ADJ,moment/NOUN,econòmic/ADJ
moneda/NOUN,única/ADJ,comunitària/ADJ
base/NOUN,científica/ADJ,ambiental/ADJ
bon/ADJ,estat/NOUN,ecològic/ADJ
ecosistemes/NOUN,aquàtics/ADJ,espanyols/ADJ
mapa/NOUN,energètic/ADJ,català/ADJ
destacat/ADJ,promotor/NOUN,immobiliari/ADJ
llarg/ADJ,procés/NOUN,judicial/ADJ
obra/NOUN,hidràulica/ADJ,important/ADJ
passades/ADJ,eleccions/NOUN,municipals/ADJ
reixes/NOUN,autonetejadores/ADJ,tradicionals/ADJ
reixa/NOUN,autonetejadora/ADJ,instal·lada/ADJ
primers/ADJ,entrenaments/NOUN,oficials/ADJ
única/ADJ,entrevista/NOUN,televisiva/ADJ
neòfit/ADJ,equip/NOUN,espanyol/ADJ
única/ADJ,remota/ADJ,possibilitat/NOUN
aventures/NOUN,musicals/ADJ,decimonòniques/ADJ
llarga/ADJ,introducció/NOUN,instrumental/ADJ
sorollós/ADJ,efectisme/NOUN,romàntic/ADJ
conseqüències/NOUN,socials/ADJ,negatives/ADJ
entitat/NOUN,financera/ADJ,catalana/ADJ
universitats/NOUN,públiques/ADJ,catalanes/ADJ
futur/ADJ,desenvolupament/NOUN,urbanístic/ADJ
principals/ADJ,nuclis/NOUN,habitats/ADJ
context/NOUN,cultural/ADJ,català/ADJ
context/NOUN,cultural/ADJ,català/ADJ
televisió/NOUN,pública/ADJ,britànica/ADJ
restes/NOUN,orgàniques/ADJ,conservades/ADJ
grans/ADJ,empreses/NOUN,espanyoles/ADJ
increment/NOUN,net/ADJ,mitjà/ADJ
espais/NOUN,litorals/ADJ,urbanitzats/ADJ
balança/NOUN,comercial/ADJ,espanyola/ADJ
companyia/NOUN,asseguradora/ADJ,suïssa/ADJ
preus/NOUN,industrials/ADJ,espanyols/ADJ
paisatge/NOUN,litoral/ADJ,tradicional/ADJ
preus/NOUN,industrials/ADJ,espanyols/ADJ
nou/ADJ,pronunciament/NOUN,condemnatori/ADJ
riquesa/NOUN,cromàtica/ADJ,diferent/ADJ
últims/ADJ,cancellers/NOUN,alemanys/ADJ
despòtics/ADJ,prebostos/NOUN,felipistes/ADJ
policia/NOUN,autonòmica/ADJ,basca/ADJ
primer/ADJ,atemptat/NOUN,terrorista/ADJ
partit/NOUN,polític/ADJ,il·legal/ADJ
denominada/ADJ,negociació/NOUN,política/ADJ
preteses/ADJ,carències/NOUN,democràtiques/ADJ
legalitat/NOUN,constitucional/ADJ,espanyola/ADJ
grans/ADJ,ciutats/NOUN,espanyoles/ADJ
actual/ADJ,ple/NOUN,municipal/ADJ
pròximes/ADJ,eleccions/NOUN,municipals/ADJ
pròxima/ADJ,reunió/NOUN,ministerial/ADJ
voluntat/NOUN,política/ADJ,britànica/ADJ
responsabilitat/NOUN,civil/ADJ,subsidiària/ADJ
responsable/NOUN,civil/ADJ,subsidiària/ADJ
jornada/NOUN,tècnica/ADJ,comarcal/ADJ
gestió/NOUN,energètica/ADJ,municipal/ADJ
energia/NOUN,solar/ADJ,fotovoltaica/ADJ
grup/NOUN,parlamentari/ADJ,popular/ADJ
moderna/ADJ,resolució/NOUN,gràfica/ADJ
serveis/NOUN,tècnics/ADJ,municipals/ADJ
despesa/NOUN,pressupostària/ADJ,equivalent/ADJ
important/ADJ,oferta/NOUN,lúdica/ADJ
fet/NOUN,diferencial/ADJ,evangelitzador/ADJ
propi/ADJ,bisbat/NOUN,tarragoní/ADJ
fet/NOUN,diferencial/ADJ,evangelitzador/ADJ
velocitat/NOUN,màxima/ADJ,calculada/ADJ
respectives/ADJ,identitats/NOUN,jurídiques/ADJ
nova/ADJ,estructura/NOUN,empresarial/ADJ
presumpte/ADJ,ús/NOUN,irregular/ADJ
televisió/NOUN,digital/ADJ,terrenal/ADJ
empresa/NOUN,familiar/ADJ,catalana/ADJ
televisió/NOUN,digital/ADJ,terrenal/ADJ
nous/ADJ,canals/NOUN,privats/ADJ
televisió/NOUN,digital/ADJ,terrestre/ADJ
primeres/ADJ,actuacions/NOUN,concretes/ADJ
propera/ADJ,assemblea/NOUN,prevista/ADJ
espai/NOUN,natural/ADJ,protegit/ADJ
única/ADJ,expedició/NOUN,catalana/ADJ
formació/NOUN,bíblica/ADJ,sòlida/ADJ
primera/ADJ,declaració/NOUN,judicial/ADJ
proper/ADJ,curs/NOUN,escolar/ADJ
passades/ADJ,eleccions/NOUN,autonòmiques/ADJ
irrellevant/ADJ,pes/NOUN,nacional/ADJ
diputat/NOUN,socialista/ADJ,basc/ADJ
dirigent/NOUN,socialista/ADJ,basc/ADJ
gran/ADJ,entitat/NOUN,esportiva/ADJ
acord/NOUN,polític/ADJ,parlamentari/ADJ
planificació/NOUN,estratègica/ADJ,quadriennal/ADJ
clima/NOUN,institucional/ADJ,estrany/ADJ
dirigents/NOUN,polítics/ADJ,catalans/ADJ
actual/ADJ,primer/ADJ,secretari/NOUN
futur/ADJ,primer/ADJ,secretari/NOUN
nou/ADJ,delegat/NOUN,territorial/ADJ
gran/ADJ,projecte/NOUN,emblemàtic/ADJ
passades/ADJ,eleccions/NOUN,autonòmiques/ADJ
respectives/ADJ,línies/NOUN,ferroviàries/ADJ
primer/ADJ,ministre/NOUN,francès/ADJ
sistema/NOUN,comunicatiu/ADJ,català/ADJ
alt/ADJ,índex/NOUN,català/ADJ
noves/ADJ,estratègies/NOUN,empresarials/ADJ
àmbit/NOUN,lingüístic/ADJ,català/ADJ
televisió/NOUN,pública/ADJ,catalana/ADJ
indústria/NOUN,cultural/ADJ,forta/ADJ
creixement/NOUN,demogràfic/ADJ,similar/ADJ
sistema/NOUN,financer/ADJ,espanyol/ADJ
empresa/NOUN,familiar/ADJ,catalana/ADJ
recurs/NOUN,contenciós/ADJ,administratiu/ADJ
alt/ADJ,cost/NOUN,mediambiental/ADJ
important/ADJ,impacte/NOUN,mediambiental/ADJ
màxima/ADJ,afluència/NOUN,turística/ADJ
telefonia/NOUN,mòbil/ADJ,interactiva/ADJ
empresa/NOUN,familiar/ADJ,catalana/ADJ
nous/ADJ,canals/NOUN,privats/ADJ
societat/NOUN,gestora/ADJ,independent/ADJ
diversitat/NOUN,lingüística/ADJ,europea/ADJ
pacient/NOUN,coronari/ADJ,urgent/ADJ
recursos/NOUN,contenciosos/ADJ,administratius/ADJ
única/ADJ,dada/NOUN,negativa/ADJ
plaça/NOUN,escolar/ADJ,creada/ADJ
alt/ADJ,poder/NOUN,adquisitiu/ADJ
alt/ADJ,poder/NOUN,adquisitiu/ADJ
posició/NOUN,social/ADJ,notable/ADJ
ampli/ADJ,historial/NOUN,delictiu/ADJ
nivell/NOUN,cultural/ADJ,mitjà/ADJ
nivell/NOUN,cultural/ADJ,mitjà/ADJ
mesures/NOUN,mínimes/ADJ,reglamentàries/ADJ
organitzacions/NOUN,polítiques/ADJ,juvenils/ADJ
estricte/ADJ,sentit/NOUN,comú/ADJ
grup/NOUN,nacionalista/ADJ,moderat/ADJ
previsions/NOUN,econòmiques/ADJ,inicials/ADJ
