lemma,cl
احتراز/NOUN,92
احترام/NOUN,93
احساس/NOUN,94
احکام/NOUN,95
احیاء/NOUN,96
اخبار/NOUN,97
اختتام/NOUN,98
اختلاف/NOUN,99
اختیار/NOUN,100
اخذ/NOUN,101
اخراج/NOUN,102
اخراجات/NOUN,103
اخلاق/NOUN,104
اخوت/NOUN,105
ادا/NOUN,106
ادائیگی/NOUN,107
ادارت/NOUN,108
ادارہ/NOUN,109
اداکار/NOUN,110
اداکارہ/NOUN,111
ادب/NOUN,112
ادیب/NOUN,113
اذیت/NOUN,114
ارادہ/NOUN,115
اراضی/NOUN,116
اراکین/NOUN,117
ارباب/NOUN,118
ارتقا/NOUN,119
ارسال/NOUN,120
ارشاد/NOUN,121
ارکان/NOUN,122
ازالہ/NOUN,123
اساتذہ/NOUN,124
اساس/NOUN,125
استاد/NOUN,126
استثنیٰ/NOUN,127
استحصال/NOUN,128
استحکام/NOUN,129
استدلال/NOUN,130
استعفا/NOUN,131
استعفٰی/NOUN,132
استعفی/NOUN,133
استعفیٰ/NOUN,134
استعمال/NOUN,135
استفادہ/NOUN,136
استقبال/NOUN,137
استوار/NOUN,138
اسرائیل/NOUN,139
اسسٹنٹ/NOUN,140
اسقف/NOUN,141
اسلام/NOUN,142
اسلامی/NOUN,143
اسلحہ/NOUN,144
اسم/NOUN,145
اسمبلی/NOUN,146
اسمگلنگ/NOUN,147
اسناد/NOUN,148
اسٹار/NOUN,149
اسٹاف/NOUN,150
اسٹال/NOUN,151
اسٹاک/NOUN,152
اسٹور/NOUN,153
اسٹیشن/NOUN,154
اسٹیشنج/NOUN,155
اسٹیٹ/NOUN,156
اسٹیڈیم/NOUN,157
اسپتال/NOUN,158
اسپیشل/NOUN,159
اسپیڈ/NOUN,160
اسپیکر/NOUN,161
اسکوائر/NOUN,162
اسکواڈ/NOUN,163
اسکور/NOUN,164
اسکول/NOUN,165
اسکولس/NOUN,166
اسکیم/NOUN,167
اشارہ/NOUN,168
اشاعت/NOUN,169
اشتراک/NOUN,170
اشتہار/NOUN,171
اشخاص/NOUN,172
اشیاء/NOUN,173
اشیائے/NOUN,174
اصرار/NOUN,175
اصلاح/NOUN,176
اصول/NOUN,177
اضافہ/NOUN,178
اضافی/NOUN,179
اضلاع/NOUN,180
اطاعت/NOUN,181
اطراف/NOUN,182
اطلاع/NOUN,183
اظہار/NOUN,184
اظہر/NOUN,185
اعتبار/NOUN,186
اعتدال/NOUN,187
اعتراض/NOUN,188
اعتراف/NOUN,189
اعتماد/NOUN,190
اعزاز/NOUN,191
اعشاریہ/NOUN,192
اعظم/NOUN,193
اعلامیہ/NOUN,194
اعلان/NOUN,195
اعلیٰ/NOUN,196
اغوا/NOUN,197
افادیت/NOUN,198
افتتاح/NOUN,199
افراد/NOUN,200
افرادی/NOUN,201
افراطِ/NOUN,202
افریقہ/NOUN,203
افسر/NOUN,204
افسوس/NOUN,205
افغانستان/NOUN,206
افلاس/NOUN,207
افواج/NOUN,208
افواہ/NOUN,209
اقتدار/NOUN,210
اقدار/NOUN,211
اقدام/NOUN,212
اقلیت/NOUN,213
اقوام/NOUN,214
الارم/NOUN,215
الاقوامی/NOUN,216
الاٹمنٹ/NOUN,217
التوا/NOUN,218
الجھن/NOUN,219
الحاج/NOUN,220
الحدیث/NOUN,221
الزام/NOUN,222
السلام/NOUN,223
العلم/NOUN,224
الفاظ/NOUN,225
اللہ/NOUN,226
المساجد/NOUN,227
المیہ/NOUN,228
النظر/NOUN,229
الوداع/NOUN,230
الٰہی/NOUN,231
الگ/NOUN,232
الہی/NOUN,233
الیکشن/NOUN,234
الیکٹرانک/NOUN,235
امارات/NOUN,236
امام/NOUN,237
امامت/NOUN,238
امان/NOUN,239
امانت/NOUN,240
امت/NOUN,241
امتحان/NOUN,242
امتِ/NOUN,243
امتیاز/NOUN,244
امداد/NOUN,245
امدادی/NOUN,246
امر/NOUN,247
امرا/NOUN,248
امریکی/NOUN,249
امن/NOUN,250
امور/NOUN,251
امکان/NOUN,252
امید/NOUN,253
امیدوار/NOUN,254
امیر/NOUN,255
ان/NOUN,256
اناج/NOUN,257
انتباہ/NOUN,258
انتخاب/NOUN,259
انتخابات/NOUN,260
انتخابی/NOUN,261
انتشار/NOUN,262
انتظار/NOUN,263
انتظام/NOUN,264
انتظامیہ/NOUN,265
انتقال/NOUN,266
انتقام/NOUN,267
انتہا/NOUN,268
انتہاپسندی/NOUN,269
انجام/NOUN,270
انجذاب/NOUN,271
انجمن/NOUN,272
انجن/NOUN,273
انجینئر/NOUN,274
انجینئرنگ/NOUN,275
انجینئیر/NOUN,276
انحراف/NOUN,277
انحصار/NOUN,278
انخلا!/NOUN,279
انداز/NOUN,280
اندازہ/NOUN,281
اندراج/NOUN,282
اندھیرا/NOUN,283
اندھیرے/NOUN,284
اندیشہ/NOUN,285
انسان/NOUN,286
انسانی/NOUN,287
انسانیت/NOUN,288
انسداد/NOUN,289
انسپکٹر/NOUN,290
انسیت/NOUN,291
انصار/NOUN,292
انصاری/NOUN,293
انصاف/NOUN,294
انضمام/NOUN,295
انعام/NOUN,296
انعقاد/NOUN,297
انفارمیشن/NOUN,298
انفرادیت/NOUN,299
انقلاب/NOUN,300
اننگز/NOUN,301
انٹر/NOUN,302
انٹرنیشنل/NOUN,303
انٹرنیٹ/NOUN,304
انٹرویو/NOUN,305
انٹرویوز/NOUN,306
انچارج/NOUN,307
انڈر/NOUN,308
انڈین/NOUN,309
انکار/NOUN,310
انکشاف/NOUN,311
انکم/NOUN,312
انگریز/NOUN,313
انگلش/NOUN,314
انگلی/NOUN,315
انہدام/NOUN,316
او/NOUN,317
اواخر/NOUN,318
اوتار/NOUN,319
اورنمائش/NOUN,320
اوسط/NOUN,321
اوصاف/NOUN,322
اوقات/NOUN,323
اوقاف/NOUN,324
اوقیہ/NOUN,325
اول/NOUN,326
اولاد/NOUN,327
اولین/NOUN,328
اونچائی/NOUN,329
اوور/NOUN,330
اوپنر/NOUN,331
اویز/NOUN,332
اُجرت/NOUN,333
اُلجھن/NOUN,334
اُمور/NOUN,335
اُمید/NOUN,336
اِرشاد/NOUN,337
اِصلاح/NOUN,338
اِطاعتِ/NOUN,339
اِکرام/NOUN,340
اٹارنی/NOUN,341
اپ/NOUN,342
اپارٹمنٹ/NOUN,343
اپر/NOUN,344
اپوزیشن/NOUN,345
اپیل/NOUN,346
اچھائی/NOUN,347
اڈا/NOUN,348
اڈہ/NOUN,349
اڈے/NOUN,350
اڑان/NOUN,351
اکائی/NOUN,352
اکابر/NOUN,353
اکابرین/NOUN,354
اکاونٹ/NOUN,355
اکثریت/NOUN,356
اکٹھا/NOUN,357
اہتمام/NOUN,358
اہل/NOUN,359
اہل_بیت/NOUN,360
اہل_خاندان/NOUN,361
اہلبیت/NOUN,362
اہلکار/NOUN,363
اہلیہ/NOUN,364
اہمیت/NOUN,365
ای/NOUN,366
ایجاد/NOUN,367
ایجنسی/NOUN,368
ایجنٹ/NOUN,369
ایجنڈا/NOUN,370
ایجوکیشن/NOUN,371
ایذارسانی/NOUN,372
ایرپورٹ/NOUN,373
ایشن/NOUN,374
ایف/NOUN,375
ایل/NOUN,376
ایم/NOUN,377
ایما/NOUN,378
ایمان/NOUN,379
ایمبولینس/NOUN,380
ایمرجنسی/NOUN,381
این/NOUN,382
اینٹ/NOUN,383
ایوارڈ/NOUN,384
ایوارڈز/NOUN,385
ایوان/NOUN,386
ایونٹ/NOUN,387
ایونٹس/NOUN,388
ایڈوکیٹ/NOUN,389
ایڈیٹر/NOUN,390
ایک/NOUN,391
ایکشن/NOUN,392
ایکٹ/NOUN,393
ایکڑ/NOUN,394
بائیکاٹ/NOUN,395
بائیں/NOUN,396
باب/NOUN,397
بات/NOUN,398
باتھ/NOUN,399
بادبان/NOUN,400
بادشاہ/NOUN,401
بادشاہت/NOUN,402
بادل/NOUN,403
بادی/NOUN,404
بار/NOUN,405
بارش/NOUN,406
بارود/NOUN,407
بارگاہِ/NOUN,408
بارہ/NOUN,409
باری/NOUN,410
باریک/NOUN,411
باز/NOUN,412
بازار/NOUN,413
بازو/NOUN,414
بازی/NOUN,415
باشندہ/NOUN,416
باعث/NOUN,417
باغ/NOUN,418
باغی/NOUN,419
باقاعدگی/NOUN,420
بالا/NOUN,421
بالنگ/NOUN,422
بانی/NOUN,423
باوقار/NOUN,424
باپ/NOUN,425
باڈی/NOUN,426
باکس/NOUN,427
باگ/NOUN,428
بج/NOUN,429
بجلی/NOUN,430
بجٹ/NOUN,431
بجے/NOUN,432
بحالی/NOUN,433
بحث/NOUN,434
بحر/NOUN,435
بحران/NOUN,436
بحریہ/NOUN,437
بخار/NOUN,438
بخش/NOUN,439
بدامنی/NOUN,440
بدبو/NOUN,441
بدحالی/NOUN,442
بدری/NOUN,443
بدسلوکی/NOUN,444
بدعنوان/NOUN,445
بدعنوانی/NOUN,446
بدقسمتی/NOUN,447
بدلہ/NOUN,448
بدنامی/NOUN,449
بدگمان/NOUN,450
برآمد/NOUN,451
برآمدات/NOUN,452
برائی/NOUN,453
برائے/NOUN,454
برابر/NOUN,455
برادر/NOUN,456
برادری/NOUN,457
براعظم/NOUN,458
برانچ/NOUN,459
برانڈ/NOUN,460
براڈکاسٹنگ/NOUN,461
برباد/NOUN,462
برت/NOUN,463
برتاؤ/NOUN,464
برتری/NOUN,465
برج/NOUN,466
بردار/NOUN,467
برداری/NOUN,468
برداشت/NOUN,469
برس/NOUN,470
برسات/NOUN,471
برسراقتدار/NOUN,472
برطانوی/NOUN,473
برطرفی/NOUN,474
برف/NOUN,475
برقرار/NOUN,476
برقی/NOUN,477
برکت/NOUN,478
برہمن/NOUN,479
برہمی/NOUN,480
بزرگ/NOUN,481
بزم/NOUN,482
بزنس/NOUN,483
بس/NOUN,484
بستر/NOUN,485
بستی/NOUN,486
بسر/NOUN,487
بشرطیکہ/NOUN,488
بصارت/NOUN,489
بعد/NOUN,490
بعض/NOUN,491
بغاوت/NOUN,492
بقیہ/NOUN,493
بل/NOUN,494
بلا/NOUN,495
بلاک/NOUN,496
بلاکس/NOUN,497
بلدی/NOUN,498
بلدیہ/NOUN,499
بلندی/NOUN,500
بلڈ/NOUN,501
بلڈنگ/NOUN,502
بلین/NOUN,503
بلیک/NOUN,504
بلےباز/NOUN,505
بم/NOUN,506
بمبار/NOUN,507
بمباری/NOUN,508
بنا/NOUN,509
بناء/NOUN,510
بنت/NOUN,511
بند/NOUN,512
بندرگاہ/NOUN,513
بندوبست/NOUN,514
بندوق/NOUN,515
بندگانِ_خدا/NOUN,516
بندہ/NOUN,517
بندی/NOUN,518
بنچ/NOUN,519
بنک/NOUN,520
بنیاد/NOUN,521
بوائز/NOUN,522
بوائے/NOUN,523
بوتل/NOUN,524
بوتے/NOUN,525
بوجھ/NOUN,526
بورڈ/NOUN,527
بورڈز/NOUN,528
بولر/NOUN,529
بولنگ/NOUN,530
بوٹ/NOUN,531
بوٹی/NOUN,532
بچا/NOUN,533
بچپن/NOUN,534
بچہ/NOUN,535
بچی/NOUN,536
بچے/NOUN,537
بڑھوتری/NOUN,538
بک/NOUN,539
بکری/NOUN,540
بگاڑ/NOUN,541
بھا/NOUN,542
بھائی/NOUN,543
بھانجے/NOUN,544
بھاگ/NOUN,545
بھجن/NOUN,546
بھر/NOUN,547
بھرتی/NOUN,548
بھلائی/NOUN,549
بھون/NOUN,550
بھوک/NOUN,551
بہاؤ/NOUN,552
بہانہ/NOUN,553
بہبود/NOUN,554
بہتان/NOUN,555
بہتری/NOUN,556
بہم/NOUN,557
بہن/NOUN,558
بہنوائی/NOUN,559
بی/NOUN,560
بیان/NOUN,561
بیت/NOUN,562
بیج/NOUN,563
بیداری/NOUN,564
بیعتِ/NOUN,565
بیماری/NOUN,566
بین/NOUN,567
بینک/NOUN,568
بیورو/NOUN,569
بیوپاری/NOUN,570
بیوہ/NOUN,571
بیوی/NOUN,572
بیٹا/NOUN,573
بیٹری/NOUN,574
بیٹسمین/NOUN,575
بیٹہ/NOUN,576
بیٹی/NOUN,577
بیٹے/NOUN,578
بیچ/NOUN,579
بیڈ/NOUN,580
بیڑا/NOUN,581
بیک/NOUN,582
بے/NOUN,583
بےقاعدگی/NOUN,584
بےچینی/NOUN,585
تائید/NOUN,586
تاثر/NOUN,587
تاجر/NOUN,588
تاحال/NOUN,589
تاخیر/NOUN,590
تار/NOUN,591
تارک/NOUN,592
تاریخ/NOUN,593
تاریکی/NOUN,594
تازہ/NOUN,595
تاقیامت/NOUN,596
تالاب/NOUN,597
تان/NOUN,598
تبادل/NOUN,599
تبادلہ/NOUN,600
تبادلہ_خیال/NOUN,601
تباہ/NOUN,602
تباہی/NOUN,603
تبدیل/NOUN,604
تبدیلی/NOUN,605
تبصرہ/NOUN,606
تجارت/NOUN,607
تجاویز/NOUN,608
تجدید/NOUN,609
تجربہ/NOUN,610
تجزیہ/NOUN,611
تجسس/NOUN,612
تجویز/NOUN,613
تحریر/NOUN,614
تحریک/NOUN,615
تحسین/NOUN,616
تحصیل/NOUN,617
تحفظ/NOUN,618
تحفہ/NOUN,619
تحقیق/NOUN,620
تحقیقاتی/NOUN,621
تحلیل/NOUN,622
تحویل/NOUN,623
تختہ/NOUN,624
تخم/NOUN,625
تخمینہ/NOUN,626
تدبیر/NOUN,627
تدفین/NOUN,628
تدوین/NOUN,629
تذبذب/NOUN,630
تذکرہ/NOUN,631
ترازو/NOUN,632
تربیت/NOUN,633
ترتیب/NOUN,634
ترجمان/NOUN,635
ترجمہ/NOUN,636
ترجیح/NOUN,637
تردید/NOUN,638
ترس/NOUN,639
ترغیب/NOUN,640
ترقی/NOUN,641
ترمیم/NOUN,642
ترویج/NOUN,643
ترک/NOUN,644
ترکاری/NOUN,645
تسخیر/NOUN,646
تسلسل/NOUN,647
تسلط/NOUN,648
تسلی/NOUN,649
تسلیم/NOUN,650
تشخص/NOUN,651
تشدد/NOUN,652
تشریف/NOUN,653
تشویش/NOUN,654
تشکیل/NOUN,655
تشہیر/NOUN,656
تصادم/NOUN,657
تصدیق/NOUN,658
تصفیہ/NOUN,659
تصور/NOUN,660
تصوف/NOUN,661
تصویر/NOUN,662
تضاد/NOUN,663
تعاقب/NOUN,664
تعالی/NOUN,665
تعالیٰ/NOUN,666
تعاون/NOUN,667
تعبیر/NOUN,668
تعجب/NOUN,669
تعداد/NOUN,670
تعزیرات/NOUN,671
تعصب/NOUN,672
تعطل/NOUN,673
تعطیل/NOUN,674
تعظیم/NOUN,675
تعلق/NOUN,676
تعلقہ/NOUN,677
تعلیم/NOUN,678
تعلیمی/NOUN,679
تعمیر/NOUN,680
تعمیل/NOUN,681
تعین/NOUN,682
تعینات/NOUN,683
تعیناتی/NOUN,684
تغیر/NOUN,685
تفصیل/NOUN,686
تفصیلات/NOUN,687
تفویض/NOUN,688
تفہیم/NOUN,689
تقابل/NOUN,690
تقاضہ/NOUN,691
تقدس/NOUN,692
تقرر/NOUN,693
تقرری/NOUN,694
تقریب/NOUN,695
تقریر/NOUN,696
تقسیم/NOUN,697
تقلید/NOUN,698
تقویت/NOUN,699
تقویٰ/NOUN,700
تل/NOUN,701
تلاش/NOUN,702
تلاشی/NOUN,703
تلاوت/NOUN,704
تلخی/NOUN,705
تلقین/NOUN,706
تلنگانہ/NOUN,707
تلوار/NOUN,708
تمام/NOUN,709
تمدن/NOUN,710
تمغہ/NOUN,711
تمنا/NOUN,712
تن/NOUN,713
تناؤ/NOUN,714
تنازع/NOUN,715
تنازعہ/NOUN,716
تناسب/NOUN,717
تناظر/NOUN,718
تنبیہ/NOUN,719
تنخواہ/NOUN,720
تند/NOUN,721
تنصیب/NOUN,722
تنظیم/NOUN,723
تنظیمی/NOUN,724
تنقیح/NOUN,725
تنقید/NOUN,726
تنگ/NOUN,727
تنہائی/NOUN,728
توازن/NOUN,729
توانائی/NOUN,730
توبہ/NOUN,731
توجہ/NOUN,732
توسط/NOUN,733
توسیع/NOUN,734
توفیق/NOUN,735
توقع/NOUN,736
توقیر/NOUN,737
تولہ/NOUN,738
توڑ/NOUN,739
تکبر/NOUN,740
تکریم/NOUN,741
تکلیف/NOUN,742
تکمیل/NOUN,743
تھام/NOUN,744
تھپڑ/NOUN,745
تھکن/NOUN,746
تھیراپی/NOUN,747
تھیٹر/NOUN,748
تہجی/NOUN,749
تہذیب/NOUN,750
تہوار/NOUN,751
تیار/NOUN,752
تیاری/NOUN,753
تیزی/NOUN,754
تیل/NOUN,755
تین/NOUN,756
ثالث/NOUN,757
ثانوی/NOUN,758
ثانیہ/NOUN,759
ثبوت/NOUN,760
ثقافت/NOUN,761
ثمر/NOUN,762
جا/NOUN,763
جائزہ/NOUN,764
جائیداد/NOUN,765
جائیزہ/NOUN,766
جادو/NOUN,767
جارحیت/NOUN,768
جاسوسی/NOUN,769
جال/NOUN,770
جام/NOUN,771
جامع/NOUN,772
جان/NOUN,773
جانب/NOUN,774
جاندار/NOUN,775
جانشین/NOUN,776
جانشینی/NOUN,777
جانور/NOUN,778
جانچ/NOUN,779
جانکاری/NOUN,780
جاپانی/NOUN,781
جاگیر/NOUN,782
جبر/NOUN,783
جتن/NOUN,784
جتھہ/NOUN,785
جج/NOUN,786
جد/NOUN,787
جدوجہد/NOUN,788
جدول/NOUN,789
جذب/NOUN,790
جذبہ/NOUN,791
جرائد/NOUN,792
جرثومہ/NOUN,793
جرم/NOUN,794
جرمانہ/NOUN,795
جرنلسٹ/NOUN,796
جز/NOUN,797
جستجو/NOUN,798
جسم/NOUN,799
جسٹس/NOUN,800
جشن/NOUN,801
جل/NOUN,802
جلد/NOUN,803
جلسہ/NOUN,804
جلوس/NOUN,805
جماد/NOUN,806
جماعت/NOUN,807
جمع/NOUN,808
جمعیت/NOUN,809
جملہ/NOUN,810
جمہوریت/NOUN,811
جمہوریہ/NOUN,812
جمیل/NOUN,813
جن/NOUN,814
جنازہ/NOUN,815
جنت/NOUN,816
جنرل/NOUN,817
جنریٹر/NOUN,818
جنس/NOUN,819
جنم/NOUN,820
جنوب/NOUN,821
جنگ/NOUN,822
جنگاؤں/NOUN,823
جنگجو/NOUN,824
جنگل/NOUN,825
جنگی/NOUN,826
جو/NOUN,827
جوئے/NOUN,828
جوا/NOUN,829
جواب/NOUN,830
جوار/NOUN,831
جواز/NOUN,832
جوان/NOUN,833
جواہر/NOUN,834
جوج/NOUN,835
جوش/NOUN,836
جوڑ/NOUN,837
جوڑا/NOUN,838
جوڑی/NOUN,839
جوں/NOUN,840
جوہر/NOUN,841
جوہری/NOUN,842
جڑ/NOUN,843
جڑی/NOUN,844
جگر/NOUN,845
جگہ/NOUN,846
جھلکی/NOUN,847
جھنڈا/NOUN,848
جھنڈی/NOUN,849
جھوٹ/NOUN,850
جھٹکا/NOUN,851
جھڑپ/NOUN,852
جھگڑا/NOUN,853
جھیل/NOUN,854
جہاد/NOUN,855
جہاز/NOUN,856
جہازرانی/NOUN,857
جہالت/NOUN,858
جہاں/NOUN,859
جہنم/NOUN,860
جی/NOUN,861
جیت/NOUN,862
جیل/NOUN,863
جیٹ/NOUN,864
جیپ/NOUN,865
حاجی/NOUN,866
حادثہ/NOUN,867
حاشیہ/NOUN,868
حاصل/NOUN,869
حاضر/NOUN,870
حاضری/NOUN,871
حافظ/NOUN,872
حال/NOUN,873
حالات/NOUN,874
حالاتِ/NOUN,875
حالت/NOUN,876
حامی/NOUN,877
حاکم/NOUN,878
حج/NOUN,879
حجاب/NOUN,880
حد/NOUN,881
حدبندی/NOUN,882
حدود/NOUN,883
حذف/NOUN,884
حرارت/NOUN,885
حراست/NOUN,886
حرام/NOUN,887
حرج/NOUN,888
حرف/NOUN,889
حرکت/NOUN,890
حریت/NOUN,891
حریف/NOUN,892
حساب/NOUN,893
حسد/NOUN,894
حسن/NOUN,895
حشر/NOUN,896
حصول/NOUN,897
حصہ/NOUN,898
حصے/NOUN,899
حضرت/NOUN,900
حفاظت/NOUN,901
حفظ/NOUN,902
حق/NOUN,903
حقائق/NOUN,904
حقارت/NOUN,905
حقانی/NOUN,906
حقدار/NOUN,907
حقوق/NOUN,908
حقیئقت/NOUN,909
حقیقت/NOUN,910
حقیقتِ/NOUN,911
حقیقی/NOUN,912
حل/NOUN,913
حلف/NOUN,914
حلقہ/NOUN,915
حلیف/NOUN,916
حمایت/NOUN,917
حملہ/NOUN,918
حواری/NOUN,919
حواس/NOUN,920
حوالگی/NOUN,921
حوالہ/NOUN,922
حوالے/NOUN,923
حوصلہ/NOUN,924
حوض/NOUN,925
حکام/NOUN,926
حکم/NOUN,927
حکمت/NOUN,928
حکمران/NOUN,929
حکمرانی/NOUN,930
حکمراں/NOUN,931
حکومت/NOUN,932
حکیم/NOUN,933
حیات/NOUN,934
حیثیت/NOUN,935
حیرت/NOUN,936
خاتمہ/NOUN,937
خاتون/NOUN,938
خادم/NOUN,939
خارج/NOUN,940
خارجہ/NOUN,941
خازن/NOUN,942
خالق/NOUN,943
خالہ/NOUN,944
خاموشی/NOUN,945
خامی/NOUN,946
خاندان/NOUN,947
خانہ/NOUN,948
خاوند/NOUN,949
خاکہ/NOUN,950
خبر/NOUN,951
خبریں/NOUN,952
ختم/NOUN,953
خدا/NOUN,954
خدشہ/NOUN,955
خدمات/NOUN,956
خدمت/NOUN,957
خدمتِ/NOUN,958
خرابی/NOUN,959
خراج/NOUN,960
خروش/NOUN,961
خرچ/NOUN,962
خرید/NOUN,963
خریدار/NOUN,964
خریداری/NOUN,965
خزانہ/NOUN,966
خسارہ/NOUN,967
خسارے/NOUN,968
خشوع/NOUN,969
خصوصیت/NOUN,970
خط/NOUN,971
خطاب/NOUN,972
خطبہ/NOUN,973
خطرا/NOUN,974
خطرہ/NOUN,975
خطہ/NOUN,976
خطیب/NOUN,977
خلا/NOUN,978
خلاء/NOUN,979
خلاصہ/NOUN,980
خلاف/NOUN,981
خلافت/NOUN,982
خلق/NOUN,983
خلل/NOUN,984
خلوص/NOUN,985
خلیج/NOUN,986
خلیہ/NOUN,987
خنجر/NOUN,988
خندق/NOUN,989
خواب/NOUN,990
خواص/NOUN,991
خواندگی/NOUN,992
خواہش/NOUN,993
خوبصورتی/NOUN,994
خوبی/NOUN,995
خود/NOUN,996
خودسپردگی/NOUN,997
خودکشی/NOUN,998
خوراک/NOUN,999
خورد/NOUN,1000
خوردبین/NOUN,1001
خوشحال/NOUN,1002
خوشحالی/NOUN,1003
خوشی/NOUN,1004
خوف/NOUN,1005
خون/NOUN,1006
خیال/NOUN,1007
خیالی/NOUN,1008
خیر/NOUN,1009
خیرمقدم/NOUN,1010
خیز/NOUN,1011
دائرہ/NOUN,1012
داخل/NOUN,1013
داخلہ/NOUN,1014
دادا/NOUN,1015
دارالحکومت/NOUN,1016
دارالخلافہ/NOUN,1017
داستان/NOUN,1018
دال/NOUN,1019
دام/NOUN,1020
داماد/NOUN,1021
دامن/NOUN,1022
دانشور/NOUN,1023
دباؤ/NOUN,1024
دخانی/NOUN,1025
دختر/NOUN,1026
دخل/NOUN,1027
در/NOUN,1028
درآمدات/NOUN,1029
دراز/NOUN,1030
دربار/NOUN,1031
درباری/NOUN,1032
درج/NOUN,1033
درجن/NOUN,1034
درجہ/NOUN,1035
درخت/NOUN,1036
درخواست/NOUN,1037
درد/NOUN,1038
درس/NOUN,1039
درست/NOUN,1040
درسگاہ/NOUN,1041
درمیان/NOUN,1042
دروازہ/NOUN,1043
درگاہ/NOUN,1044
درہ/NOUN,1045
دریا/NOUN,1046
دریائے/NOUN,1047
دریافت/NOUN,1048
دس/NOUN,1049
دست/NOUN,1050
دستاویز/NOUN,1051
دستاویزات/NOUN,1052
دستبرداری/NOUN,1053
دستخط/NOUN,1054
دسترس/NOUN,1055
دستور/NOUN,1056
دستہ/NOUN,1057
دستیاب/NOUN,1058
دستیابی/NOUN,1059
دشمن/NOUN,1060
دشمنی/NOUN,1061
دشواری/NOUN,1062
دعا/NOUN,1063
دعا!/NOUN,1064
دعاء/NOUN,1065
دعوت/NOUN,1066
دعوہ/NOUN,1067
دعوی/NOUN,1068
دعویدار/NOUN,1069
دعویٰ/NOUN,1070
دعوے/NOUN,1071
دفاع/NOUN,1072
دفتر/NOUN,1073
دفع/NOUN,1074
دفعات/NOUN,1075
دفعہ/NOUN,1076
دقت/NOUN,1077
دل/NOUN,1078
دلئل/NOUN,1079
دلجمعی/NOUN,1080
دلدل/NOUN,1081
دلم/NOUN,1082
دلچسپی/NOUN,1083
دلہن/NOUN,1084
دلیری/NOUN,1085
دلیل/NOUN,1086
دم/NOUN,1087
دماغ/NOUN,1088
دمہ/NOUN,1089
دن/NOUN,1090
دنیا/NOUN,1091
دو/NOUN,1092
دوا/NOUN,1093
دواخانہ/NOUN,1094
دوای/NOUN,1095
دودھ/NOUN,1096
دور/NOUN,1097
دورا/NOUN,1098
دوران/NOUN,1099
دورہ/NOUN,1100
دوری/NOUN,1101
دوست/NOUN,1102
دوستی/NOUN,1103
دوسرا/NOUN,1104
دولت/NOUN,1105
دوپہر/NOUN,1106
دوڑ/NOUN,1107
دوکان/NOUN,1108
دُنیا/NOUN,1109
دِین/NOUN,1110
دکان/NOUN,1111
دھاندلی/NOUN,1112
دھبا/NOUN,1113
دھبہ/NOUN,1114
دھر/NOUN,1115
دھرم/NOUN,1116
دھرنہ/NOUN,1117
دھماکہ/NOUN,1118
دھمکی/NOUN,1119
دھن/NOUN,1120
دھواں/NOUN,1121
دھوپ/NOUN,1122
دھوکا/NOUN,1123
دھکا/NOUN,1124
دھیان/NOUN,1125
دہ/NOUN,1126
دہا/NOUN,1127
دہائی/NOUN,1128
دہانے/NOUN,1129
