lemma,cl
безпомощност/NOUN,205
безработица/NOUN,206
безразличие/NOUN,207
безредица/NOUN,208
безсмъртие/NOUN,209
безумие/NOUN,210
безхаберие/NOUN,211
бей/NOUN,212
бек/NOUN,213
бел/NOUN,214
белег/NOUN,215
бележка/NOUN,216
бележник/NOUN,217
белетрист/NOUN,218
белота/NOUN,219
бельо/NOUN,220
бенефис/NOUN,221
бензин/NOUN,222
бензиностанция/NOUN,223
бестселър/NOUN,224
биатлон/NOUN,225
биатлонистка/NOUN,226
библиотека/NOUN,227
бивак/NOUN,228
биенале/NOUN,229
бижу/NOUN,230
бизнес/NOUN,231
бизнесмен/NOUN,232
бик/NOUN,233
билет/NOUN,234
било/NOUN,235
биография/NOUN,236
биология/NOUN,237
биоток/NOUN,238
бира/NOUN,239
бирник/NOUN,240
бисер/NOUN,241
битие/NOUN,242
битка/NOUN,243
бияч/NOUN,244
благо/NOUN,245
благодарение/NOUN,246
благодарност/NOUN,247
благоденствие/NOUN,248
благородство/NOUN,249
благосъстояние/NOUN,250
благоустройство/NOUN,251
благочестие/NOUN,252
бланка/NOUN,253
блато/NOUN,254
близнак/NOUN,255
близост/NOUN,256
блок/NOUN,257
блокада/NOUN,258
блокиране/NOUN,259
блудство/NOUN,260
боб/NOUN,261
бог/NOUN,262
богаташ/NOUN,263
богатство/NOUN,264
богиня/NOUN,265
богослов/NOUN,266
бодигард/NOUN,267
боеготовност/NOUN,268
боеприпаси/NOUN,269
боеспособност/NOUN,270
боец/NOUN,271
божество/NOUN,272
боза/NOUN,273
боздуган/NOUN,274
бой/NOUN,275
бойкот/NOUN,276
боклук/NOUN,277
бокс/NOUN,278
боксьор/NOUN,279
боледуване/NOUN,280
болест/NOUN,281
болка/NOUN,282
болница/NOUN,283
бомба/NOUN,284
бомбардировка/NOUN,285
бонбон/NOUN,286
борба/NOUN,287
борд/NOUN,288
борец/NOUN,289
борса/NOUN,290
бос/NOUN,291
ботуш/NOUN,292
брадва/NOUN,293
брак/NOUN,294
бракониерство/NOUN,295
бранш/NOUN,296
брат/NOUN,297
братко/NOUN,298
братовчед/NOUN,299
братовчедка/NOUN,300
братство/NOUN,301
братче/NOUN,302
брашно/NOUN,303
бреза/NOUN,304
бреме/NOUN,305
бригада/NOUN,306
бридж/NOUN,307
британец/NOUN,308
броене/NOUN,309
брой/NOUN,310
бройка/NOUN,311
брокер/NOUN,312
бронхит/NOUN,313
бронхопневмония/NOUN,314
брояч/NOUN,315
бръмбар/NOUN,316
бръснене/NOUN,317
бряг/NOUN,318
бряст/NOUN,319
будка/NOUN,320
буза/NOUN,321
буква/NOUN,322
букет/NOUN,323
бул./NOUN,324
булевард/NOUN,325
булка/NOUN,326
було/NOUN,327
бум/NOUN,328
бундеслига/NOUN,329
бунт/NOUN,330
бунтовник/NOUN,331
бурен/NOUN,332
буркан/NOUN,333
буря/NOUN,334
бутало/NOUN,335
бутилка/NOUN,336
бъбрек/NOUN,337
бъдеще/NOUN,338
българин/NOUN,339
българка/NOUN,340
българче/NOUN,341
бързина/NOUN,342
бърсалка/NOUN,343
бъчва/NOUN,344
бюджет/NOUN,345
бюлетин/NOUN,346
бюлетина/NOUN,347
бюро/NOUN,348
бюрокрация/NOUN,349
бягане/NOUN,350
бягство/NOUN,351
в/NOUN,352
в./NOUN,353
вагина/NOUN,354
вагон/NOUN,355
вадене/NOUN,356
важност/NOUN,357
ваканция/NOUN,358
ваксина/NOUN,359
ваксинация/NOUN,360
вакуум/NOUN,361
валеж/NOUN,362
валог/NOUN,363
валута/NOUN,364
вампир/NOUN,365
вариант/NOUN,366
варненец/NOUN,367
ватман/NOUN,368
ваятел/NOUN,369
вдигане/NOUN,370
вдовица/NOUN,371
вдъхновение/NOUN,372
вдъхновител/NOUN,373
ведомост/NOUN,374
ведомство/NOUN,375
ведро/NOUN,376
вежда/NOUN,377
вежливост/NOUN,378
век/NOUN,379
великолепие/NOUN,380
величество/NOUN,381
велосипед/NOUN,382
вендета/NOUN,383
верига/NOUN,384
вероизповедание/NOUN,385
вероятност/NOUN,386
версия/NOUN,387
вертолет/NOUN,388
верую/NOUN,389
веселба/NOUN,390
веселие/NOUN,391
весло/NOUN,392
вест/NOUN,393
вестник/NOUN,394
ветеран/NOUN,395
ветеринар/NOUN,396
вето/NOUN,397
ветрец/NOUN,398
вечер/NOUN,399
вечеринка/NOUN,400
вечеря/NOUN,401
вещ/NOUN,402
вещество/NOUN,403
взаимност/NOUN,404
взаимодействие/NOUN,405
взаимоотношение/NOUN,406
взвод/NOUN,407
вземане/NOUN,408
взимане/NOUN,409
взрив/NOUN,410
вид/NOUN,411
видение/NOUN,412
видео/NOUN,413
видеозапис/NOUN,414
видеокасета/NOUN,415
видеостена/NOUN,416
видимост/NOUN,417
виждане/NOUN,418
виза/NOUN,419
визита/NOUN,420
визитка/NOUN,421
визия/NOUN,422
вик/NOUN,423
вила/NOUN,424
вилица/NOUN,425
вина/NOUN,426
винар/NOUN,427
вино/NOUN,428
виновник/NOUN,429
винпром/NOUN,430
випуск/NOUN,431
вир/NOUN,432
виртуоз/NOUN,433
висина/NOUN,434
висота/NOUN,435
висшист/NOUN,436
виц/NOUN,437
вице/NOUN,438
вицеконсул/NOUN,439
вицепрезидент/NOUN,440
вицепремиер/NOUN,441
вишня/NOUN,442
включване/NOUN,443
вкус/NOUN,444
влага/NOUN,445
владика/NOUN,446
влак/NOUN,447
влакно/NOUN,448
влас/NOUN,449
власт/NOUN,450
влизане/NOUN,451
влияние/NOUN,452
влог/NOUN,453
вложител/NOUN,454
вмчк/NOUN,455
внасяне/NOUN,456
внимание/NOUN,457
внос/NOUN,458
вносител/NOUN,459
вноска/NOUN,460
внук/NOUN,461
внуче/NOUN,462
внучка/NOUN,463
внушение/NOUN,464
вода/NOUN,465
водач/NOUN,466
водене/NOUN,467
воденица/NOUN,468
водка/NOUN,469
водоем/NOUN,470
водоизточник/NOUN,471
водолаз/NOUN,472
водопад/NOUN,473
водопровод/NOUN,474
водоснабдяване/NOUN,475
водохващане/NOUN,476
военнослужещ/NOUN,477
вожд/NOUN,478
возило/NOUN,479
воин/NOUN,480
войвода/NOUN,481
войн/NOUN,482
война/NOUN,483
войник/NOUN,484
войска/NOUN,485
волан/NOUN,486
волейбол/NOUN,487
волейболист/NOUN,488
волейболистка/NOUN,489
воля/NOUN,490
восък/NOUN,491
вот/NOUN,492
впечатление/NOUN,493
врабец/NOUN,494
враг/NOUN,495
вражда/NOUN,496
враждебност/NOUN,497
врат/NOUN,498
врата/NOUN,499
вратар/NOUN,500
вратичка/NOUN,501
вратовръзка/NOUN,502
вреда/NOUN,503
време/NOUN,504
времетраене/NOUN,505
връзка/NOUN,506
връстник/NOUN,507
връх/NOUN,508
връчване/NOUN,509
връщане/NOUN,510
всекидневие/NOUN,511
всекидневник/NOUN,512
втечняване/NOUN,513
вторник/NOUN,514
вуз/NOUN,515
вуз-ове/NOUN,516
вход/NOUN,517
въведение/NOUN,518
въвеждане/NOUN,519
въглища/NOUN,520
въжделение/NOUN,521
въже/NOUN,522
възбуждане/NOUN,523
възглавница/NOUN,524
възглавничка/NOUN,525
възглед/NOUN,526
въздействие/NOUN,527
въздух/NOUN,528
въздържане/NOUN,529
въздържание/NOUN,530
възел/NOUN,531
възкресение/NOUN,532
възкръсване/NOUN,533
възмездяване/NOUN,534
възможност/NOUN,535
възмущение/NOUN,536
възнаграждение/NOUN,537
възникване/NOUN,538
възобновяване/NOUN,539
възпитание/NOUN,540
възпитаник/NOUN,541
възприемане/NOUN,542
възприятие/NOUN,543
възпроизводство/NOUN,544
възраждане/NOUN,545
възражение/NOUN,546
възраст/NOUN,547
възстановяване/NOUN,548
възторг/NOUN,549
възхвала/NOUN,550
възхищение/NOUN,551
възход/NOUN,552
вълк/NOUN,553
вълна/NOUN,554
вълнение/NOUN,555
вълчица/NOUN,556
външност/NOUN,557
въображение/NOUN,558
въоръжение/NOUN,559
въплъщение/NOUN,560
въпрос/NOUN,561
въпросителна/NOUN,562
върховенство/NOUN,563
въстание/NOUN,564
въстаник/NOUN,565
вътрешност/NOUN,566
вяра/NOUN,567
вярност/NOUN,568
вятър/NOUN,569
г/NOUN,570
габровец/NOUN,571
гадател/NOUN,572
гадже/NOUN,573
газ/NOUN,574
газопровод/NOUN,575
галерия/NOUN,576
галоп/NOUN,577
гама/NOUN,578
гангрена/NOUN,579
гара/NOUN,580
гараж/NOUN,581
гарант/NOUN,582
гарантиране/NOUN,583
гаранция/NOUN,584
гард/NOUN,585
гарнизон/NOUN,586
гарнитура/NOUN,587
гастрол/NOUN,588
гаф/NOUN,589
гащи/NOUN,590
гвардия/NOUN,591
гей/NOUN,592
гейм/NOUN,593
генерал/NOUN,594
генерал-лейтенант/NOUN,595
генерал-майор/NOUN,596
гений/NOUN,597
геноцид/NOUN,598
генщаб/NOUN,599
геометрия/NOUN,600
герб/NOUN,601
германец/NOUN,602
германка/NOUN,603
героизъм/NOUN,604
герой/NOUN,605
гибел/NOUN,606
гигант/NOUN,607
гимназия/NOUN,608
гимнастика/NOUN,609
гише/NOUN,610
глава/NOUN,611
главнокомандващ/NOUN,612
главоболие/NOUN,613
главорез/NOUN,614
глагол/NOUN,615
глад/NOUN,616
глас/NOUN,617
гласност/NOUN,618
гласуване/NOUN,619
гледане/NOUN,620
гледка/NOUN,621
глина/NOUN,622
глоба/NOUN,623
глупак/NOUN,624
глупост/NOUN,625
глутница/NOUN,626
глъбина/NOUN,627
гнездо/NOUN,628
гняв/NOUN,629
говедо/NOUN,630
говорител/NOUN,631
говорителка/NOUN,632
годеж/NOUN,633
годеник/NOUN,634
година/NOUN,635
годишнина/NOUN,636
годност/NOUN,637
гол/NOUN,638
големина/NOUN,639
голмайстор/NOUN,640
голота/NOUN,641
гора/NOUN,642
гордост/NOUN,643
гориво/NOUN,644
горница/NOUN,645
горски/NOUN,646
господар/NOUN,647
господарка/NOUN,648
господин/NOUN,649
господство/NOUN,650
госпожа/NOUN,651
госпожица/NOUN,652
гост/NOUN,653
гостенин/NOUN,654
гостуване/NOUN,655
готвач/NOUN,656
готовност/NOUN,657
гр./NOUN,658
грабеж/NOUN,659
гравитация/NOUN,660
град/NOUN,661
градеж/NOUN,662
градец/NOUN,663
градина/NOUN,664
градинка/NOUN,665
градоначалник/NOUN,666
градус/NOUN,667
градче/NOUN,668
гражданин/NOUN,669
гражданство/NOUN,670
грамотност/NOUN,671
граната/NOUN,672
гранд/NOUN,673
граница/NOUN,674
графа/NOUN,675
график/NOUN,676
графика/NOUN,677
графиня/NOUN,678
грация/NOUN,679
гребло/NOUN,680
греда/NOUN,681
грешка/NOUN,682
гривна/NOUN,683
грижа/NOUN,684
грип/NOUN,685
гробище/NOUN,686
гробница/NOUN,687
гросмайстор/NOUN,688
група/NOUN,689
групировка/NOUN,690
гръб/NOUN,691
гръд/NOUN,692
грък/NOUN,693
гръм/NOUN,694
гръмотевица/NOUN,695
грях/NOUN,696
гу/NOUN,697
губернатор/NOUN,698
гуляй/NOUN,699
гума/NOUN,700
гуша/NOUN,701
гъба/NOUN,702
гъбар/NOUN,703
гъвкавост/NOUN,704
гъжва/NOUN,705
гърда/NOUN,706
гъркоман/NOUN,707
гърло/NOUN,708
гърмеж/NOUN,709
гърне/NOUN,710
гъска/NOUN,711
д-р/NOUN,712
даване/NOUN,713
давност/NOUN,714
далавера/NOUN,715
далечина/NOUN,716
дама/NOUN,717
дамаджана/NOUN,718
данна/NOUN,719
данък/NOUN,720
данъкоплатец/NOUN,721
дар/NOUN,722
дарба/NOUN,723
дарение/NOUN,724
дарител/NOUN,725
дарование/NOUN,726
даскал/NOUN,727
дата/NOUN,728
датчанин/NOUN,729
двигател/NOUN,730
движение/NOUN,731
двойка/NOUN,732
двойник/NOUN,733
двор/NOUN,734
дворец/NOUN,735
двубой/NOUN,736
двусмисленост/NOUN,737
дебат/NOUN,738
дебит/NOUN,739
дебют/NOUN,740
девиз/NOUN,741
девица/NOUN,742
девойка/NOUN,743
девойче/NOUN,744
дегустация/NOUN,745
деец/NOUN,746
дежурство/NOUN,747
дейност/NOUN,748
действие/NOUN,749
действителност/NOUN,750
декар/NOUN,751
декември/NOUN,752
декларация/NOUN,753
делегат/NOUN,754
делегация/NOUN,755
деление/NOUN,756
делник/NOUN,757
дело/NOUN,758
деловодство/NOUN,759
демократ/NOUN,760
демократизация/NOUN,761
демокрация/NOUN,762
демонстрант/NOUN,763
демонстрация/NOUN,764
ден/NOUN,765
деноминация/NOUN,766
денонощие/NOUN,767
департамент/NOUN,768
депозит/NOUN,769
депортиране/NOUN,770
депресия/NOUN,771
депутат/NOUN,772
дере/NOUN,773
десант/NOUN,774
десерт/NOUN,775
десетилетие/NOUN,776
десница/NOUN,777
дестабилизация/NOUN,778
дестабилизиране/NOUN,779
десятка/NOUN,780
дете/NOUN,781
детелина/NOUN,782
детство/NOUN,783
дефиниране/NOUN,784
дефицит/NOUN,785
деформация/NOUN,786
дечица/NOUN,787
деяние/NOUN,788
деятелност/NOUN,789
джамия/NOUN,790
джанка/NOUN,791
джип/NOUN,792
джоб/NOUN,793
джудо/NOUN,794
диагноза/NOUN,795
диалог/NOUN,796
диамант/NOUN,797
диаметър/NOUN,798
дивеч/NOUN,799
дивидент/NOUN,800
дивизия/NOUN,801
диета/NOUN,802
дизайн/NOUN,803
дизайнер/NOUN,804
диктат/NOUN,805
дилема/NOUN,806
дилър/NOUN,807
дим/NOUN,808
димка/NOUN,809
динамика/NOUN,810
динозавър/NOUN,811
дипломат/NOUN,812
директива/NOUN,813
директор/NOUN,814
директорка/NOUN,815
дирекция/NOUN,816
диригент/NOUN,817
диря/NOUN,818
дисидентство/NOUN,819
дисководещ/NOUN,820
дискомфорт/NOUN,821
дискотека/NOUN,822
дискурс/NOUN,823
дискусия/NOUN,824
диспечер/NOUN,825
диспропорция/NOUN,826
дистанциране/NOUN,827
дистанция/NOUN,828
дистрес/NOUN,829
дисциплина/NOUN,830
дихание/NOUN,831
дишане/NOUN,832
длан/NOUN,833
длето/NOUN,834
длъжник/NOUN,835
длъжност/NOUN,836
дневни/NOUN,837
дневник/NOUN,838
добавка/NOUN,839
добив/NOUN,840
добиване/NOUN,841
добитък/NOUN,842
доблест/NOUN,843
добрина/NOUN,844
добро/NOUN,845
добродетел/NOUN,846
добронамереност/NOUN,847
добруване/NOUN,848
доверие/NOUN,849
догма/NOUN,850
договаряне/NOUN,851
договор/NOUN,852
договореност/NOUN,853
договорка/NOUN,854
доза/NOUN,855
дозиране/NOUN,856
доказателство/NOUN,857
доказване/NOUN,858
доклад/NOUN,859
докосване/NOUN,860
доктор/NOUN,861
докторант/NOUN,862
докторантура/NOUN,863
документ/NOUN,864
документация/NOUN,865
дол/NOUN,866
долар/NOUN,867
долина/NOUN,868
дом/NOUN,869
дом-паметник/NOUN,870
домакин/NOUN,871
домакинство/NOUN,872
донор/NOUN,873
доносник/NOUN,874
допинг/NOUN,875
допир/NOUN,876
дописка/NOUN,877
допитване/NOUN,878
допълнение/NOUN,879
досег/NOUN,880
досие/NOUN,881
доставка/NOUN,882
доставчик/NOUN,883
достигане/NOUN,884
достойнство/NOUN,885
достояние/NOUN,886
достъп/NOUN,887
достъпност/NOUN,888
доход/NOUN,889
доц./NOUN,890
драма/NOUN,891
драматург/NOUN,892
драхма/NOUN,893
дреха/NOUN,894
дрешка/NOUN,895
дроб/NOUN,896
дрога/NOUN,897
другар/NOUN,898
дружество/NOUN,899
дружина/NOUN,900
дружка/NOUN,901
дръжка/NOUN,902
дрязга/NOUN,903
дувар/NOUN,904
дузина/NOUN,905
дузпа/NOUN,906
дуло/NOUN,907
дума/NOUN,908
дуо/NOUN,909
дупка/NOUN,910
дух/NOUN,911
духовник/NOUN,912
душа/NOUN,913
души/NOUN,914
дъб/NOUN,915
дъвка/NOUN,916
дъга/NOUN,917
дъжд/NOUN,918
дълбочина/NOUN,919
дълг/NOUN,920
дължина/NOUN,921
дънки/NOUN,922
дъно/NOUN,923
дървар/NOUN,924
дървеница/NOUN,925
дървесина/NOUN,926
дърво/NOUN,927
дървосекач/NOUN,928
държава/NOUN,929
държавник/NOUN,930
държавност/NOUN,931
държане/NOUN,932
дързост/NOUN,933
дъска/NOUN,934
дъскорезница/NOUN,935
дъх/NOUN,936
дъщеря/NOUN,937
дюля/NOUN,938
дявол/NOUN,939
дядо/NOUN,940
дякон/NOUN,941
дял/NOUN,942
евреин/NOUN,943
еврейство/NOUN,944
евро/NOUN,945
евродепутат/NOUN,946
евроинтеграция/NOUN,947
еврокомисар/NOUN,948
евролевица/NOUN,949
европеец/NOUN,950
европейка/NOUN,951
еврофонд/NOUN,952
еврочиновник/NOUN,953
египтянин/NOUN,954
единение/NOUN,955
единица/NOUN,956
единодушие/NOUN,957
единство/NOUN,958
ежедневие/NOUN,959
езеро/NOUN,960
езерце/NOUN,961
език/NOUN,962
езиковед/NOUN,963
еквивалент/NOUN,964
екзекуция/NOUN,965
екземпляр/NOUN,966
екип/NOUN,967
екипаж/NOUN,968
еколог/NOUN,969
екран/NOUN,970
екранизация/NOUN,971
експедиция/NOUN,972
експеримент/NOUN,973
експерт/NOUN,974
експертиза/NOUN,975
експлоатация/NOUN,976
експлозив/NOUN,977
експлозия/NOUN,978
експозиция/NOUN,979
експонат/NOUN,980
експорт/NOUN,981
експрес/NOUN,982
екстаз/NOUN,983
екстра/NOUN,984
екстремизъм/NOUN,985
екстремист/NOUN,986
ексхумация/NOUN,987
ексшампион/NOUN,988
екшън/NOUN,989
елегантност/NOUN,990
електорат/NOUN,991
електричество/NOUN,992
електроенергия/NOUN,993
електроника/NOUN,994
електропровод/NOUN,995
електроуред/NOUN,996
елемент/NOUN,997
елиминиране/NOUN,998
елит/NOUN,999
еманация/NOUN,1000
ембарго/NOUN,1001
емблема/NOUN,1002
емигрант/NOUN,1003
емиграция/NOUN,1004
емирство/NOUN,1005
емисия/NOUN,1006
емоция/NOUN,1007
ендокринолог/NOUN,1008
енергетик/NOUN,1009
енергетика/NOUN,1010
енергия/NOUN,1011
ентусиазъм/NOUN,1012
ентусиаст/NOUN,1013
епидемия/NOUN,1014
епизод/NOUN,1015
епископ/NOUN,1016
епоха/NOUN,1017
ера/NOUN,1018
еретик/NOUN,1019
есе/NOUN,1020
есен/NOUN,1021
ескадрон/NOUN,1022
еснаф/NOUN,1023
естество/NOUN,1024
естрада/NOUN,1025
ет./NOUN,1026
етаж/NOUN,1027
етап/NOUN,1028
етер/NOUN,1029
етика/NOUN,1030
етикет/NOUN,1031
етнос/NOUN,1032
етюд/NOUN,1033
еуфория/NOUN,1034
ефект/NOUN,1035
ефективност/NOUN,1036
ехо/NOUN,1037
ечемик/NOUN,1038
жаба/NOUN,1039
жажда/NOUN,1040
жалба/NOUN,1041
жалост/NOUN,1042
жандармерист/NOUN,1043
жанр/NOUN,1044
жаргон/NOUN,1045
желание/NOUN,1046
железница/NOUN,1047
железничар/NOUN,1048
желязо/NOUN,1049
жена/NOUN,1050
женитба/NOUN,1051
женица/NOUN,1052
женственост/NOUN,1053
жертва/NOUN,1054
жест/NOUN,1055
живеене/NOUN,1056
живописец/NOUN,1057
живот/NOUN,1058
животно/NOUN,1059
жизненост/NOUN,1060
жизнеспособност/NOUN,1061
жилище/NOUN,1062
жилка/NOUN,1063
жител/NOUN,1064
жителство/NOUN,1065
житие/NOUN,1066
жито/NOUN,1067
жица/NOUN,1068
жк/NOUN,1069
жребий/NOUN,1070
жури/NOUN,1071
журналист/NOUN,1072
журналистка/NOUN,1073
жълтица/NOUN,1074
жълто/NOUN,1075
жътва/NOUN,1076
забава/NOUN,1077
забавяне/NOUN,1078
забележителност/NOUN,1079
забележка/NOUN,1080
заблуждение/NOUN,1081
заболяване/NOUN,1082
забрава/NOUN,1083
забрана/NOUN,1084
заведение/NOUN,1085
завеса/NOUN,1086
завет/NOUN,1087
зависимост/NOUN,1088
завист/NOUN,1089
завод/NOUN,1090
завоевание/NOUN,1091
завой/NOUN,1092
завръщане/NOUN,1093
завършване/NOUN,1094
завършеност/NOUN,1095
заглавие/NOUN,1096
заговор/NOUN,1097
заграждение/NOUN,1098
загриженост/NOUN,1099
загуба/NOUN,1100
загубване/NOUN,1101
задача/NOUN,1102
задвижване/NOUN,1103
задоволство/NOUN,1104
задоволяване/NOUN,1105
задръжка/NOUN,1106
задръстване/NOUN,1107
задух/NOUN,1108
задължение/NOUN,1109
задържане/NOUN,1110
заек/NOUN,1111
заем/NOUN,1112
заетост/NOUN,1113
заключение/NOUN,1114
закон/NOUN,1115
законност/NOUN,1116
законодател/NOUN,1117
законодателство/NOUN,1118
законопроект/NOUN,1119
закриване/NOUN,1120
закрила/NOUN,1121
закупуване/NOUN,1122
закуска/NOUN,1123
закъснение/NOUN,1124
зала/NOUN,1125
залавяне/NOUN,1126
залез/NOUN,1127
залив/NOUN,1128
заличаване/NOUN,1129
залог/NOUN,1130
заложник/NOUN,1131
замах/NOUN,1132
заместник/NOUN,1133
заместник-министър/NOUN,1134
заместник-председател/NOUN,1135
заминаване/NOUN,1136
замисъл/NOUN,1137
замък/NOUN,1138
замърсяване/NOUN,1139
замяна/NOUN,1140
занаят/NOUN,1141
занаятчийство/NOUN,1142
занаятчия/NOUN,1143
занимание/NOUN,1144
занятие/NOUN,1145
заобикаляне/NOUN,1146
запад/NOUN,1147
запазване/NOUN,1148
запалка/NOUN,1149
запалянко/NOUN,1150
запарка/NOUN,1151
запас/NOUN,1152
запек/NOUN,1153
запетая/NOUN,1154
запис/NOUN,1155
записка/NOUN,1156
запитване/NOUN,1157
заплата/NOUN,1158
заплаха/NOUN,1159
заплащане/NOUN,1160
заповед/NOUN,1161
запознаване/NOUN,1162
започване/NOUN,1163
заптие/NOUN,1164
зараза/NOUN,1165
заразяване/NOUN,1166
зареждане/NOUN,1167
заседание/NOUN,1168
заселване/NOUN,1169
засилване/NOUN,1170
заслуга/NOUN,1171
застава/NOUN,1172
застой/NOUN,1173
застраховане/NOUN,1174
застраховател/NOUN,1175
засушаване/NOUN,1176
затваряне/NOUN,1177
затвор/NOUN,1178
затворник/NOUN,1179
затихване/NOUN,1180
затопляне/NOUN,1181
заточение/NOUN,1182
затруднение/NOUN,1183
захар/NOUN,1184
заход/NOUN,1185
зачитане/NOUN,1186
защита/NOUN,1187
защитник/NOUN,1188
заявител/NOUN,1189
заявка/NOUN,1190
заявление/NOUN,1191
заявяване/NOUN,1192
звание/NOUN,1193
звезда/NOUN,1194
звездичка/NOUN,1195
звук/NOUN,1196
звън/NOUN,1197
звънец/NOUN,1198
здание/NOUN,1199
здраве/NOUN,1200
здравеопазване/NOUN,1201
здравина/NOUN,1202
здрач/NOUN,1203
зеле/NOUN,1204
земеделец/NOUN,1205
земеделие/NOUN,1206
земетресение/NOUN,1207
земя/NOUN,1208
зестра/NOUN,1209
зет/NOUN,1210
зима/NOUN,1211
зимнина/NOUN,1212
златар/NOUN,1213
злато/NOUN,1214
зло/NOUN,1215
злоба/NOUN,1216
злодей/NOUN,1217
злоупотреба/NOUN,1218
знак/NOUN,1219
знаме/NOUN,1220
знаменитост/NOUN,1221
знаменосец/NOUN,1222
знание/NOUN,1223
