балкански/ADJ,лидер/NOUN
балкански/ADJ,маг/NOUN
банков/ADJ,сметка/NOUN
баскетболен/ADJ,национал/NOUN
безалкохолен/ADJ,напитка/NOUN
беззъб/ADJ,пациент/NOUN
безплатен/ADJ,похапване/NOUN
берлински/ADJ,стена/NOUN
бивш/ADJ,държавник/NOUN
бивш/ADJ,министър/NOUN
бивш/ADJ,собственик/NOUN
бивш/ADJ,фабрикант/NOUN
бивш/ADJ,щангист/NOUN
благоевградски/ADJ,театър/NOUN
боен/ADJ,плувец/NOUN
божий/ADJ,служител/NOUN
боксов/ADJ,ринг/NOUN
болничен/ADJ,заведение/NOUN
болничен/ADJ,лист/NOUN
бомбен/ADJ,истерия/NOUN
босоног/ADJ,момиченце/NOUN
браншов/ADJ,сдружение/NOUN
брашнен/ADJ,уют/NOUN
бременен/ADJ,животно/NOUN
британски/ADJ,печат/NOUN
британски/ADJ,печат/NOUN
британски/ADJ,престолонаследник/NOUN
британски/ADJ,разузнаване/NOUN
британски/ADJ,учен/NOUN
бронзов/ADJ,медал/NOUN
бургаски/ADJ,бизнесмен/NOUN
бургаски/ADJ,община/NOUN
бургаски/ADJ,съд/NOUN
бургаски/ADJ,фирма/NOUN
бурен/ADJ,дебат/NOUN
бъдещ/ADJ,виртуоз/NOUN
бъдещ/ADJ,младоженец/NOUN
български/ADJ,агенция/NOUN
български/ADJ,армия/NOUN
български/ADJ,армия/NOUN
български/ADJ,армия/NOUN
български/ADJ,армия/NOUN
български/ADJ,армия/NOUN
български/ADJ,артилерия/NOUN
български/ADJ,архитект/NOUN
български/ADJ,визита/NOUN
български/ADJ,гений/NOUN
български/ADJ,гражданство/NOUN
български/ADJ,гражданство/NOUN
български/ADJ,гражданство/NOUN
български/ADJ,депутат/NOUN
български/ADJ,дух/NOUN
български/ADJ,език/NOUN
български/ADJ,енергетика/NOUN
български/ADJ,зрител/NOUN
български/ADJ,икономика/NOUN
български/ADJ,икономика/NOUN
български/ADJ,компания/NOUN
български/ADJ,легион/NOUN
български/ADJ,машина/NOUN
български/ADJ,медия/NOUN
български/ADJ,мода/NOUN
български/ADJ,народ/NOUN
български/ADJ,общество/NOUN
български/ADJ,парламент/NOUN
български/ADJ,пиеса/NOUN
български/ADJ,правителство/NOUN
български/ADJ,правителство/NOUN
български/ADJ,правителство/NOUN
български/ADJ,представител/NOUN
български/ADJ,президент/NOUN
български/ADJ,президент/NOUN
български/ADJ,премиера/NOUN
български/ADJ,проект/NOUN
български/ADJ,производство/NOUN
български/ADJ,революция/NOUN
български/ADJ,синтаксис/NOUN
български/ADJ,стока/NOUN
български/ADJ,страна/NOUN
български/ADJ,страна/NOUN
български/ADJ,турчин/NOUN
български/ADJ,учител/NOUN
български/ADJ,фен/NOUN
български/ADJ,фирма/NOUN
български/ADJ,фирма/NOUN
български/ADJ,халище/NOUN
български/ADJ,шампион/NOUN
бърз/ADJ,поглед/NOUN
бюджетен/ADJ,комисия/NOUN
бюджетен/ADJ,ресурс/NOUN
бюджетен/ADJ,специалист/NOUN
бял/ADJ,дом/NOUN
бял/ADJ,дом/NOUN
бял/ADJ,дом/NOUN
бял/ADJ,книга/NOUN
бял/ADJ,книга/NOUN
бял/ADJ,книга/NOUN
бял/ADJ,книга/NOUN
бял/ADJ,свят/NOUN
бял/ADJ,цвят/NOUN
важен/ADJ,въпрос/NOUN
важен/ADJ,задача/NOUN
важен/ADJ,извод/NOUN
важен/ADJ,работа/NOUN
важен/ADJ,роля/NOUN
вандалски/ADJ,акт/NOUN
велик/ADJ,държава/NOUN
велик/ADJ,мечта/NOUN
велик/ADJ,цел/NOUN
верски/ADJ,свобода/NOUN
весел/ADJ,прихване/NOUN
весел/ADJ,смях/NOUN
ветеринарен/ADJ,лекар/NOUN
вечерен/ADJ,здрач/NOUN
вещ/ADJ,лице/NOUN
взаимен/ADJ,зависимост/NOUN
взривен/ADJ,устройство/NOUN
видински/ADJ,доктор/NOUN
визов/ADJ,проблем/NOUN
визов/ADJ,режим/NOUN
визов/ADJ,режим/NOUN
висок/ADJ,пост/NOUN
висок/ADJ,стандарт/NOUN
високо-радиоактивен/ADJ,боклук/NOUN
висш/ADJ,лига/NOUN
висш/ADJ,лига/NOUN
внезапен/ADJ,уплаха/NOUN
вносен/ADJ,мито/NOUN
вносен/ADJ,суровина/NOUN
внушителен/ADJ,резултат/NOUN
воден/ADJ,криза/NOUN
воден/ADJ,режим/NOUN
воден/ADJ,режим/NOUN
воден/ADJ,ска/NOUN
водя/ADJ,роля/NOUN
военен/ADJ,вертолет/NOUN
военен/ADJ,клуб/NOUN
военен/ADJ,машина/NOUN
военен/ADJ,моряк/NOUN
военен/ADJ,обект/NOUN
военен/ADJ,помощ/NOUN
военен/ADJ,присъствие/NOUN
военен/ADJ,служба/NOUN
военен/ADJ,служба/NOUN
военен/ADJ,училище/NOUN
военномедицински/ADJ,академия/NOUN
враждебен/ADJ,поглед/NOUN
вреден/ADJ,насекомо/NOUN
временен/ADJ,комисия/NOUN
всеобщ/ADJ,съревнование/NOUN
втвърдя-(се)/ADJ,локум/NOUN
втори/ADJ,gsm-оператор/NOUN
втори/ADJ,gsm-оператор/NOUN
втори/ADJ,година/NOUN
втори/ADJ,група/NOUN
втори/ADJ,действие/NOUN
втори/ADJ,оператор/NOUN
втори/ADJ,специалност/NOUN
втори/ADJ,статия/NOUN
втори/ADJ,употреба/NOUN
вторичен/ADJ,оценка/NOUN
вторичен/ADJ,оценка/NOUN
вторичен/ADJ,оценка/NOUN
входен/ADJ,билет/NOUN
входен/ADJ,врата/NOUN
възбудя-(се)/ADJ,добиче/NOUN
въздушен/ADJ,автомобил/NOUN
въздушен/ADJ,движение/NOUN
възможен/ADJ,заплаха/NOUN
възрастен/ADJ,мъж/NOUN
възрастен/ADJ,пушач/NOUN
външен/ADJ,впечатление/NOUN
външен/ADJ,дълг/NOUN
външен/ADJ,дълг/NOUN
въоръжа/ADJ,сила/NOUN
въоръжа/ADJ,сила/NOUN
въоръжа/ADJ,съпротива/NOUN
въпросен/ADJ,роля/NOUN
върховен/ADJ,съд/NOUN
върховен/ADJ,съд/NOUN
вътрешен/ADJ,министър/NOUN
вътрешен/ADJ,министър/NOUN
вътрешен/ADJ,министър/NOUN
вътрешнопартиен/ADJ,фактор/NOUN
газов/ADJ,бутилка/NOUN
генерален/ADJ,директор/NOUN
генерален/ADJ,консул/NOUN
германски/ADJ,марка/NOUN
германски/ADJ,парламент/NOUN
глава/NOUN,15/ADJ
глава/NOUN,втори/ADJ
глава/NOUN,девети/ADJ
глава/NOUN,десети/ADJ
глава/NOUN,пети/ADJ
глава/NOUN,пръв/ADJ
глава/NOUN,пръв/ADJ
глава/NOUN,седми/ADJ
глава/NOUN,трети/ADJ
главен/ADJ,прокурор/NOUN
главен/ADJ,редактор/NOUN
главен/ADJ,секретар/NOUN
годишен/ADJ,бюджет/NOUN
голям/ADJ,автосалон/NOUN
голям/ADJ,бой/NOUN
голям/ADJ,власт/NOUN
голям/ADJ,главоболие/NOUN
голям/ADJ,гласност/NOUN
голям/ADJ,грижа/NOUN
голям/ADJ,дебат/NOUN
голям/ADJ,количество/NOUN
голям/ADJ,конкуренция/NOUN
голям/ADJ,лъжа/NOUN
голям/ADJ,лъжица/NOUN
голям/ADJ,педагог/NOUN
голям/ADJ,поезия/NOUN
голям/ADJ,полза/NOUN
голям/ADJ,престъпник/NOUN
голям/ADJ,профсъюз/NOUN
голям/ADJ,разлика/NOUN
голям/ADJ,сделка/NOUN
голям/ADJ,спорт/NOUN
голям/ADJ,страна/NOUN
голям/ADJ,шоу/NOUN
голям/ADJ,шум/NOUN
голям/ADJ,яснота/NOUN
горски/ADJ,долина/NOUN
готов/ADJ,купувач/NOUN
граждански/ADJ,общество/NOUN
граничен/ADJ,контрол/NOUN
гробен/ADJ,мълчание/NOUN
дафинов/ADJ,лист/NOUN
двадесеткилограмов/ADJ,бомба/NOUN
дванайсети/ADJ,час/NOUN
двоен/ADJ,откуп/NOUN
двустранен/ADJ,договор/NOUN
двустранен/ADJ,пневмония/NOUN
двустранен/ADJ,среща/NOUN
дебел/ADJ,край/NOUN
действам/ADJ,военнослужащ/NOUN
действителен/ADJ,проблем/NOUN
делови/ADJ,жена/NOUN
десен/ADJ,ръка/NOUN
десетгодишен/ADJ,история/NOUN
десетгодишен/ADJ,циганче/NOUN
детски/ADJ,болест/NOUN
детски/ADJ,ревю/NOUN
дефектирам/ADJ,елемент/NOUN
диаметрален/ADJ,равнина/NOUN
добавя/ADJ,стойност/NOUN
добрички/ADJ,прокуратура/NOUN
добрички/ADJ,прокуратура/NOUN
доброволен/ADJ,армия/NOUN
добър/ADJ,алтернатива/NOUN
добър/ADJ,впечатление/NOUN
добър/ADJ,доход/NOUN
добър/ADJ,играч/NOUN
добър/ADJ,мач/NOUN
добър/ADJ,новина/NOUN
добър/ADJ,нрав/NOUN
добър/ADJ,отбор/NOUN
добър/ADJ,оценка/NOUN
добър/ADJ,президент/NOUN
добър/ADJ,промяна/NOUN
договоря-(се)/ADJ,плащане/NOUN
доживотен/ADJ,присъда/NOUN
документален/ADJ,покритие/NOUN
допълнителен/ADJ,женственост/NOUN
допълнителен/ADJ,заетост/NOUN
допълнителен/ADJ,занимание/NOUN
допълнителен/ADJ,субсидия/NOUN
допълнителен/ADJ,трудност/NOUN
досегашен/ADJ,изследване/NOUN
досегашен/ADJ,рекорд/NOUN
драстичен/ADJ,пример/NOUN
драстичен/ADJ,санкция/NOUN
дребен/ADJ,женица/NOUN
друг/ADJ,вариант/NOUN
друг/ADJ,глава/NOUN
друг/ADJ,гражданство/NOUN
друг/ADJ,грижа/NOUN
друг/ADJ,закон/NOUN
друг/ADJ,избор/NOUN
друг/ADJ,избор/NOUN
друг/ADJ,кандидат/NOUN
друг/ADJ,коментар/NOUN
друг/ADJ,монета/NOUN
друг/ADJ,народ/NOUN
друг/ADJ,партия/NOUN
друг/ADJ,план/NOUN
друг/ADJ,предложение/NOUN
друг/ADJ,проблем/NOUN
друг/ADJ,път/NOUN
друг/ADJ,седмица/NOUN
друг/ADJ,седмица/NOUN
друг/ADJ,смърт/NOUN
друг/ADJ,срок/NOUN
духовен/ADJ,баща/NOUN
дълбок/ADJ,пропаст/NOUN
дългосрочен/ADJ,последствие/NOUN
дълготраен/ADJ,ефект/NOUN
дълъг/ADJ,време/NOUN
дълъг/ADJ,време/NOUN
дълъг/ADJ,време/NOUN
дълъг/ADJ,колона/NOUN
дълъг/ADJ,път/NOUN
дълъг/ADJ,път/NOUN
дървен/ADJ,война/NOUN
държавен/ADJ,вуз-ове/NOUN
държавен/ADJ,гаранция/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,глава/NOUN
държавен/ADJ,департамент/NOUN
държавен/ADJ,измяна/NOUN
държавен/ADJ,имот/NOUN
държавен/ADJ,лъжичка/NOUN
държавен/ADJ,печат/NOUN
държавен/ADJ,поръчка/NOUN
държавен/ADJ,резерв/NOUN
държавен/ADJ,сигурност/NOUN
държавен/ADJ,служба/NOUN
държавен/ADJ,служител/NOUN
държавен/ADJ,служител/NOUN
държавен/ADJ,служител/NOUN
държавен/ADJ,университет/NOUN
евентуален/ADJ,промяна/NOUN
европейски/ADJ,дебат/NOUN
европейски/ADJ,дебат/NOUN
европейски/ADJ,комисия/NOUN
европейски/ADJ,комисия/NOUN
европейски/ADJ,практика/NOUN
европейски/ADJ,социалдемократ/NOUN
европейски/ADJ,страна/NOUN
европейски/ADJ,съдилище/NOUN
европейски/ADJ,съюз/NOUN
европейски/ADJ,християндемократ/NOUN
евтин/ADJ,месо/NOUN
единствен/ADJ,изискване/NOUN
единствен/ADJ,решение/NOUN
еднакъв/ADJ,заплата/NOUN
еднодневен/ADJ,стачка/NOUN
експертен/ADJ,съвет/NOUN
екстравагантен/ADJ,очертание/NOUN
електронен/ADJ,подпис/NOUN
епистоларен/ADJ,проза/NOUN
еротичен/ADJ,вълна/NOUN
ефективен/ADJ,реакция/NOUN
железарски/ADJ,работилница/NOUN
железен/ADJ,принцип/NOUN
железен/ADJ,път/NOUN
железопътен/ADJ,линия/NOUN
железопътен/ADJ,линия/NOUN
железопътен/ADJ,мрежа/NOUN
железопътен/ADJ,превоз/NOUN
женски/ADJ,завършеност/NOUN
женски/ADJ,сърце/NOUN
женя-(се)/ADJ,мъж/NOUN
жив/ADJ,картина/NOUN
жив/ADJ,сила/NOUN
жизнен/ADJ,бебе/NOUN
жизнен/ADJ,бебе/NOUN
житейски/ADJ,предизвикателство/NOUN
житен/ADJ,нива/NOUN
жълт/ADJ,паве/NOUN
жълт/ADJ,прах/NOUN
забавен/ADJ,четириъгълник/NOUN
завоевателски/ADJ,амбиция/NOUN
задуша-(се)/ADJ,костенурка/NOUN
задушлив/ADJ,дим/NOUN
задължителен/ADJ,матура/NOUN
задържа-(се)/ADJ,ампула/NOUN
западен/ADJ,език/NOUN
западен/ADJ,коментатор/NOUN
запалителен/ADJ,факла/NOUN
запозная-(се)/ADJ,банкер/NOUN
звуков/ADJ,сигнал/NOUN
здрав/ADJ,тъкан/NOUN
здравен/ADJ,информация/NOUN
здравен/ADJ,книжка/NOUN
здравен/ADJ,книжка/NOUN
здравен/ADJ,министерство/NOUN
здравен/ADJ,министерство/NOUN
зелен/ADJ,пара/NOUN
земеделски/ADJ,заем/NOUN
зимен/ADJ,сезон/NOUN
зимен/ADJ,сезон/NOUN
златен/ADJ,медал/NOUN
златен/ADJ,пясък/NOUN
значителен/ADJ,стрес/NOUN
значителен/ADJ,усилие/NOUN
зрелостен/ADJ,изпит/NOUN
зърнен/ADJ,баланс/NOUN
игрив/ADJ,тоалет/NOUN
идвам/ADJ,седмица/NOUN
иден/ADJ,година/NOUN
иден/ADJ,месец/NOUN
иден/ADJ,понеделник/NOUN
иден/ADJ,пролет/NOUN
иден/ADJ,седмица/NOUN
избера/ADJ,гост/NOUN
избирателен/ADJ,окръг/NOUN
известен/ADJ,време/NOUN
известен/ADJ,спад/NOUN
извънсъдебен/ADJ,споразумение/NOUN
извънсъдебен/ADJ,споразумение/NOUN
изгоря/ADJ,хотел/NOUN
изключителен/ADJ,роля/NOUN
изкуствен/ADJ,интелект/NOUN
изпълнителен/ADJ,власт/NOUN
израелски/ADJ,армия/NOUN
израелски/ADJ,армия/NOUN
израелски/ADJ,армия/NOUN
израелски/ADJ,вертолет/NOUN
израелски/ADJ,вицеконсул/NOUN
израелски/ADJ,дипломат/NOUN
израелски/ADJ,курорт/NOUN
изразя-(се)/ADJ,мнение/NOUN
изразя-(се)/ADJ,мнение/NOUN
икономически/ADJ,заплаха/NOUN
икономически/ADJ,изгода/NOUN
икономически/ADJ,полиция/NOUN
икономически/ADJ,полиция/NOUN
икономически/ADJ,ситуация/NOUN
инвестирам/ADJ,средство/NOUN
индонезийски/ADJ,полиция/NOUN
интелектуален/ADJ,елит/NOUN
интелектуален/ADJ,собственост/NOUN
интелигентен/ADJ,робот/NOUN
интересен/ADJ,паралел/NOUN
информационен/ADJ,агенция/NOUN
информационен/ADJ,агенция/NOUN
ирански/ADJ,власт/NOUN
ирландски/ADJ,вестник/NOUN
ирландски/ADJ,циганин/NOUN
искам/ADJ,терен/NOUN
исков/ADJ,молба/NOUN
испански/ADJ,гранд/NOUN
испански/ADJ,тим/NOUN
истанбулски/ADJ,среща/NOUN
истински/ADJ,лудница/NOUN
истински/ADJ,поздравление/NOUN
истински/ADJ,сензация/NOUN
истински/ADJ,учен/NOUN
истински/ADJ,футбол/NOUN
италиански/ADJ,мафия/NOUN
кадрови/ADJ,военнослужещ/NOUN
канадски/ADJ,долар/NOUN
капитански/ADJ,лента/NOUN
караулен/ADJ,служба/NOUN
качествен/ADJ,подбор/NOUN
китайски/ADJ,специалист/NOUN
клет/ADJ,мома/NOUN
коалиционен/ADJ,политика/NOUN
коалиционен/ADJ,споразумение/NOUN
коледен/ADJ,празненство/NOUN
колосален/ADJ,загуба/NOUN
колосален/ADJ,придобивка/NOUN
комитетски/ADJ,пара/NOUN
компютърен/ADJ,мишка/NOUN
компютърен/ADJ,парола/NOUN
конкретен/ADJ,план/NOUN
конкретен/ADJ,предложение/NOUN
конкретен/ADJ,тема/NOUN
конституционен/ADJ,съд/NOUN
концептуален/ADJ,база/NOUN
копринен/ADJ,тапет/NOUN
корабен/ADJ,специалист/NOUN
корупционен/ADJ,процес/NOUN
косовски/ADJ,албанец/NOUN
косовски/ADJ,сърбин/NOUN
кошмарен/ADJ,всекидневие/NOUN
крада/ADJ,дърво/NOUN
крада/ADJ,материал/NOUN
краен/ADJ,резултат/NOUN
краен/ADJ,резултат/NOUN
краен/ADJ,успех/NOUN
криминален/ADJ,книга/NOUN
криминален/ADJ,проблем/NOUN
крупен/ADJ,инвестиция/NOUN
кръгъл/ADJ,помещение/NOUN
кубически/ADJ,метър/NOUN
къс/ADJ,разказ/NOUN
легален/ADJ,бизнес/NOUN
лек/ADJ,превъзходство/NOUN
лек/ADJ,предимство/NOUN
лек/ADJ,предимство/NOUN
лекарски/ADJ,небрежност/NOUN
лекарски/ADJ,съсловие/NOUN
летен/ADJ,гаф/NOUN
либерален/ADJ,мярка/NOUN
либийски/ADJ,власт/NOUN
либийски/ADJ,ръководител/NOUN
литиен/ADJ,шествие/NOUN
личен/ADJ,карта/NOUN
личен/ADJ,мнение/NOUN
личен/ADJ,мнение/NOUN
личен/ADJ,мнение/NOUN
личен/ADJ,мнение/NOUN
личен/ADJ,послание/NOUN
личен/ADJ,причина/NOUN
лондонски/ADJ,летище/NOUN
лондонски/ADJ,преса/NOUN
лондонски/ADJ,пресслужба/NOUN
лош/ADJ,биоток/NOUN
лош/ADJ,компромис/NOUN
лош/ADJ,късмет/NOUN
лош/ADJ,услуга/NOUN
лош/ADJ,уста/NOUN
лош/ADJ,шега/NOUN
луд/ADJ,пара/NOUN
луд/ADJ,учител/NOUN
луд/ADJ,учител/NOUN
любопитен/ADJ,новина/NOUN
лют/ADJ,страх/NOUN
магистрален/ADJ,газопровод/NOUN
македонски/ADJ,президент/NOUN
максимален/ADJ,санкция/NOUN
малтийски/ADJ,полиция/NOUN
малък/ADJ,инцидент/NOUN
малък/ADJ,калибър/NOUN
малък/ADJ,момиченце/NOUN
малък/ADJ,народ/NOUN
малък/ADJ,патрон/NOUN
малък/ADJ,селце/NOUN
малък/ADJ,страна/NOUN
малък/ADJ,стълба/NOUN
малък/ADJ,център/NOUN
марокански/ADJ,делегация/NOUN
масов/ADJ,потребител/NOUN
масов/ADJ,проверка/NOUN
международен/ADJ,известност/NOUN
международен/ADJ,новина/NOUN
международен/ADJ,общност/NOUN
международен/ADJ,общност/NOUN
международен/ADJ,организация/NOUN
международен/ADJ,холдинг/NOUN
междусрочен/ADJ,ваканция/NOUN
месечен/ADJ,налог/NOUN
местен/ADJ,бос/NOUN
местен/ADJ,бос/NOUN
местен/ADJ,власт/NOUN
местен/ADJ,време/NOUN
местен/ADJ,жител/NOUN
местен/ADJ,избор/NOUN
местен/ADJ,търговец/NOUN
местен/ADJ,фермер/NOUN
местен/ADJ,хлебар/NOUN
мина-(се)/ADJ,вторник/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,година/NOUN
мина-(се)/ADJ,декември/NOUN
мина-(се)/ADJ,месец/NOUN
мина-(се)/ADJ,нощ/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,седмица/NOUN
мина-(се)/ADJ,сезон/NOUN
мина-(се)/ADJ,четвъртък/NOUN
миниатюрен/ADJ,планета/NOUN
министерски/ADJ,смяна/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
министерски/ADJ,съвет/NOUN
миньорски/ADJ,град/NOUN
митнически/ADJ,служител/NOUN
миялен/ADJ,машина/NOUN
млад/ADJ,американец/NOUN
млад/ADJ,батальон/NOUN
млад/ADJ,инженер/NOUN
млад/ADJ,инженер/NOUN
млад/ADJ,учен/NOUN
млад/ADJ,човек/NOUN
мнителен/ADJ,българин/NOUN
монархически/ADJ,карта/NOUN
монетарен/ADJ,реформа/NOUN
моноетнически/ADJ,общество/NOUN
морален/ADJ,задръжка/NOUN
морски/ADJ,сол/NOUN
морски/ADJ,училище/NOUN
мотивирам/ADJ,възражение/NOUN
мрачен/ADJ,картина/NOUN
мургав/ADJ,сурвакарче/NOUN
мъртъв/ADJ,момиченце/NOUN
наборен/ADJ,комисия/NOUN
надзорен/ADJ,съвет/NOUN
належащ/ADJ,нужда/NOUN
нарежа/ADJ,хляб/NOUN
народен/ADJ,празненство/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,представител/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
народен/ADJ,събрание/NOUN
населя/ADJ,място/NOUN
национален/ADJ,отбор/NOUN
национален/ADJ,селекционер/NOUN
национален/ADJ,сигурност/NOUN
национален/ADJ,сигурност/NOUN
национален/ADJ,сигурност/NOUN
национален/ADJ,статистика/NOUN
национален/ADJ,халф/NOUN
нацистки/ADJ,идея/NOUN
небесен/ADJ,тяло/NOUN
невероятен/ADJ,случка/NOUN
невинен/ADJ,кръв/NOUN
неголям/ADJ,разстояние/NOUN
недобър/ADJ,текст/NOUN
незаконен/ADJ,внуче/NOUN
незаконен/ADJ,подслушване/NOUN
незаконен/ADJ,строителство/NOUN
неизвестен/ADJ,лице/NOUN
неизвестен/ADJ,писмо/NOUN
неканен/ADJ,гост/NOUN
нелегален/ADJ,борса/NOUN
нелегален/ADJ,имигрант/NOUN
нелегален/ADJ,сеч/NOUN
неловък/ADJ,мълчание/NOUN
необходим/ADJ,документ/NOUN
необходим/ADJ,реформа/NOUN
необходим/ADJ,самочувствие/NOUN
необясним/ADJ,видение/NOUN
неоспорим/ADJ,палма/NOUN
непосредствен/ADJ,действие/NOUN
непосредствен/ADJ,тревожност/NOUN
непрекъснат/ADJ,контрол/NOUN
непродуктивен/ADJ,стратегия/NOUN
неразбран/ADJ,любов/NOUN
несподелен/ADJ,любов/NOUN
неспокоен/ADJ,сън/NOUN
нестандартен/ADJ,проява/NOUN
неясен/ADJ,стих/NOUN
нисък/ADJ,заплата/NOUN
нов/ADJ,адвокат/NOUN
нов/ADJ,библиотека/NOUN
нов/ADJ,библиотека/NOUN
нов/ADJ,бюджет/NOUN
нов/ADJ,век/NOUN
нов/ADJ,вестник/NOUN
нов/ADJ,гласуване/NOUN
нов/ADJ,година/NOUN
нов/ADJ,година/NOUN
нов/ADJ,година/NOUN
нов/ADJ,дело/NOUN
нов/ADJ,дизайн/NOUN
нов/ADJ,договор/NOUN
