lemma,cl
аналіза/NOUN,96
аналітик/NOUN,97
англійська/NOUN,98
англієць/NOUN,99
анемія/NOUN,100
анестезія/NOUN,101
анестетик/NOUN,102
анкета/NOUN,103
ансамбль/NOUN,104
антидот/NOUN,105
антиквар/NOUN,106
антисептик/NOUN,107
антитіло/NOUN,108
антологія/NOUN,109
антрацит/NOUN,110
аніматор/NOUN,111
апарат/NOUN,112
апаратура/NOUN,113
апатит/NOUN,114
апетит/NOUN,115
аплікація/NOUN,116
апостол/NOUN,117
арбітр/NOUN,118
арбітраж/NOUN,119
аргумент/NOUN,120
ареал/NOUN,121
арешт/NOUN,122
аристократія/NOUN,123
арка/NOUN,124
аркуш/NOUN,125
арматура/NOUN,126
армія/NOUN,127
артилерист/NOUN,128
артист/NOUN,129
артистка/NOUN,130
арфа/NOUN,131
археолог/NOUN,132
археологія/NOUN,133
архетип/NOUN,134
архея/NOUN,135
архів/NOUN,136
архітектор/NOUN,137
архітектура/NOUN,138
архітектурний/NOUN,139
асоціація/NOUN,140
аспект/NOUN,141
астма/NOUN,142
астрономія/NOUN,143
астроцит/NOUN,144
асфальт/NOUN,145
атестат/NOUN,146
атестація/NOUN,147
атеїст/NOUN,148
атлас/NOUN,149
атлетика/NOUN,150
атмосфера/NOUN,151
атом/NOUN,152
атрибут/NOUN,153
аудиторія/NOUN,154
аукціон/NOUN,155
афера/NOUN,156
баба/NOUN,157
бабка/NOUN,158
бабця/NOUN,159
багатий/NOUN,160
багатоповерхівка/NOUN,161
багатство/NOUN,162
багаття/NOUN,163
багач/NOUN,164
багнет/NOUN,165
бажання/NOUN,166
база/NOUN,167
базар/NOUN,168
базис/NOUN,169
базування/NOUN,170
байбак/NOUN,171
байдужість/NOUN,172
байт/NOUN,173
бак/NOUN,174
бакеліт/NOUN,175
бактерія/NOUN,176
бал/NOUN,177
балабушка/NOUN,178
балаканина/NOUN,179
баланс/NOUN,180
балачка/NOUN,181
балка/NOUN,182
балкон/NOUN,183
балон/NOUN,184
банан/NOUN,185
банд/NOUN,186
банда/NOUN,187
бандит/NOUN,188
бандура/NOUN,189
банк/NOUN,190
банка/NOUN,191
банкет/NOUN,192
бант/NOUN,193
баня/NOUN,194
бар/NOUN,195
барабан/NOUN,196
барак/NOUN,197
барва/NOUN,198
барвник/NOUN,199
барель/NOUN,200
баржа/NOUN,201
бармен/NOUN,202
бас/NOUN,203
басейн/NOUN,204
баскетбол/NOUN,205
батальйон/NOUN,206
батарея/NOUN,207
батько/NOUN,208
батьківщина/NOUN,209
бачення/NOUN,210
безвихідь/NOUN,211
бездоріжжя/NOUN,212
безліч/NOUN,213
безпека/NOUN,214
безпорадність/NOUN,215
безпосередність/NOUN,216
безробіття/NOUN,217
безчестя/NOUN,218
белетрист/NOUN,219
белетристика/NOUN,220
бельведер/NOUN,221
бенд/NOUN,222
бенефіціар/NOUN,223
бензин/NOUN,224
бенкет/NOUN,225
берег/NOUN,226
берегиня/NOUN,227
березень/NOUN,228
берет/NOUN,229
берил/NOUN,230
бесіда/NOUN,231
бетон/NOUN,232
бирка/NOUN,233
битва/NOUN,234
биття/NOUN,235
бичок/NOUN,236
благо/NOUN,237
благополуччя/NOUN,238
благословення/NOUN,239
блаженство/NOUN,240
блискавка/NOUN,241
блок/NOUN,242
блокада/NOUN,243
блокнот/NOUN,244
блокпост/NOUN,245
блокування/NOUN,246
блондин/NOUN,247
блукач/NOUN,248
блювання/NOUN,249
блюз/NOUN,250
бобер/NOUN,251
бог/NOUN,252
богема/NOUN,253
богослужіння/NOUN,254
божество/NOUN,255
божниця/NOUN,256
бойко/NOUN,257
бойкот/NOUN,258
бойовик/NOUN,259
бокс/NOUN,260
боксит/NOUN,261
болото/NOUN,262
большевизм/NOUN,263
бомба/NOUN,264
бомбардувальник/NOUN,265
бонет/NOUN,266
бонус/NOUN,267
борг/NOUN,268
бордель/NOUN,269
борець/NOUN,270
борода/NOUN,271
боротьба/NOUN,272
борошно/NOUN,273
борт/NOUN,274
борщ/NOUN,275
борідка/NOUN,276
ботанік/NOUN,277
ботаніка/NOUN,278
бочка/NOUN,279
боягуз/NOUN,280
боївка/NOUN,281
брак/NOUN,282
брама/NOUN,283
бранець/NOUN,284
браслет/NOUN,285
брат/NOUN,286
братерство/NOUN,287
братство/NOUN,288
браття/NOUN,289
браузер/NOUN,290
брехня/NOUN,291
бригада/NOUN,292
брила/NOUN,293
британець/NOUN,294
бритва/NOUN,295
брова/NOUN,296
бродіння/NOUN,297
бром/NOUN,298
бронза/NOUN,299
бронх/NOUN,300
бронхіт/NOUN,301
броня/NOUN,302
брошура/NOUN,303
бруд/NOUN,304
бруківка/NOUN,305
брус/NOUN,306
брухт/NOUN,307
брід/NOUN,308
буденщина/NOUN,309
будинок/NOUN,310
будиночок/NOUN,311
будова/NOUN,312
будівельник/NOUN,313
будівля/NOUN,314
будівництво/NOUN,315
бузок/NOUN,316
бузьок/NOUN,317
бук/NOUN,318
буква/NOUN,319
букет/NOUN,320
буксир/NOUN,321
булава/NOUN,322
булка/NOUN,323
бульбашка/NOUN,324
бульвар/NOUN,325
бум/NOUN,326
бумеранг/NOUN,327
бункер/NOUN,328
бур/NOUN,329
бурундук/NOUN,330
буря/NOUN,331
буряк/NOUN,332
бутон/NOUN,333
буття/NOUN,334
бюджет/NOUN,335
бюлетень/NOUN,336
бюра/NOUN,337
бюро/NOUN,338
бюрократія/NOUN,339
бюст/NOUN,340
біб/NOUN,341
бібліотека/NOUN,342
бібліотекар/NOUN,343
біг/NOUN,344
біда/NOUN,345
бідний/NOUN,346
бідність/NOUN,347
біженець/NOUN,348
бізнес/NOUN,349
бізнесмен/NOUN,350
бій/NOUN,351
бік/NOUN,352
біле/NOUN,353
білет/NOUN,354
білизна/NOUN,355
білий/NOUN,356
білило/NOUN,357
білок/NOUN,358
білорус/NOUN,359
біль/NOUN,360
більшовик/NOUN,361
більшість/NOUN,362
бінокль/NOUN,363
біографія/NOUN,364
біолог/NOUN,365
біологія/NOUN,366
біоценоз/NOUN,367
бір/NOUN,368
біс/NOUN,369
біт/NOUN,370
в./NOUN,371
вага/NOUN,372
вагання/NOUN,373
вагон/NOUN,374
вада/NOUN,375
вакації/NOUN,376
вал/NOUN,377
валик/NOUN,378
валюта/NOUN,379
валянок/NOUN,380
ванна/NOUN,381
вантаж/NOUN,382
вантажівка/NOUN,383
варення/NOUN,384
варта/NOUN,385
вартість/NOUN,386
варіант/NOUN,387
варіація/NOUN,388
васал/NOUN,389
ват/NOUN,390
вата/NOUN,391
вбивство/NOUN,392
вбивця/NOUN,393
вбогість/NOUN,394
вболівальник/NOUN,395
вбрання/NOUN,396
введення/NOUN,397
ввп/NOUN,398
вдихання/NOUN,399
вднг/NOUN,400
вдова/NOUN,401
вдячність/NOUN,402
ведення/NOUN,403
ведмедик/NOUN,404
ведмідь/NOUN,405
вежа/NOUN,406
вексель/NOUN,407
велич/NOUN,408
величина/NOUN,409
велосипед/NOUN,410
велосипедист/NOUN,411
вена/NOUN,412
вендета/NOUN,413
вензель/NOUN,414
вентиляція/NOUN,415
верба/NOUN,416
вересень/NOUN,417
верифікація/NOUN,418
верлібр/NOUN,419
версифікація/NOUN,420
верстат/NOUN,421
верства/NOUN,422
версія/NOUN,423
вертоліт/NOUN,424
верх/NOUN,425
верхівка/NOUN,426
вершина/NOUN,427
веселка/NOUN,428
весна/NOUN,429
вестибюль/NOUN,430
весілля/NOUN,431
ветеран/NOUN,432
вечеря/NOUN,433
вечір/NOUN,434
вечірка/NOUN,435
вживання/NOUN,436
вжиток/NOUN,437
взаємини/NOUN,438
взаємодія/NOUN,439
взвод/NOUN,440
взуття/NOUN,441
взірець/NOUN,442
вибачення/NOUN,443
виборець/NOUN,444
вибори/NOUN,445
вибух/NOUN,446
вибір/NOUN,447
виведення/NOUN,448
вивезення/NOUN,449
вивчення/NOUN,450
вивід/NOUN,451
вивіз/NOUN,452
вивільнення/NOUN,453
вивірка/NOUN,454
вивіска/NOUN,455
вигляд/NOUN,456
вигода/NOUN,457
виготовлення/NOUN,458
вигук/NOUN,459
вид/NOUN,460
видавець/NOUN,461
видавництво/NOUN,462
видалення/NOUN,463
видання/NOUN,464
видаток/NOUN,465
видиво/NOUN,466
видимість/NOUN,467
видобування/NOUN,468
видобуток/NOUN,469
видовище/NOUN,470
виділ/NOUN,471
виділення/NOUN,472
виживання/NOUN,473
визволення/NOUN,474
визнання/NOUN,475
визначення/NOUN,476
визначник/NOUN,477
викид/NOUN,478
виклад/NOUN,479
викладач/NOUN,480
викладачка/NOUN,481
викладка/NOUN,482
виклик/NOUN,483
виключення/NOUN,484
виконавець/NOUN,485
виконавиця/NOUN,486
виконання/NOUN,487
використання/NOUN,488
вила/NOUN,489
вилиця/NOUN,490
вилка/NOUN,491
вилов/NOUN,492
вилучення/NOUN,493
вимикач/NOUN,494
вимирання/NOUN,495
вимога/NOUN,496
вимір/NOUN,497
вина/NOUN,498
винагорода/NOUN,499
винайдення/NOUN,500
винахід/NOUN,501
винахідник/NOUN,502
виникнення/NOUN,503
винищення/NOUN,504
винищувач/NOUN,505
вино/NOUN,506
виноград/NOUN,507
винос/NOUN,508
винятковість/NOUN,509
виняток/NOUN,510
випадковість/NOUN,511
випадок/NOUN,512
виписка/NOUN,513
виплавлення/NOUN,514
виплата/NOUN,515
випробування/NOUN,516
випромінювання/NOUN,517
випуск/NOUN,518
вир/NOUN,519
вираз/NOUN,520
виразка/NOUN,521
виробка/NOUN,522
вироблення/NOUN,523
виробник/NOUN,524
виробництво/NOUN,525
виробок/NOUN,526
вирощування/NOUN,527
виріб/NOUN,528
виріз/NOUN,529
висадка/NOUN,530
висвітлення/NOUN,531
вислання/NOUN,532
висловлювання/NOUN,533
виснаження/NOUN,534
висновок/NOUN,535
висок/NOUN,536
висота/NOUN,537
висотність/NOUN,538
височина/NOUN,539
вистава/NOUN,540
виставка/NOUN,541
виступ/NOUN,542
висунення/NOUN,543
витвір/NOUN,544
виторг/NOUN,545
витрата/NOUN,546
витівка/NOUN,547
виховання/NOUN,548
виходець/NOUN,549
вихор/NOUN,550
вихід/NOUN,551
виш/NOUN,552
вишивка/NOUN,553
вишкіл/NOUN,554
вишня/NOUN,555
вияв/NOUN,556
виявлення/NOUN,557
виїзд/NOUN,558
вказівка/NOUN,559
вклад/NOUN,560
вкладення/NOUN,561
влада/NOUN,562
власник/NOUN,563
власниця/NOUN,564
власність/NOUN,565
властивість/NOUN,566
власть/NOUN,567
влаштування/NOUN,568
вмілість/NOUN,569
вміння/NOUN,570
вміст/NOUN,571
внесення/NOUN,572
внесок/NOUN,573
внз/NOUN,574
внушіння/NOUN,575
вовк/NOUN,576
вовна/NOUN,577
вогкість/NOUN,578
вогник/NOUN,579
вогнище/NOUN,580
вогонь/NOUN,581
вода/NOUN,582
водень/NOUN,583
водойма/NOUN,584
водоканал/NOUN,585
водопровід/NOUN,586
водорість/NOUN,587
водоспад/NOUN,588
водосховище/NOUN,589
водій/NOUN,590
вождь/NOUN,591
вокзал/NOUN,592
волевиявлення/NOUN,593
волога/NOUN,594
володар/NOUN,595
володіння/NOUN,596
волокно/NOUN,597
волонтер/NOUN,598
волосся/NOUN,599
волость/NOUN,600
волошка/NOUN,601
волхв/NOUN,602
воля/NOUN,603
ворог/NOUN,604
ворона/NOUN,605
ворота/NOUN,606
ворсинка/NOUN,607
вояк/NOUN,608
вояка/NOUN,609
воєвода/NOUN,610
воїн/NOUN,611
впадина/NOUN,612
впевненість/NOUN,613
вплив/NOUN,614
вподоба/NOUN,615
вправа/NOUN,616
впровадження/NOUN,617
впс/NOUN,618
враження/NOUN,619
вразливість/NOUN,620
врода/NOUN,621
врожай/NOUN,622
всесвіт/NOUN,623
всмоктування/NOUN,624
вставка/NOUN,625
встановлення/NOUN,626
вступ/NOUN,627
втеча/NOUN,628
втома/NOUN,629
вторгнення/NOUN,630
втрата/NOUN,631
втручання/NOUN,632
втікач/NOUN,633
втілення/NOUN,634
втіха/NOUN,635
вуглевод/NOUN,636
вуглець/NOUN,637
вугілля/NOUN,638
вуз/NOUN,639
вуздечка/NOUN,640
вузлик/NOUN,641
вузол/NOUN,642
вулик/NOUN,643
вулиця/NOUN,644
вуличка/NOUN,645
вулкан/NOUN,646
вухо/NOUN,647
вхід/NOUN,648
вчений/NOUN,649
вчення/NOUN,650
вчинення/NOUN,651
вчитель/NOUN,652
вчителька/NOUN,653
вівторок/NOUN,654
вівця/NOUN,655
вівчар/NOUN,656
вівчарка/NOUN,657
відання/NOUN,658
відбування/NOUN,659
відбір/NOUN,660
відвага/NOUN,661
відведення/NOUN,662
відвідання/NOUN,663
відвідувач/NOUN,664
відгалуження/NOUN,665
відгомін/NOUN,666
відгук/NOUN,667
віддаленість/NOUN,668
віддаль/NOUN,669
віддзеркалення/NOUN,670
відділ/NOUN,671
відділення/NOUN,672
відділок/NOUN,673
відео/NOUN,674
відеокамера/NOUN,675
відеокліп/NOUN,676
відеоряд/NOUN,677
відзнака/NOUN,678
відкидання/NOUN,679
відклад/NOUN,680
відключення/NOUN,681
відкриття/NOUN,682
відлига/NOUN,683
відлік/NOUN,684
відмивання/NOUN,685
відмова/NOUN,686
відміна/NOUN,687
відмінність/NOUN,688
відмітка/NOUN,689
відновлення/NOUN,690
відносність/NOUN,691
відношення/NOUN,692
відображення/NOUN,693
відокремлення/NOUN,694
відом/NOUN,695
відомство/NOUN,696
відомість/NOUN,697
відповідальність/NOUN,698
відповідач/NOUN,699
відповідник/NOUN,700
відповідність/NOUN,701
відповідь/NOUN,702
відпочивальник/NOUN,703
відпочинок/NOUN,704
відправлення/NOUN,705
відправник/NOUN,706
відпустка/NOUN,707
відрахування/NOUN,708
відро/NOUN,709
відродження/NOUN,710
відрядження/NOUN,711
відрізок/NOUN,712
відселення/NOUN,713
відслідковування/NOUN,714
відсоток/NOUN,715
відставка/NOUN,716
відстань/NOUN,717
відступ/NOUN,718
відсутність/NOUN,719
відсік/NOUN,720
відтворення/NOUN,721
відтворювання/NOUN,722
відтинок/NOUN,723
відтінок/NOUN,724
відхилення/NOUN,725
відхід/NOUN,726
відчай/NOUN,727
відчуття/NOUN,728
відшкодування/NOUN,729
відьма/NOUN,730
відібрання/NOUN,731
віз/NOUN,732
віза/NOUN,733
візерунок/NOUN,734
візит/NOUN,735
візок/NOUN,736
візочок/NOUN,737
візія/NOUN,738
війна/NOUN,739
військо/NOUN,740
військовий/NOUN,741
військовослужбовець/NOUN,742
вік/NOUN,743
вікно/NOUN,744
віконце/NOUN,745
віл/NOUN,746
вілла/NOUN,747
вільнодумство/NOUN,748
вільха/NOUN,749
вінець/NOUN,750
вінок/NOUN,751
віра/NOUN,752
вірність/NOUN,753
вірогідність/NOUN,754
вірування/NOUN,755
вірус/NOUN,756
вірш/NOUN,757
віршик/NOUN,758
віскі/NOUN,759
віслюк/NOUN,760
вісник/NOUN,761
вістка/NOUN,762
вісімка/NOUN,763
вітальня/NOUN,764
вітання/NOUN,765
вітер/NOUN,766
вітрина/NOUN,767
вічко/NOUN,768
вія/NOUN,769
в’язень/NOUN,770
в’язниця/NOUN,771
в’їзд/NOUN,772
г/NOUN,773
га/NOUN,774
габарит/NOUN,775
гагат/NOUN,776
гаджет/NOUN,777
гадка/NOUN,778
гадюка/NOUN,779
газ/NOUN,780
газета/NOUN,781
газообмін/NOUN,782
газопровід/NOUN,783
гай/NOUN,784
галактика/NOUN,785
галузка/NOUN,786
галузь/NOUN,787
галушка/NOUN,788
галюцинація/NOUN,789
галявина/NOUN,790
гаманець/NOUN,791
гандбол/NOUN,792
ганьба/NOUN,793
гарантія/NOUN,794
гармата/NOUN,795
гармонія/NOUN,796
гарнізон/NOUN,797
гасло/NOUN,798
гастроль/NOUN,799
гастрономія/NOUN,800
гачок/NOUN,801
гвардія/NOUN,802
гвинт/NOUN,803
гелій/NOUN,804
гелікоптер/NOUN,805
ген/NOUN,806
генерал/NOUN,807
генератор/NOUN,808
генерація/NOUN,809
генетик/NOUN,810
геном/NOUN,811
геноцид/NOUN,812
геній/NOUN,813
географія/NOUN,814
геолог/NOUN,815
геологія/NOUN,816
гепатит/NOUN,817
геральдика/NOUN,818
герб/NOUN,819
гербарій/NOUN,820
германець/NOUN,821
германій/NOUN,822
герметичність/NOUN,823
герой/NOUN,824
героїзм/NOUN,825
гес/NOUN,826
гестапо/NOUN,827
гетьман/NOUN,828
гидота/NOUN,829
гирло/NOUN,830
глава/NOUN,831
гладінь/NOUN,832
глас/NOUN,833
глечик/NOUN,834
глибина/NOUN,835
глина/NOUN,836
глузд/NOUN,837
глушник/NOUN,838
глядач/NOUN,839
гноблення/NOUN,840
гнів/NOUN,841
гніздо/NOUN,842
гніт/NOUN,843
го/NOUN,844
говірка/NOUN,845
год/NOUN,846
година/NOUN,847
годинник/NOUN,848
гол/NOUN,849
голка/NOUN,850
голова/NOUN,851
головка/NOUN,852
голод/NOUN,853
голокост/NOUN,854
голос/NOUN,855
голосування/NOUN,856
голуб/NOUN,857
гольф/NOUN,858
голівка/NOUN,859
голівонька/NOUN,860
гомін/NOUN,861
гонка/NOUN,862
гонорар/NOUN,863
гора/NOUN,864
горб/NOUN,865
горбик/NOUN,866
горбок/NOUN,867
горбочок/NOUN,868
гордість/NOUN,869
горе/NOUN,870
горизонт/NOUN,871
горло/NOUN,872
гормон/NOUN,873
горня/NOUN,874
горнятко/NOUN,875
город/NOUN,876
городина/NOUN,877
городок/NOUN,878
городчик/NOUN,879
горох/NOUN,880
гортань/NOUN,881
горщик/NOUN,882
горілка/NOUN,883
горіх/NOUN,884
господар/NOUN,885
господарка/NOUN,886
господарство/NOUN,887
господарювання/NOUN,888
господиня/NOUN,889
госпіталь/NOUN,890
гостинець/NOUN,891
гострота/NOUN,892
гостя/NOUN,893
готель/NOUN,894
готовність/NOUN,895
готівка/NOUN,896
гра/NOUN,897
гравюра/NOUN,898
градус/NOUN,899
грак/NOUN,900
граната/NOUN,901
границя/NOUN,902
грант/NOUN,903
граф/NOUN,904
графа/NOUN,905
графиня/NOUN,906
графоманство/NOUN,907
графік/NOUN,908
гребля/NOUN,909
гребінець/NOUN,910
гребінь/NOUN,911
гречка/NOUN,912
гриб/NOUN,913
грибок/NOUN,914
грива/NOUN,915
гривня/NOUN,916
гризун/NOUN,917
грип/NOUN,918
грн/NOUN,919
громада/NOUN,920
громадськість/NOUN,921
громадянин/NOUN,922
громадянство/NOUN,923
грот/NOUN,924
гроші/NOUN,925
грудень/NOUN,926
грудина/NOUN,927
грудка/NOUN,928
грузин/NOUN,929
група/NOUN,930
групування/NOUN,931
груша/NOUN,932
грушка/NOUN,933
гріх/NOUN,934
гріш/NOUN,935
губа/NOUN,936
губернатор/NOUN,937
губка/NOUN,938
гувернантка/NOUN,939
гудок/NOUN,940
гума/NOUN,941
гуманність/NOUN,942
гуркіт/NOUN,943
гурт/NOUN,944
гуртожиток/NOUN,945
гурток/NOUN,946
гуси/NOUN,947
гутірка/NOUN,948
гуцул/NOUN,949
гіацинт/NOUN,950
гібрид/NOUN,951
гігант/NOUN,952
гігієна/NOUN,953
гідність/NOUN,954
гідрометцентр/NOUN,955
гілка/NOUN,956
гілочка/NOUN,957
гімн/NOUN,958
гімназист/NOUN,959
гімназія/NOUN,960
гіпотеза/NOUN,961
гіркота/NOUN,962
гірник/NOUN,963
гірчиця/NOUN,964
гість/NOUN,965
д-р/NOUN,966
давнина/NOUN,967
далай-лама/NOUN,968
далечина/NOUN,969
дальність/NOUN,970
дамба/NOUN,971
дамочка/NOUN,972
дані/NOUN,973
дарунок/NOUN,974
дата/NOUN,975
датчик/NOUN,976
дах/NOUN,977
двері/NOUN,978
двигун/NOUN,979
двобій/NOUN,980
двозначність/NOUN,981
двомовність/NOUN,982
двійка/NOUN,983
двір/NOUN,984
дебата/NOUN,985
дебют/NOUN,986
девокалізація/NOUN,987
деградація/NOUN,988
дезертир/NOUN,989
дезінформація/NOUN,990
декларація/NOUN,991
деколонізація/NOUN,992
декомунізація/NOUN,993
декор/NOUN,994
декорація/NOUN,995
декорування/NOUN,996
декрет/NOUN,997
делегація/NOUN,998
дельфін/NOUN,999
демобілізація/NOUN,1000
демократ/NOUN,1001
демократія/NOUN,1002
демонстрація/NOUN,1003
день/NOUN,1004
департамент/NOUN,1005
депо/NOUN,1006
депресія/NOUN,1007
депутат/NOUN,1008
деревина/NOUN,1009
дерево/NOUN,1010
деревце/NOUN,1011
держава/NOUN,1012
держбезпека/NOUN,1013
десантник/NOUN,1014
десантування/NOUN,1015
деспотизм/NOUN,1016
деспотія/NOUN,1017
десятиліття/NOUN,1018
десятиріччя/NOUN,1019
десятка/NOUN,1020
десяток/NOUN,1021
деталь/NOUN,1022
детектив/NOUN,1023
дефект/NOUN,1024
деформація/NOUN,1025
дефіцит/NOUN,1026
децентралізація/NOUN,1027
джаз/NOUN,1028
джентльмен/NOUN,1029
джерело/NOUN,1030
джин/NOUN,1031
джунглі/NOUN,1032
джура/NOUN,1033
дз/NOUN,1034
дзвоник/NOUN,1035
дзвін/NOUN,1036
дзвінок/NOUN,1037
дзеркало/NOUN,1038
дзеркальце/NOUN,1039
дзьоб/NOUN,1040
диверсія/NOUN,1041
диво/NOUN,1042
дивізія/NOUN,1043
дизайн/NOUN,1044
дизайнер/NOUN,1045
диктатор/NOUN,1046
диктатура/NOUN,1047
дим/NOUN,1048
динамо/NOUN,1049
динаміка/NOUN,1050
династія/NOUN,1051
диплом/NOUN,1052
дипломат/NOUN,1053
директор/NOUN,1054
директорія/NOUN,1055
дисертація/NOUN,1056
дисидент/NOUN,1057
диск/NOUN,1058
дискомфорт/NOUN,1059
дискотека/NOUN,1060
дискримінація/NOUN,1061
дискурс/NOUN,1062
дискусія/NOUN,1063
дислокація/NOUN,1064
дисонанс/NOUN,1065
диспетчер/NOUN,1066
дистанція/NOUN,1067
дистрибутив/NOUN,1068
дисципліна/NOUN,1069
дитина/NOUN,1070
дитинство/NOUN,1071
дитя/NOUN,1072
дихання/NOUN,1073
дихотомія/NOUN,1074
диявол/NOUN,1075
дк/NOUN,1076
днина/NOUN,1077
днк/NOUN,1078
дно/NOUN,1079
днр/NOUN,1080
доба/NOUN,1081
добавка/NOUN,1082
добриво/NOUN,1083
добро/NOUN,1084
доброволець/NOUN,1085
добродій/NOUN,1086
довг/NOUN,1087
довжина/NOUN,1088
довідник/NOUN,1089
довіра/NOUN,1090
догляд/NOUN,1091
договір/NOUN,1092
додаток/NOUN,1093
додержання/NOUN,1094
доза/NOUN,1095
дозвіл/NOUN,1096
дозор/NOUN,1097
дозрівання/NOUN,1098
доказ/NOUN,1099
доктор/NOUN,1100
доктрина/NOUN,1101
документ/NOUN,1102
документація/NOUN,1103
долар/NOUN,1104
долина/NOUN,1105
долоня/NOUN,1106
доля/NOUN,1107
долівка/NOUN,1108
домен/NOUN,1109
домна/NOUN,1110
домовленість/NOUN,1111
домогосподарство/NOUN,1112
домівка/NOUN,1113
домішка/NOUN,1114
донечка/NOUN,1115
донор/NOUN,1116
донька/NOUN,1117
допис/NOUN,1118
допит/NOUN,1119
доповідач/NOUN,1120
доповідь/NOUN,1121
допомога/NOUN,1122
доробка/NOUN,1123
доробок/NOUN,1124
дорога/NOUN,1125
дорогий/NOUN,1126
дорослий/NOUN,1127
доручення/NOUN,1128
доріжка/NOUN,1129
досвід/NOUN,1130
досконалість/NOUN,1131
дослід/NOUN,1132
дослідження/NOUN,1133
дослідник/NOUN,1134
доставка/NOUN,1135
достаток/NOUN,1136
доступ/NOUN,1137
доступність/NOUN,1138
досягнення/NOUN,1139
дотація/NOUN,1140
дотеп/NOUN,1141
дотепність/NOUN,1142
дотик/NOUN,1143
дотикання/NOUN,1144
дотримання/NOUN,1145
доход/NOUN,1146
дохід/NOUN,1147
доцент/NOUN,1148
дочка/NOUN,1149
дошка/NOUN,1150
дощ/NOUN,1151
дощик/NOUN,1152
дп/NOUN,1153
драбина/NOUN,1154
драгун/NOUN,1155
дракон/NOUN,1156
драма/NOUN,1157
драматург/NOUN,1158
дресирування/NOUN,1159
дрова/NOUN,1160
дротик/NOUN,1161
друг/NOUN,1162
дружба/NOUN,1163
дружина/NOUN,1164
дружка/NOUN,1165
друк/NOUN,1166
друкування/NOUN,1167
дрібка/NOUN,1168
дрібниця/NOUN,1169
дріт/NOUN,1170
дуб/NOUN,1171
дубляж/NOUN,1172
дужка/NOUN,1173
дуліб/NOUN,1174
думка/NOUN,1175
дурниця/NOUN,1176
дух/NOUN,1177
духовість/NOUN,1178
духівник/NOUN,1179
душа/NOUN,1180
дюжина/NOUN,1181
дядечко/NOUN,1182
дядько/NOUN,1183
дяк/NOUN,1184
діагноз/NOUN,1185
діаграма/NOUN,1186
діалект/NOUN,1187
діалектологія/NOUN,1188
діалог/NOUN,1189
діамант/NOUN,1190
діапазон/NOUN,1191
діафрагма/NOUN,1192
діва/NOUN,1193
дівка/NOUN,1194
дівоцтво/NOUN,1195
дівчатко/NOUN,1196
дівчина/NOUN,1197
дівчинка/NOUN,1198
дід/NOUN,1199
дідусь/NOUN,1200
діжка/NOUN,1201
дійсність/NOUN,1202
дійство/NOUN,1203
діло/NOUN,1204
ділянка/NOUN,1205
дім/NOUN,1206
діра/NOUN,1207
дірка/NOUN,1208
дія/NOUN,1209
діялект/NOUN,1210
діяльність/NOUN,1211
діяч/NOUN,1212
евакуація/NOUN,1213
еволюція/NOUN,1214
еквівалент/NOUN,1215
екзамен/NOUN,1216
екземпляр/NOUN,1217
екзотика/NOUN,1218
екологія/NOUN,1219
економіка/NOUN,1220
економія/NOUN,1221
