تَعَاوُن/NOUN,ثُنَائِيّ/ADJ
تِجَارَة/NOUN,خَارِجِيّ/ADJ
مَشرُوع/NOUN,مُجتَمَعِيّ/ADJ
ضَربَة/NOUN,جَوِّيّ/ADJ
جِدَار/NOUN,عَازِل/ADJ
طَوق/NOUN,أَمنِيّ/ADJ
سَنَة/NOUN,قَضَائِيّ/ADJ
رَئِيس/NOUN,فَرَنسِيّ/ADJ
طَائِرَة/NOUN,مَدَنِيّ/ADJ
مَسؤُول/NOUN,فِلَسطِينِيّ/ADJ
فَصِيلَة/NOUN,فِلَسطِينِيّ/ADJ
سَمَاح/NOUN,مُؤَقَّت/ADJ
نَقل/NOUN,عَامّ/ADJ
مِلَفّ/NOUN,أَمنِيّ/ADJ
وَسِيلَة/NOUN,سِلمِيّ/ADJ
حَرَكَة/NOUN,إِسلَامِيّ/ADJ
تُوَالِيت/NOUN,صَغِير/ADJ
قَريَة/NOUN,كُردِيّ/ADJ
تِجَارَة/NOUN,حُرّ/ADJ
رَقص/NOUN,شَرقِيّ/ADJ
أُنبُوب/NOUN,غَارِق/ADJ
دَورِيَّة/NOUN,إِسرَائِيلِيّ/ADJ
وِلَايَة/NOUN,مُتَّحِد/ADJ
حَال/NOUN,خَطِر/ADJ
قُوَّة/NOUN,عَامِل/ADJ
لِقَاء/NOUN,تَشَاوُرِيّ/ADJ
مَصدَر/NOUN,مُطَّلِع/ADJ
حُكُومَة/NOUN,فِلَسطِينِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
وَزِير/NOUN,فِلَسطِينِيّ/ADJ
وِلَايَة/NOUN,مُتَّحِد/ADJ
مَلبَس/NOUN,جَاهِز/ADJ
مَرحَلَة/NOUN,مُقبِل/ADJ
تَنمِيَة/NOUN,صِنَاعِيّ/ADJ
دَور/NOUN,مُسَانِد/ADJ
عُطلَة/NOUN,خَاصّ/ADJ
مَارِس/NOUN,مُقبِل/ADJ
حُكُومَة/NOUN,مَحَلِّيّ/ADJ
رَجُل/NOUN,عَرَبِيّ/ADJ
مَرتَبَة/NOUN,ثَانِي/ADJ
تَطَوُّر/NOUN,مَيدَانِيّ/ADJ
سِعر/NOUN,مُستَهدَف/ADJ
نِصف/NOUN,نِهَائِيّ/ADJ
مَدِينَة/NOUN,جَدِيد/ADJ
شَعب/NOUN,عِرَاقِيّ/ADJ
شَرق/NOUN,أَوسَط/ADJ
جَهد/NOUN,مَبذُول/ADJ
صِنَاعَة/NOUN,مِصرِيّ/ADJ
سَنَة/NOUN,رَابِع/ADJ
تَنظِيم/NOUN,فِلَسطِينِيّ/ADJ
أَمَانَة/NOUN,اِقتِصَادِيّ/ADJ
اِستِثمَار/NOUN,أَجنَبِيّ/ADJ
اِتِّصَال/NOUN,هَاتِفِيّ/ADJ
جِهَة/NOUN,دُوَلِيّ/ADJ
مَصدَر/NOUN,رَسمِيّ/ADJ
عُملَة/NOUN,مِصرِيّ/ADJ
لَعب/NOUN,أَمِيرِكِيّ/ADJ
أَرض/NOUN,فِلَسطِينِيّ/ADJ
سَنَة/NOUN,جَارِي/ADJ
مَدِينَة/NOUN,مُقَدَّس/ADJ
فَترَة/NOUN,مُقَارَن/ADJ
مُجتَمَع/NOUN,دُوَلِيّ/ADJ
جَزِيرَة/NOUN,كُورِيّ/ADJ
صِحَّة/NOUN,عَامّ/ADJ
دَولَة/NOUN,عَرَبِيّ/ADJ
مَرحَلَة/NOUN,حَالِيّ/ADJ
دَولَة/NOUN,فِلَسطِينِيّ/ADJ
جَهد/NOUN,كَبِير/ADJ
دَخل/NOUN,سِيَاحِيّ/ADJ
نَصّ/NOUN,مَكتُوب/ADJ
حُكُومَة/NOUN,مِصرِيّ/ADJ
مَوقِف/NOUN,رَسمِيّ/ADJ
مُعَلِّم/NOUN,مِصرِيّ/ADJ
اِستِقبَال/NOUN,حَمَاسِيّ/ADJ
رَسُول/NOUN,عَظِيم/ADJ
جُمعَة/NOUN,مَاضِي/ADJ
تَموِيل/NOUN,مَحدُود/ADJ
اِستِثمَار/NOUN,أَجنَبِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
ثَروَة/NOUN,عَقَارِيّ/ADJ
بَحث/NOUN,عَدلِيّ/ADJ
مَرِيض/NOUN,نَفسِيّ/ADJ
مُبَادَرَة/NOUN,إِيجَابِيّ/ADJ
سِعر/NOUN,مَركَزِيّ/ADJ
غَارَة/NOUN,مُفَاجِئ/ADJ
مَرحَلَة/NOUN,مُقبِل/ADJ
أُسبُوع/NOUN,مَاضِي/ADJ
تَقرِير/NOUN,رَسمِيّ/ADJ
يَسَار/NOUN,إِسرَائِيلِيّ/ADJ
حَدَث/NOUN,حَالِيّ/ADJ
نِظَام/NOUN,سَابِق/ADJ
إِنتَاج/NOUN,كَبِير/ADJ
مُعتَقَد/NOUN,بَهَائِيّ/ADJ
عُقُوبَة/NOUN,شَرعِيّ/ADJ
رَئِيس/NOUN,سُورِيّ/ADJ
مِيدَالِيَّة/NOUN,مُختَلِف/ADJ
جَيش/NOUN,إِسرَائِيلِيّ/ADJ
وَارِدَات/NOUN,مِصرِيّ/ADJ
مِلَفَّة/NOUN,سَاخِن/ADJ
مَرحَلَة/NOUN,مَاضِي/ADJ
شُرطَة/NOUN,مِصرِيّ/ADJ
سُوق/NOUN,أَمِيرِكِيّ/ADJ
تَهجِير/NOUN,قَسرِيّ/ADJ
حُكُومَة/NOUN,مِصرِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
شَهر/NOUN,مَاضِي/ADJ
تِجَارَة/NOUN,حُرّ/ADJ
خَارِجِيَّة/NOUN,صِينِيّ/ADJ
دَورَة/NOUN,بَرلَمَانِيّ/ADJ
فَائِدَة/NOUN,مُتَمَيِّز/ADJ
وَارِدَات/NOUN,مِصرِيّ/ADJ
كُرَة/NOUN,أَلمَانِيّ/ADJ
دَولَة/NOUN,فِلَسطِينِيّ/ADJ
اِتِّفَاق/NOUN,أَوَّل/ADJ
صُعُوبَة/NOUN,كَبِير/ADJ
صَرف/NOUN,صِحِّيّ/ADJ
لِقَاء/NOUN,عَائِلِيّ/ADJ
مَصدَر/NOUN,طِبِّيّ/ADJ
بِنيَة/NOUN,أَسَاسِيّ/ADJ
حَاجِز/NOUN,تِجَارِيّ/ADJ
بَرلَمَان/NOUN,مِصرِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
كَامِيرَا/NOUN,خَفِيّ/ADJ
قِيَادَة/NOUN,سِيَاسِيّ/ADJ
بَعض/NOUN,آخَر/ADJ
مُنشَأَة/NOUN,رِيَاضِيّ/ADJ
غَير/NOUN,مُبَاشِر/ADJ
مَسؤُول/NOUN,إِسرَائِيلِيّ/ADJ
دَولَة/NOUN,عَرَبِيّ/ADJ
أُسطُول/NOUN,رُوسِيّ/ADJ
وِلَايَة/NOUN,مُتَّحِد/ADJ
سُلطَة/NOUN,يَمَنِيّ/ADJ
أُسبُوع/NOUN,مُقبِل/ADJ
فِعل/NOUN,مُصَلِّي/ADJ
حِزب/NOUN,وَطَنِيّ/ADJ
جِهَاز/NOUN,حُكُومِيّ/ADJ
مُخَطَّط/NOUN,جَدِيد/ADJ
وِلَايَة/NOUN,مُتَّحِد/ADJ
مُفَتِّش/NOUN,عَامّ/ADJ
سَلَام/NOUN,شَامِل/ADJ
وَفد/NOUN,أَمرِيكِيّ/ADJ
يَمِين/NOUN,مُتَطَرِّف/ADJ
مَشرُوع/NOUN,جَدِيد/ADJ
حِزب/NOUN,إِسلَامِيّ/ADJ
شَمَال/NOUN,أَطلَسِيّ/ADJ
مُفَاوِض/NOUN,إِسرَائِيلِيّ/ADJ
بَحرِيَّة/NOUN,رُوسِيّ/ADJ
سُلَالَة/NOUN,بَشَرِيّ/ADJ
شَرِكَة/NOUN,غَربِيّ/ADJ
مَعُونَة/NOUN,أَمرِيكِيّ/ADJ
فَترَة/NOUN,مُقبِل/ADJ
دَولَة/NOUN,لُبنَانِيّ/ADJ
مُشَارَكَة/NOUN,وَثِيق/ADJ
حُكُومَة/NOUN,مِصرِيّ/ADJ
مِلَفّ/NOUN,أَمنِيّ/ADJ
جَهد/NOUN,كَبِير/ADJ
مُحَاكَمَة/NOUN,تَحكِيمِيّ/ADJ
مُرشِد/NOUN,عَامّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
دَولَة/NOUN,إِسبَانِيّ/ADJ
وَزِير/NOUN,لُبنَانِيّ/ADJ
قُوَّة/NOUN,إِسرَائِيلِيّ/ADJ
مُبَارَاة/NOUN,دَولِيّ/ADJ
صِنَاعَة/NOUN,هَندَسِيّ/ADJ
حُكُومَة/NOUN,قُبرُصِيّ/ADJ
بَلَد/NOUN,صِنَاعِيّ/ADJ
تَموِيل/NOUN,عَقَارِيّ/ADJ
شَابّ/NOUN,إِيطَالِيّ/ADJ
اِهتِمَام/NOUN,مُمَاثِل/ADJ
مَدرَسَة/NOUN,نِظَامِيّ/ADJ
جَيش/NOUN,أَمرِيكِيّ/ADJ
غَير/NOUN,آمِن/ADJ
مَصدَر/NOUN,عَقَارِيّ/ADJ
مَرَّة/NOUN,آخَر/ADJ
رَئِيس/NOUN,أَمِيرِكِيّ/ADJ
مَشرُوع/NOUN,صِنَاعِيّ/ADJ
جُمُوع/NOUN,حَاضِر/ADJ
طِبّ/NOUN,وِقَائِيّ/ADJ
قَضَاء/NOUN,إِدَارِيّ/ADJ
مَصدَر/NOUN,طِبِّيّ/ADJ
جَيش/NOUN,رُوسِيّ/ADJ
اِتِّحَاد/NOUN,وَطَنِيّ/ADJ
جِهَة/NOUN,صِحِّيّ/ADJ
تَمثِيل/NOUN,تِجَارِيّ/ADJ
زِيَادَة/NOUN,آخَر/ADJ
سُوق/NOUN,أَوسَع/ADJ
تَوَجُّه/NOUN,سِيَاسِيّ/ADJ
لَمسَة/NOUN,أَخِير/ADJ
شَرق/NOUN,أَوسَط/ADJ
قَانُون/NOUN,دُوَلِيّ/ADJ
قِمَّة/NOUN,جَدِيد/ADJ
عَرض/NOUN,جَدِيد/ADJ
مَسكَن/NOUN,تَرفِيهِيّ/ADJ
حِزب/NOUN,حَاكِم/ADJ
بَلَاء/NOUN,حَسَن/ADJ
سُورِيّ/ADJ,عَاهِل/NOUN
طَلَب/NOUN,تَصدِيرِيّ/ADJ
مُغَامِرَة/NOUN,سَابِق/ADJ
مَصدَر/NOUN,رَسمِيّ/ADJ
نَفط/NOUN,عِرَاقِيّ/ADJ
غَير/NOUN,مُتَوَقَّع/ADJ
مَصدَر/NOUN,فِلَسطِينِيّ/ADJ
مَسَار/NOUN,سُورِيّ/ADJ
صَحِيفَة/NOUN,أَلمَانِيّ/ADJ
بَحرِيَّة/NOUN,رُوسِيّ/ADJ
عَام/NOUN,حَالِيّ/ADJ
هَدَف/NOUN,إِسرَائِيلِيّ/ADJ
قُوَّة/NOUN,أَمرِيكِيّ/ADJ
خَبَر/NOUN,عَالَمِيّ/ADJ
فِيلم/NOUN,جَدِيد/ADJ
نَاطِق/NOUN,مِصرِيّ/ADJ
جِهَاز/NOUN,حُكُومِيّ/ADJ
عَائِد/NOUN,مَصرِفِيّ/ADJ
إِجرَاء/NOUN,أَمنِيّ/ADJ
مِحوَر/NOUN,ثَالِث/ADJ
جَيش/NOUN,إِسرَائِيلِيّ/ADJ
مَوقِف/NOUN,عَرَبِيّ/ADJ
شُهرَة/NOUN,عَالَمِيّ/ADJ
عَام/NOUN,مَاضِي/ADJ
لَجنَة/NOUN,إِعلَامِيّ/ADJ
مِرفَق/NOUN,دَاخِلِيّ/ADJ
اِستِثمَار/NOUN,تَعدِينِيّ/ADJ
جَانِب/NOUN,كُورِيّ/ADJ
مَحَلّ/NOUN,تِجَارِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
بَنك/NOUN,مَركَزِيّ/ADJ
دِين/NOUN,إِسلَامِيّ/ADJ
دُولَار/NOUN,أَمرِيكِيّ/ADJ
غَير/NOUN,مَعرُوف/ADJ
مُنتَج/NOUN,مِصرِيّ/ADJ
بَنك/NOUN,اِستِثمَارِيّ/ADJ
حُكُومَة/NOUN,مِصرِيّ/ADJ
جَانِب/NOUN,جَزَائِرِيّ/ADJ
تِجَارَة/NOUN,وَاحِد/ADJ
غَاز/NOUN,نَظِيف/ADJ
خِطَاب/NOUN,قَصِير/ADJ
جُمعَة/NOUN,مُقبِل/ADJ
مِحوَر/NOUN,رَابِع/ADJ
قُوَّة/NOUN,أَجنَبِيّ/ADJ
مُسلِم/NOUN,مُوَحَّد/ADJ
مَورِد/NOUN,مَائِيّ/ADJ
مَكتَب/NOUN,صَحَافِيّ/ADJ
وُجُود/NOUN,سُورِيّ/ADJ
طَاقَة/NOUN,عَالَمِيّ/ADJ
أَمِيرَة/NOUN,رَاحِل/ADJ
مَوقِف/NOUN,أَمرِيكِيّ/ADJ
جَنُوب/NOUN,أَفرِيقِيّ/ADJ
عَالَم/NOUN,إِسلَامِيّ/ADJ
وَطَن/NOUN,وَاحِد/ADJ
جَيش/NOUN,لُبنَانِيّ/ADJ
شَرق/NOUN,أَوسَط/ADJ
وَفد/NOUN,فِلَسطِينِيّ/ADJ
رَئِيس/NOUN,لُبنَانِيّ/ADJ
مَحكَمَة/NOUN,مِصرِيّ/ADJ
سِفَارَة/NOUN,نُروِيجِيّ/ADJ
مَرَّة/NOUN,آخَر/ADJ
تِجَارَة/NOUN,خَارِجِيّ/ADJ
قَضِيَّة/NOUN,إِقلِيمِيّ/ADJ
أُكتُوبِر/NOUN,مَاضِي/ADJ
مُستَشَار/NOUN,نَفطِيّ/ADJ
جِهَاز/NOUN,مَصرِفِيّ/ADJ
قُوَّة/NOUN,عَسكَرِيّ/ADJ
سُوق/NOUN,نَفطِيّ/ADJ
نَاشِر/NOUN,أَمِيرِكِيّ/ADJ
مُبَارَاة/NOUN,وُدِّيّ/ADJ
حُكُومَة/NOUN,مَحَلِّيّ/ADJ
مُجتَمَع/NOUN,دَولِيّ/ADJ
جُندِيّ/NOUN,إِسرَائِيلِيّ/ADJ
اِعتِدَال/NOUN,مُهِمّ/ADJ
طَائِرَة/NOUN,جَدِيد/ADJ
عَدَد/NOUN,مُتَوَفَّى/ADJ
بَرّ/NOUN,صِينِيّ/ADJ
أَوَّل/ADJ,خَطّ/NOUN
عَمَالَة/NOUN,مِصرِيّ/ADJ
شَعب/NOUN,مِصرِيّ/ADJ
طَائِرَة/NOUN,ثَانِي/ADJ
شَرِكَة/NOUN,عَالَمِيّ/ADJ
تَعدِيل/NOUN,جَدِيد/ADJ
قُنبُلَة/NOUN,يَدَوِيّ/ADJ
مَزَار/NOUN,سِيَاحِيّ/ADJ
عَالَم/NOUN,خَارِجِيّ/ADJ
مَصدَر/NOUN,عَسكَرِيّ/ADJ
اِتِّصَال/NOUN,هَاتِفِيّ/ADJ
تَشرِيع/NOUN,اِقتِصَادِيّ/ADJ
جُنَيه/NOUN,مِصرِيّ/ADJ
جَامِعَة/NOUN,جَدِيد/ADJ
جَمَاعَة/NOUN,إِسلَامِيّ/ADJ
غَرب/NOUN,مَسِيحِيّ/ADJ
خَارِجِيَّة/NOUN,إِسرَائِيلِيّ/ADJ
عَقِيدَة/NOUN,إِسلَامِيّ/ADJ
عَهد/NOUN,جَدِيد/ADJ
تَيَّار/NOUN,إِصلَاحِيّ/ADJ
حُكُومَة/NOUN,إِسرَائِيلِيّ/ADJ
رِيَاضِيّ/ADJ,تَبَع/NOUN
مَعُونَة/NOUN,أَمرِيكِيّ/ADJ
مَادَّة/NOUN,خَام/ADJ
إِجمَالِيّ/NOUN,وَطَنِيّ/ADJ
رَئِيس/NOUN,إِيرَانِيّ/ADJ
سُوق/NOUN,مِصرِيّ/ADJ
مَبعُوث/NOUN,أَمِيرِكِيّ/ADJ
جُندِيّ/NOUN,إِسرَائِيلِيّ/ADJ
حِصَّة/NOUN,زِرَاعِيّ/ADJ
أُصُولِيّ/NOUN,مِصرِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
اِقتِصَاد/NOUN,مِصرِيّ/ADJ
مُنتَخَب/NOUN,كُوَيتِيّ/ADJ
ثَروَة/NOUN,مَعدِنِيّ/ADJ
صَادِر/NOUN,بِترُولِيّ/ADJ
سَنَة/NOUN,قَضَائِيّ/ADJ
غَوَّاصَة/NOUN,رُوسِيّ/ADJ
جَيش/NOUN,أَمرِيكِيّ/ADJ
اِثنَان/NOUN,قَادِم/ADJ
سِيَادَة/NOUN,مِصرِيّ/ADJ
أُسبُوع/NOUN,مَاضِي/ADJ
طَائِرَة/NOUN,أَمرِيكِيّ/ADJ
وَقت/NOUN,حَالِيّ/ADJ
جَيش/NOUN,إِسرَائِيلِيّ/ADJ
وِلَايَة/NOUN,مُتَّحِد/ADJ
مِنظَار/NOUN,فَلَكِيّ/ADJ
زَوَاج/NOUN,عُرفِيّ/ADJ
تِجَارَة/NOUN,خَارِجِيّ/ADJ
جَانِب/NOUN,لُبنَانِيّ/ADJ
بَحرِيَّة/NOUN,رُوسِيّ/ADJ
أُمَّة/NOUN,مُتَّحِد/ADJ
هُبُوط/NOUN,شَدِيد/ADJ
بَحرِيَّة/NOUN,رُوسِيّ/ADJ
إِغرَاق/NOUN,مُؤَقَّت/ADJ
حَال/NOUN,شَخصِيّ/ADJ
مُشكِلَة/NOUN,عَدِيد/ADJ
أُسطُول/NOUN,رُوسِيّ/ADJ
مُوَازَنَة/NOUN,عَامّ/ADJ
غَير/NOUN,رَسمِيّ/ADJ
دَبَّابَة/NOUN,أَمرِيكِيّ/ADJ
حُكُومَة/NOUN,مِصرِيّ/ADJ
اِتِّحَاد/NOUN,آسِيَوِيّ/ADJ
نِظَام/NOUN,سُورِيّ/ADJ
حُكُومَة/NOUN,مَحَلِّيّ/ADJ
اِقتِصَاد/NOUN,مِصرِيّ/ADJ
فَترَة/NOUN,طَوِيل/ADJ
طَاقَة/NOUN,نَوَوِيّ/ADJ
اِتِّحَاد/NOUN,أُورُوبِيّ/ADJ
مُكَوِّن/NOUN,أَجنَبِيّ/ADJ
أُنبُوب/NOUN,غَارِق/ADJ
سُوق/NOUN,خَارِجِيّ/ADJ
حِزب/NOUN,إِسلَامِيّ/ADJ
جَيش/NOUN,إِسرَائِيلِيّ/ADJ
نِصف/NOUN,عَرَبِيّ/ADJ
سُوق/NOUN,إِيرَانِيّ/ADJ
بُعد/NOUN,جَدِيد/ADJ
قُبرُصِيّ/NOUN,يُونَانِيّ/ADJ
اِنكِمَاش/NOUN,اِقتِصَادِيّ/ADJ
جُنَيه/NOUN,مِصرِيّ/ADJ
مُعَارِض/NOUN,إِسرَائِيلِيّ/ADJ
غَير/NOUN,رَسمِيّ/ADJ
مِنطَقَة/NOUN,حُرّ/ADJ
خَطوَة/NOUN,عَمَلِيّ/ADJ
بَحر/NOUN,أَحمَر/ADJ
إِسكُتلَندِيّ/ADJ,شَهر/NOUN
غُرفَة/NOUN,مِصرِيّ/ADJ
بَحث/NOUN,إِسلَامِيّ/ADJ
شِبه/NOUN,رَسمِيّ/ADJ
تَأثِير/NOUN,كَبِير/ADJ
وَزِير/NOUN,أَمرِيكِيّ/ADJ
ضُعف/NOUN,جِنسِيّ/ADJ
مُنَظَّمَة/NOUN,دُوَلِيّ/ADJ
دُولَار/NOUN,أَمرِيكِيّ/ADJ
شَهر/NOUN,مَاضِي/ADJ
مِينَاء/NOUN,إِسرَائِيلِيّ/ADJ
مُوَاطِن/NOUN,إِسرَائِيلِيّ/ADJ
مُسَاعِدَة/NOUN,إِنسَانِيّ/ADJ
تَموِيل/NOUN,عَقَارِيّ/ADJ
جُنَيه/NOUN,مِصرِيّ/ADJ
أَقصَى/NOUN,مُبَارَك/ADJ
تَعوِيم/NOUN,كَامِل/ADJ
مُقَاوَمَة/NOUN,إِسلَامِيّ/ADJ
مَوقِف/NOUN,رُوسِيّ/ADJ
أُمَّة/NOUN,مُتَّحِد/ADJ
شَرق/NOUN,أَوسَط/ADJ
مُنتَج/NOUN,بِترُولِيّ/ADJ
وِلَايَة/NOUN,مُتَّحِد/ADJ
اِتِّحَاد/NOUN,دُوَلِيّ/ADJ
