lemma,cl
afwikkeling/NOUN,231
afwisseling/NOUN,232
afzet/NOUN,233
afzetgebied/NOUN,234
afzetmarkt/NOUN,235
agenda/NOUN,236
agendapunt/NOUN,237
agent/NOUN,238
agentschap/NOUN,239
agglomeratie/NOUN,240
agglomeratieraad/NOUN,241
agitatie/NOUN,242
agressie/NOUN,243
aids/NOUN,244
aids-virus/NOUN,245
airbus/NOUN,246
akademie/NOUN,247
akker/NOUN,248
akkerbouw/NOUN,249
akkoord/NOUN,250
akoestiek/NOUN,251
akte/NOUN,252
aktie/NOUN,253
alarm/NOUN,254
album/NOUN,255
albumuitgave/NOUN,256
alcohol/NOUN,257
alcoholconsumptie/NOUN,258
alcoholgebruik/NOUN,259
alcoholgehalte/NOUN,260
alcoholist/NOUN,261
alfabet/NOUN,262
algemeenheid/NOUN,263
alibi/NOUN,264
alleenrecht/NOUN,265
allegorie/NOUN,266
allergie/NOUN,267
alliantie/NOUN,268
alligator/NOUN,269
alliteratie/NOUN,270
allure/NOUN,271
almanak/NOUN,272
altaar/NOUN,273
altaarstuk/NOUN,274
alternatief/NOUN,275
altsaxofonist/NOUN,276
aluminium/NOUN,277
amateur/NOUN,278
amateurisme/NOUN,279
amateurkampioenschap/NOUN,280
amateurploeg/NOUN,281
amateurvoetbal/NOUN,282
ambacht/NOUN,283
ambachtsman/NOUN,284
ambassade/NOUN,285
ambassadeur/NOUN,286
ambitie/NOUN,287
ambt/NOUN,288
ambtenaar/NOUN,289
ambtswoning/NOUN,290
amendement/NOUN,291
amerikaan/NOUN,292
amethist/NOUN,293
amfetamine/NOUN,294
ammoniakgas/NOUN,295
amnestie/NOUN,296
amputatie/NOUN,297
amsterdammer/NOUN,298
amusement/NOUN,299
amusementsprogramma/NOUN,300
anagram/NOUN,301
analfabeet/NOUN,302
analist/NOUN,303
analogie/NOUN,304
analyse/NOUN,305
anamnese/NOUN,306
anarchist/NOUN,307
anekdote/NOUN,308
angst/NOUN,309
animatie/NOUN,310
animator/NOUN,311
anjer/NOUN,312
annexatie/NOUN,313
ansicht/NOUN,314
anticonceptie/NOUN,315
antillen/NOUN,316
antiquair/NOUN,317
antisemitisme/NOUN,318
antwoord/NOUN,319
aow-premie/NOUN,320
apartheid/NOUN,321
aperitief/NOUN,322
apostel/NOUN,323
apotheek/NOUN,324
apparaat/NOUN,325
apparatuur/NOUN,326
appel/NOUN,327
appelsoort/NOUN,328
appendix/NOUN,329
applaus/NOUN,330
aquarellist/NOUN,331
aralmeer/NOUN,332
arbeid/NOUN,333
arbeider/NOUN,334
arbeidersbeweging/NOUN,335
arbeidersgezin/NOUN,336
arbeidersklasse/NOUN,337
arbeidsbureau/NOUN,338
arbeidsdienst/NOUN,339
arbeidskracht/NOUN,340
arbeidsmarkt/NOUN,341
arbeidsmigrant/NOUN,342
arbeidsongeschiktheid/NOUN,343
arbeidsorganisatie/NOUN,344
arbeidsplaats/NOUN,345
arbeidssysteem/NOUN,346
arbeidsverhouding/NOUN,347
arbeidsvoorwaarde/NOUN,348
arbeidsvoorziening/NOUN,349
arbiter/NOUN,350
arbitrage/NOUN,351
arbitragecommissie/NOUN,352
archief/NOUN,353
architect/NOUN,354
architectenbureau/NOUN,355
architectuur/NOUN,356
areaal/NOUN,357
argument/NOUN,358
argumentatie/NOUN,359
argwaan/NOUN,360
arie/NOUN,361
aristocraat/NOUN,362
arm/NOUN,363
armoe/NOUN,364
armoede/NOUN,365
aroma/NOUN,366
arrest/NOUN,367
arrestant/NOUN,368
arrestatie/NOUN,369
arrondissement/NOUN,370
artiest/NOUN,371
artiestennaam/NOUN,372
artikel/NOUN,373
artillerie/NOUN,374
artillerie-eenheid/NOUN,375
arts/NOUN,376
as/NOUN,377
asbak/NOUN,378
asfalt/NOUN,379
asiel/NOUN,380
askruisje/NOUN,381
aspect/NOUN,382
aspirant/NOUN,383
assistent/NOUN,384
assistentie/NOUN,385
associatie/NOUN,386
assortiment/NOUN,387
astronaut/NOUN,388
astronoom/NOUN,389
at/NOUN,390
atelier/NOUN,391
atheneum/NOUN,392
atleet/NOUN,393
atlete/NOUN,394
atletiek/NOUN,395
atmosfeer/NOUN,396
atoombom/NOUN,397
atoomenergie/NOUN,398
atoomkern/NOUN,399
atoomwapen/NOUN,400
atropine/NOUN,401
attentie/NOUN,402
attractie/NOUN,403
attribuut/NOUN,404
audit/NOUN,405
auditorium/NOUN,406
augustijn/NOUN,407
aula/NOUN,408
aureool/NOUN,409
auteur/NOUN,410
authenticiteit/NOUN,411
auto/NOUN,412
auto-ongeluk/NOUN,413
auto-ongeval/NOUN,414
autobedrijf/NOUN,415
autobiografie/NOUN,416
autobotsing/NOUN,417
autobus/NOUN,418
autobusdienst/NOUN,419
autocoureur/NOUN,420
autofabriek/NOUN,421
automatisering/NOUN,422
automerk/NOUN,423
automobilist/NOUN,424
automotor/NOUN,425
autonomie/NOUN,426
autoproducent/NOUN,427
autopsie/NOUN,428
autorace/NOUN,429
autoriteit/NOUN,430
autosnelweg/NOUN,431
autoweg/NOUN,432
avant-garde/NOUN,433
avocado/NOUN,434
avond/NOUN,435
avondmaal/NOUN,436
avondschool/NOUN,437
avonturenstrip/NOUN,438
avonturier/NOUN,439
avontuur/NOUN,440
azijn/NOUN,441
b/NOUN,442
b-elftal/NOUN,443
b-kant/NOUN,444
baan/NOUN,445
baanrecord/NOUN,446
baanvak/NOUN,447
baanwedstrijd/NOUN,448
baard/NOUN,449
baas/NOUN,450
baat/NOUN,451
baby/NOUN,452
babyvoeding/NOUN,453
babyvoedsel/NOUN,454
bacheloropleiding/NOUN,455
backhand/NOUN,456
bacterie/NOUN,457
bad/NOUN,458
badpak/NOUN,459
badplaats/NOUN,460
bagage/NOUN,461
bak/NOUN,462
bakkebaard/NOUN,463
bakker/NOUN,464
bakkerij/NOUN,465
baksteen/NOUN,466
bal/NOUN,467
balans/NOUN,468
balanstotaal/NOUN,469
balbezit/NOUN,470
balie/NOUN,471
balk/NOUN,472
balkon/NOUN,473
ballade/NOUN,474
ballerina/NOUN,475
ballet/NOUN,476
ballingschap/NOUN,477
ballon/NOUN,478
ballonvaarder/NOUN,479
bamboe/NOUN,480
ban/NOUN,481
banaan/NOUN,482
band/NOUN,483
bandwerk/NOUN,484
bank/NOUN,485
bankdirecteur/NOUN,486
bankgebouw/NOUN,487
bankier/NOUN,488
bantoetaal/NOUN,489
bar/NOUN,490
barak/NOUN,491
barbaarsheid/NOUN,492
bariton/NOUN,493
barnsteen/NOUN,494
barokstijl/NOUN,495
baron/NOUN,496
barones/NOUN,497
barst/NOUN,498
bas/NOUN,499
baselinespeler/NOUN,500
basiliek/NOUN,501
basis/NOUN,502
basisbeginsel/NOUN,503
basislijn/NOUN,504
basispolitiezorg/NOUN,505
basispunt/NOUN,506
basisstructuur/NOUN,507
basket/NOUN,508
basketbal/NOUN,509
basketball/NOUN,510
basketballer/NOUN,511
basketbalploeg/NOUN,512
bassin/NOUN,513
bastion/NOUN,514
bataljon/NOUN,515
batallion/NOUN,516
bathyscaaf/NOUN,517
bazin/NOUN,518
bcg-vaccinatie/NOUN,519
beambte/NOUN,520
beantwoording/NOUN,521
beatgroep/NOUN,522
bed/NOUN,523
bedenker/NOUN,524
bedenking/NOUN,525
bedevaart/NOUN,526
bedevaartsoord/NOUN,527
bediende/NOUN,528
bediening/NOUN,529
bedoeling/NOUN,530
bedrag/NOUN,531
bedreiging/NOUN,532
bedrijf/NOUN,533
bedrijfsleider/NOUN,534
bedrijfsleven/NOUN,535
bedrijfsonderdeel/NOUN,536
bedrijfspand/NOUN,537
bedrijfsresultaat/NOUN,538
bedrijfssluiting/NOUN,539
bedrijfsvoering/NOUN,540
bedrijfswagen/NOUN,541
bedrijfswagenmarkt/NOUN,542
bedrijventerrein/NOUN,543
bedrijvigheid/NOUN,544
bedrog/NOUN,545
bedwang/NOUN,546
beeld/NOUN,547
beeldbank/NOUN,548
beeldbuis/NOUN,549
beeldengroep/NOUN,550
beeldenpark/NOUN,551
beeldhouwer/NOUN,552
beeldhouwkunst/NOUN,553
beeldhouwwerk/NOUN,554
beeldscherm/NOUN,555
beeldverhaal/NOUN,556
been/NOUN,557
beer/NOUN,558
beest/NOUN,559
beetje/NOUN,560
bef/NOUN,561
begeleider/NOUN,562
begeleiding/NOUN,563
begeleidingsgroep/NOUN,564
begijnhof/NOUN,565
begin/NOUN,566
beginjaar/NOUN,567
beginletter/NOUN,568
beginner/NOUN,569
beginsel/NOUN,570
begraafplaats/NOUN,571
begrafenis/NOUN,572
begrenzing/NOUN,573
begrip/NOUN,574
begroeiing/NOUN,575
begroeting/NOUN,576
begroting/NOUN,577
begrotingstekort/NOUN,578
behandeling/NOUN,579
behandelingsovereenkomst/NOUN,580
beheer/NOUN,581
beheerder/NOUN,582
beheersing/NOUN,583
behendigheid/NOUN,584
behoefte/NOUN,585
behoeve/NOUN,586
behoud/NOUN,587
behuizing/NOUN,588
behulp/NOUN,589
beiaard/NOUN,590
beiaardconcert/NOUN,591
beiaardschool/NOUN,592
bejaardenwoning/NOUN,593
bejaardenzorg/NOUN,594
bekendheid/NOUN,595
bekendmaking/NOUN,596
beker/NOUN,597
bekercompetitie/NOUN,598
bekering/NOUN,599
bekertoernooi/NOUN,600
bekerwinnaar/NOUN,601
bekken/NOUN,602
bekleding/NOUN,603
beklimming/NOUN,604
bekoring/NOUN,605
bekroning/NOUN,606
bel/NOUN,607
belager/NOUN,608
belang/NOUN,609
belangstelling/NOUN,610
belasting/NOUN,611
belastingen/NOUN,612
belastingschuld/NOUN,613
belastingverhoging/NOUN,614
belastingverlaging/NOUN,615
belediging/NOUN,616
beleg/NOUN,617
belegering/NOUN,618
belegger/NOUN,619
belegging/NOUN,620
beleggingsinstelling/NOUN,621
beleid/NOUN,622
beleidsbeslissing/NOUN,623
beleidskwestie/NOUN,624
beleidsterrein/NOUN,625
belemmering/NOUN,626
belevenis/NOUN,627
belfort/NOUN,628
belg/NOUN,629
belijdenis/NOUN,630
belijdenisgeschrift/NOUN,631
belijder/NOUN,632
belofte/NOUN,633
beloning/NOUN,634
bemanning/NOUN,635
bemanningslid/NOUN,636
bemesting/NOUN,637
bemiddelaar/NOUN,638
bemiddeling/NOUN,639
bemiddelingspoging/NOUN,640
bemoeienis/NOUN,641
benadering/NOUN,642
benaming/NOUN,643
bende/NOUN,644
benedenloop/NOUN,645
benedenstad/NOUN,646
benedenwoning/NOUN,647
bengel/NOUN,648
benjamin/NOUN,649
benoeming/NOUN,650
benzine/NOUN,651
benzinestation/NOUN,652
beoefenaar/NOUN,653
beoordelaar/NOUN,654
beoordeling/NOUN,655
bepaling/NOUN,656
beperking/NOUN,657
beplanting/NOUN,658
bepleiter/NOUN,659
beproeving/NOUN,660
beraad/NOUN,661
berber/NOUN,662
berechting/NOUN,663
bereidheid/NOUN,664
bereik/NOUN,665
bereikbaarheid/NOUN,666
berekening/NOUN,667
berg/NOUN,668
berggorilla/NOUN,669
bergketen/NOUN,670
bergland/NOUN,671
berglandschap/NOUN,672
bergplaats/NOUN,673
bergrit/NOUN,674
bergstreek/NOUN,675
bergwand/NOUN,676
bericht/NOUN,677
berichtgeving/NOUN,678
berm/NOUN,679
beroemdheid/NOUN,680
beroep/NOUN,681
beroepsgroep/NOUN,682
beroepskeuzebureau/NOUN,683
beroepsonderwijs/NOUN,684
beroering/NOUN,685
beroerte/NOUN,686
berusting/NOUN,687
beschaving/NOUN,688
beschermer/NOUN,689
beschermheilige/NOUN,690
bescherming/NOUN,691
beschieting/NOUN,692
beschikking/NOUN,693
beschouwing/NOUN,694
beschrijving/NOUN,695
beschuldiging/NOUN,696
beslag/NOUN,697
beslaglegging/NOUN,698
beslissing/NOUN,699
beslissingsmacht/NOUN,700
beslissingswedstrijd/NOUN,701
beslommering/NOUN,702
beslotenheid/NOUN,703
besluit/NOUN,704
besluiteloosheid/NOUN,705
besluitvorming/NOUN,706
bespiegeling/NOUN,707
bespreking/NOUN,708
bessen/NOUN,709
bestaan/NOUN,710
bestaansgrond/NOUN,711
bestaansmiddel/NOUN,712
bestaansrecht/NOUN,713
bestanddeel/NOUN,714
bestel/NOUN,715
bestelling/NOUN,716
bestemming/NOUN,717
bestendiging/NOUN,718
bestraffing/NOUN,719
bestrijding/NOUN,720
bestrijdingsmiddel/NOUN,721
bestseller/NOUN,722
bestudering/NOUN,723
besturingssysteem/NOUN,724
bestuur/NOUN,725
bestuurbaarheid/NOUN,726
bestuurder/NOUN,727
bestuursbeleid/NOUN,728
bestuursdienst/NOUN,729
bestuursfunctie/NOUN,730
bestuurshervorming/NOUN,731
bestuurslaag/NOUN,732
bestuurslid/NOUN,733
bestuursmeerderheid/NOUN,734
bestuursniveau/NOUN,735
bestuursorgaan/NOUN,736
bestuursraad/NOUN,737
bestuursstructuur/NOUN,738
bestuursvoorzitter/NOUN,739
bestuursvorm/NOUN,740
bestuurszaak/NOUN,741
betaalmiddel/NOUN,742
betaling/NOUN,743
betalingsverkeer/NOUN,744
betekenis/NOUN,745
betimmering/NOUN,746
betiteling/NOUN,747
betoger/NOUN,748
betoging/NOUN,749
beton/NOUN,750
betoog/NOUN,751
betrekking/NOUN,752
betrokkenheid/NOUN,753
beugel/NOUN,754
beurs/NOUN,755
beursgebouw/NOUN,756
beursklimaat/NOUN,757
beurskoers/NOUN,758
beurt/NOUN,759
bevalling/NOUN,760
beveiligingsmaatregel/NOUN,761
bevel/NOUN,762
bevelhebber/NOUN,763
bevestiging/NOUN,764
bevinding/NOUN,765
bevlieging/NOUN,766
bevoegdheid/NOUN,767
bevoegdheidsverdeling/NOUN,768
bevolking/NOUN,769
bevolkingsdichtheid/NOUN,770
bevolkingsgroep/NOUN,771
bevolkingsopbouw/NOUN,772
bevoorrading/NOUN,773
bevoorradingsschip/NOUN,774
bevordering/NOUN,775
bevrijding/NOUN,776
bevrijdingsdag/NOUN,777
bevruchting/NOUN,778
bewaker/NOUN,779
bewaking/NOUN,780
bewapening/NOUN,781
bewaring/NOUN,782
beweegreden/NOUN,783
beweging/NOUN,784
bewegingsvrijheid/NOUN,785
bewering/NOUN,786
bewerking/NOUN,787
bewijs/NOUN,788
bewijsmiddel/NOUN,789
bewind/NOUN,790
bewindsman/NOUN,791
bewindvoerder/NOUN,792
bewogenheid/NOUN,793
bewonderaar/NOUN,794
bewondering/NOUN,795
bewoner/NOUN,796
bewoording/NOUN,797
bewustwording/NOUN,798
bezem/NOUN,799
bezetter/NOUN,800
bezetting/NOUN,801
bezettingsjaar/NOUN,802
bezettingstijd/NOUN,803
bezieler/NOUN,804
bezienswaardigheid/NOUN,805
bezigheid/NOUN,806
bezinning/NOUN,807
bezit/NOUN,808
bezitting/NOUN,809
bezoek/NOUN,810
bezoeker/NOUN,811
bezoekster/NOUN,812
bezorgdheid/NOUN,813
bezuiniging/NOUN,814
bezwaar/NOUN,815
beëindiging/NOUN,816
beïnvloeding/NOUN,817
bibliografie/NOUN,818
bibliotheek/NOUN,819
bidsprinkhaan/NOUN,820
biechtvader/NOUN,821
bieding/NOUN,822
bier/NOUN,823
bierbrouwer/NOUN,824
bierbrouwerij/NOUN,825
bierfles/NOUN,826
bierkenner/NOUN,827
biermerk/NOUN,828
biersoort/NOUN,829
bierstad/NOUN,830
bij/NOUN,831
bijbel/NOUN,832
bijbelboek/NOUN,833
bijdrage/NOUN,834
bijeenkomst/NOUN,835
bijenvolk/NOUN,836
bijklank/NOUN,837
bijl/NOUN,838
bijnaam/NOUN,839
bijnier/NOUN,840
bijrivier/NOUN,841
bijrol/NOUN,842
bijstand/NOUN,843
bijsturing/NOUN,844
bijval/NOUN,845
bijverschijnsel/NOUN,846
bijvoegsel/NOUN,847
bijzijn/NOUN,848
bijzonderheid/NOUN,849
bil/NOUN,850
biljart/NOUN,851
biljarter/NOUN,852
biljarttafel/NOUN,853
biljet/NOUN,854
binding/NOUN,855
bindingsenergie/NOUN,856
binnenhof/NOUN,857
binnenkant/NOUN,858
binnenland/NOUN,859
binnenplaats/NOUN,860
binnenstad/NOUN,861
binnenvaartschip/NOUN,862
binnenzijde/NOUN,863
biografie/NOUN,864
biologe/NOUN,865
bioloog/NOUN,866
bioscoop/NOUN,867
bioscoopcomplex/NOUN,868
bioscoopexploitant/NOUN,869
biotechnologie/NOUN,870
bisdom/NOUN,871
bisschop/NOUN,872
bisschoppenconferentie/NOUN,873
bisschoppensynode/NOUN,874
bisschopszetel/NOUN,875
bizon/NOUN,876
blad/NOUN,877
bladzij/NOUN,878
bladzijde/NOUN,879
blamage/NOUN,880
blauwdruk/NOUN,881
blauwhelm/NOUN,882
blazer/NOUN,883
blazoen/NOUN,884
blessure/NOUN,885
blijdschap/NOUN,886
blijk/NOUN,887
blijspel/NOUN,888
blik/NOUN,889
bliksem/NOUN,890
blikseminslag/NOUN,891
blindedarmontsteking/NOUN,892
bloed/NOUN,893
bloedarmoede/NOUN,894
bloeddruk/NOUN,895
bloedneus/NOUN,896
bloedstolsel/NOUN,897
bloedtransfusiedienst/NOUN,898
bloedvat/NOUN,899
bloedvatenstelsel/NOUN,900
bloei/NOUN,901
bloeiperiode/NOUN,902
bloem/NOUN,903
bloembak/NOUN,904
blok/NOUN,905
blokker/NOUN,906
blouse/NOUN,907
blunder/NOUN,908
bocht/NOUN,909
bod/NOUN,910
bodem/NOUN,911
bodemverontreiniging/NOUN,912
boeddhisme/NOUN,913
boeddhist/NOUN,914
boef/NOUN,915
boeg/NOUN,916
boegbeeld/NOUN,917
boei/NOUN,918
boek/NOUN,919
boekband/NOUN,920
boekenkist/NOUN,921
boekenweekgeschenk/NOUN,922
boekhandel/NOUN,923
boekhouder/NOUN,924
boekjaar/NOUN,925
boekrol/NOUN,926
boekvorm/NOUN,927
boekwinkel/NOUN,928
boel/NOUN,929
boer/NOUN,930
boerderij/NOUN,931
boerenbevolking/NOUN,932
boerenbond/NOUN,933
boerendochter/NOUN,934
boerendorp/NOUN,935
boerenleger/NOUN,936
boerenzwaluw/NOUN,937
boerin/NOUN,938
boete/NOUN,939
boetiek/NOUN,940
boezem/NOUN,941
boezemvriend/NOUN,942
bof/NOUN,943
bokser/NOUN,944
bol/NOUN,945
bolwerk/NOUN,946
bom/NOUN,947
bomaanslag/NOUN,948
bombardement/NOUN,949
bombrief/NOUN,950
bommelding/NOUN,951
bommenwerper/NOUN,952
bon/NOUN,953
bond/NOUN,954
bondfilm/NOUN,955
bondgenoot/NOUN,956
bondscoach/NOUN,957
bondskanselier/NOUN,958
bondspresident/NOUN,959
bondsregering/NOUN,960
bondsrepubliek/NOUN,961
bont/NOUN,962
bonus/NOUN,963
boodschap/NOUN,964
boodschapper/NOUN,965
boog/NOUN,966
boom/NOUN,967
boomgaard/NOUN,968
boomsoort/NOUN,969
boomstam/NOUN,970
boon/NOUN,971
boord/NOUN,972
boosdoener/NOUN,973
boosheid/NOUN,974
boot/NOUN,975
bord/NOUN,976
bordeauxwijn/NOUN,977
bordspel/NOUN,978
borg/NOUN,979
borrel/NOUN,980
borst/NOUN,981
borstbeen/NOUN,982
borstkanker/NOUN,983
borstkas/NOUN,984
bos/NOUN,985
bosbrand/NOUN,986
bosgebied/NOUN,987
bospad/NOUN,988
boswachter/NOUN,989
bot/NOUN,990
boter/NOUN,991
boterham/NOUN,992
botfragment/NOUN,993
botsing/NOUN,994
boulevard/NOUN,995
bourgeoisie/NOUN,996
boutade/NOUN,997
bouw/NOUN,998
bouwmateriaal/NOUN,999
bouwmeester/NOUN,1000
bouwnummer/NOUN,1001
bouwondernemer/NOUN,1002
bouwonderneming/NOUN,1003
bouwsel/NOUN,1004
bouwsteen/NOUN,1005
bouwvakker/NOUN,1006
bouwwerk/NOUN,1007
bovenlaag/NOUN,1008
bovenleiding/NOUN,1009
bovenstad/NOUN,1010
boventoon/NOUN,1011
bowling/NOUN,1012
box/NOUN,1013
boycot/NOUN,1014
brand/NOUN,1015
brandblusser/NOUN,1016
brandbom/NOUN,1017
branderij/NOUN,1018
brandgevaar/NOUN,1019
brandstichter/NOUN,1020
brandstichting/NOUN,1021
brandstof/NOUN,1022
brandweer/NOUN,1023
brandweerkazerne/NOUN,1024
bredanaar/NOUN,1025
breedte/NOUN,1026
breedtegraad/NOUN,1027
breekpunt/NOUN,1028
brein/NOUN,1029
bres/NOUN,1030
breuk/NOUN,1031
bridger/NOUN,1032
brief/NOUN,1033
briefkaart/NOUN,1034
brievenbus/NOUN,1035
brigade/NOUN,1036
brigand/NOUN,1037
bril/NOUN,1038
brit/NOUN,1039
brochure/NOUN,1040
broeder/NOUN,1041
broederschool/NOUN,1042
broedtijd/NOUN,1043
broeikasgas/NOUN,1044
broek/NOUN,1045
broer/NOUN,1046
brok/NOUN,1047
brommer/NOUN,1048
bron/NOUN,1049
brons/NOUN,1050
brood/NOUN,1051
broodbeleg/NOUN,1052
broodheer/NOUN,1053
brouwerij/NOUN,1054
brouwgerst/NOUN,1055
brouwsel/NOUN,1056
brt/NOUN,1057
brug/NOUN,1058
bruid/NOUN,1059
bruikbaarheid/NOUN,1060
bruikleen/NOUN,1061
btw/NOUN,1062
budget/NOUN,1063
buffel/NOUN,1064
buffer/NOUN,1065
bufferstaat/NOUN,1066
bui/NOUN,1067
buik/NOUN,1068
buis/NOUN,1069
buit/NOUN,1070
buitenkant/NOUN,1071
buitenland/NOUN,1072
buitenlander/NOUN,1073
buitenlucht/NOUN,1074
buitenverblijf/NOUN,1075
buitenweg/NOUN,1076
buitenwereld/NOUN,1077
buitenwijk/NOUN,1078
bulletin/NOUN,1079
bundel/NOUN,1080
bundeling/NOUN,1081
bungalow/NOUN,1082
burcht/NOUN,1083
bureau/NOUN,1084
bureaucratie/NOUN,1085
burgemeester/NOUN,1086
burger/NOUN,1087
burgerij/NOUN,1088
burgermeisje/NOUN,1089
burgeroorlog/NOUN,1090
burgerrecht/NOUN,1091
burggraaf/NOUN,1092
burn-out/NOUN,1093
bus/NOUN,1094
buschauffeur/NOUN,1095
